% Density Profile of Hard Spheres at a Hard Flat Wall: rho(z), rho(z < 0.5) = 0
% Bulk density: rho (95% CI) = 0.54737250(0.00000177)
%
% rho_i is the average density in the interval [z_i-0.01, z_i+0.01]
%
%  z_i    rho_i     95% CI 
 2.730  0.5666694  0.0000259
 2.750  0.5660391  0.0000253
 2.770  0.5651555  0.0000251
 2.790  0.5640899  0.0000253
 2.810  0.5628175  0.0000252
 2.830  0.5614471  0.0000254
 2.850  0.5599491  0.0000248
 2.870  0.5583589  0.0000248
 2.890  0.5567378  0.0000248
 2.910  0.5550810  0.0000251
 2.930  0.5534169  0.0000249
 2.950  0.5517768  0.0000246
 2.970  0.5501736  0.0000246
 2.990  0.5486255  0.0000243
 3.010  0.5471595  0.0000243
 3.030  0.5457972  0.0000244
 3.050  0.5445308  0.0000248
 3.070  0.5433622  0.0000247
 3.090  0.5423477  0.0000245
 3.110  0.5414386  0.0000249
 3.130  0.5406799  0.0000245
 3.150  0.5400408  0.0000243
 3.170  0.5395288  0.0000239
 3.190  0.5391792  0.0000250
 3.210  0.5389649  0.0000241
 3.230  0.5389069  0.0000242
 3.250  0.5389386  0.0000241
 3.270  0.5391008  0.0000246
 3.290  0.5393878  0.0000243
 3.310  0.5397684  0.0000242
 3.330  0.5402242  0.0000244
 3.350  0.5407734  0.0000246
 3.370  0.5414116  0.0000244
 3.390  0.5420868  0.0000243
 3.410  0.5428410  0.0000245
 3.430  0.5435720  0.0000247
 3.450  0.5443599  0.0000244
 3.470  0.5451213  0.0000248
 3.490  0.5459059  0.0000255
 3.510  0.5466176  0.0000247
 3.530  0.5473406  0.0000253
 3.550  0.5479999  0.0000248
 3.570  0.5485991  0.0000249
 3.590  0.5491920  0.0000251
 3.610  0.5496691  0.0000251
 3.630  0.5500947  0.0000249
 3.650  0.5504632  0.0000245
 3.670  0.5507505  0.0000252
 3.690  0.5509807  0.0000249
 3.710  0.5511070  0.0000250
 3.730  0.5512365  0.0000255
 3.750  0.5512504  0.0000249
 3.770  0.5511807  0.0000251
 3.790  0.5510884  0.0000244
 3.810  0.5509463  0.0000246
 3.830  0.5507923  0.0000244
 3.850  0.5505463  0.0000246
 3.870  0.5503031  0.0000249
 3.890  0.5500069  0.0000246
 3.910  0.5496983  0.0000247
 3.930  0.5493882  0.0000247
 3.950  0.5490361  0.0000248
 3.970  0.5486950  0.0000242
 3.990  0.5483734  0.0000236
 4.010  0.5480314  0.0000245
 4.030  0.5477110  0.0000247
 4.050  0.5474162  0.0000244
 4.070  0.5471072  0.0000246
 4.090  0.5468629  0.0000242
 4.110  0.5465914  0.0000247
 4.130  0.5463788  0.0000247
 4.150  0.5461964  0.0000248
 4.170  0.5460397  0.0000244
 4.190  0.5458948  0.0000246
 4.210  0.5458005  0.0000245
 4.230  0.5457319  0.0000245
 4.250  0.5456959  0.0000241
 4.270  0.5456543  0.0000244
 4.290  0.5456563  0.0000252
 4.310  0.5456911  0.0000248
 4.330  0.5457626  0.0000245
 4.350  0.5458376  0.0000243
 4.370  0.5459495  0.0000247
 4.390  0.5460363  0.0000247
 4.410  0.5461786  0.0000244
 4.430  0.5463016  0.0000245
 4.450  0.5464417  0.0000242
 4.470  0.5465869  0.0000248
 4.490  0.5467395  0.0000248
 4.510  0.5468892  0.0000249
 4.530  0.5470516  0.0000249
 4.550  0.5471990  0.0000245
 4.570  0.5473535  0.0000246
 4.590  0.5474735  0.0000245
 4.610  0.5476083  0.0000250
 4.630  0.5477046  0.0000247
 4.650  0.5478178  0.0000243
 4.670  0.5479038  0.0000250
 4.690  0.5479873  0.0000248
 4.710  0.5480460  0.0000246
 4.730  0.5480872  0.0000248
 4.750  0.5481172  0.0000245
 4.770  0.5481386  0.0000246
 4.790  0.5481179  0.0000246
 4.810  0.5481367  0.0000248
 4.830  0.5481257  0.0000247
 4.850  0.5480609  0.0000250
 4.870  0.5480539  0.0000250
 4.890  0.5479907  0.0000245
 4.910  0.5479646  0.0000244
 4.930  0.5478904  0.0000251
 4.950  0.5478335  0.0000249
 4.970  0.5477616  0.0000248
 4.990  0.5477083  0.0000246
 5.010  0.5476285  0.0000249
 5.030  0.5475830  0.0000246
 5.050  0.5475215  0.0000243
 5.070  0.5474522  0.0000244
 5.090  0.5473842  0.0000248
 5.110  0.5473069  0.0000249
 5.130  0.5472614  0.0000247
 5.150  0.5472314  0.0000243
 5.170  0.5471767  0.0000247
 5.190  0.5471415  0.0000243
 5.210  0.5470798  0.0000244
 5.230  0.5470768  0.0000245
 5.250  0.5470621  0.0000245
 5.270  0.5470344  0.0000243
 5.290  0.5470298  0.0000244
 5.310  0.5470252  0.0000248
 5.330  0.5470310  0.0000246
 5.350  0.5470288  0.0000246
 5.370  0.5470492  0.0000248
 5.390  0.5470526  0.0000244
 5.410  0.5470851  0.0000249
 5.430  0.5470868  0.0000245
 5.450  0.5471263  0.0000241
 5.470  0.5471524  0.0000243
 5.490  0.5471708  0.0000246
 5.510  0.5472194  0.0000243
 5.530  0.5472201  0.0000242
 5.550  0.5472570  0.0000243
 5.570  0.5473073  0.0000245
 5.590  0.5473341  0.0000246
 5.610  0.5473713  0.0000242
 5.630  0.5474009  0.0000248
 5.650  0.5474259  0.0000246
 5.670  0.5474364  0.0000249
 5.690  0.5474596  0.0000246
 5.710  0.5474828  0.0000245
 5.730  0.5475127  0.0000247
 5.750  0.5474971  0.0000242
 5.770  0.5475199  0.0000245
 5.790  0.5475177  0.0000246
 5.810  0.5475356  0.0000244
 5.830  0.5475274  0.0000240
 5.850  0.5475505  0.0000247
 5.870  0.5475329  0.0000245
 5.890  0.5474918  0.0000243
 5.910  0.5475027  0.0000245
 5.930  0.5474957  0.0000242
 5.950  0.5474851  0.0000247
 5.970  0.5474876  0.0000243
 5.990  0.5474477  0.0000247
 6.010  0.5474526  0.0000244
 6.030  0.5474409  0.0000245
 6.050  0.5474402  0.0000249
 6.070  0.5474134  0.0000247
 6.090  0.5473910  0.0000249
 6.110  0.5473772  0.0000245
 6.130  0.5473794  0.0000243
 6.150  0.5473451  0.0000241
 6.170  0.5473415  0.0000244
 6.190  0.5473423  0.0000241
 6.210  0.5473160  0.0000241
 6.230  0.5473289  0.0000242
 6.250  0.5473101  0.0000244
 6.270  0.5473081  0.0000247
 6.290  0.5472917  0.0000241
 6.310  0.5472851  0.0000244
 6.330  0.5473048  0.0000251
 6.350  0.5472917  0.0000246
 6.370  0.5473076  0.0000239
 6.390  0.5472808  0.0000240
 6.410  0.5473135  0.0000243
 6.430  0.5473009  0.0000245
 6.450  0.5473094  0.0000247
 6.470  0.5473293  0.0000241
 6.490  0.5473226  0.0000241
 6.510  0.5473194  0.0000245
 6.530  0.5473317  0.0000238
 6.550  0.5473470  0.0000245
 6.570  0.5473362  0.0000247
 6.590  0.5473526  0.0000247
 6.610  0.5473563  0.0000241
 6.630  0.5473764  0.0000242
 6.650  0.5473864  0.0000249
 6.670  0.5473917  0.0000241
 6.690  0.5473851  0.0000243
 6.710  0.5473804  0.0000247
 6.730  0.5473778  0.0000246
 6.750  0.5473939  0.0000245
 6.770  0.5473727  0.0000242
 6.790  0.5473981  0.0000248
 6.810  0.5473872  0.0000244
 6.830  0.5473952  0.0000250
 6.850  0.5474006  0.0000244
 6.870  0.5474013  0.0000243
 6.890  0.5474147  0.0000248
 6.910  0.5474078  0.0000242
 6.930  0.5473930  0.0000245
 6.950  0.5474096  0.0000243
 6.970  0.5474002  0.0000243
 6.990  0.5473725  0.0000244
 7.010  0.5473904  0.0000243
 7.030  0.5473914  0.0000243
 7.050  0.5473810  0.0000246
 7.070  0.5473899  0.0000247
 7.090  0.5473921  0.0000245
 7.110  0.5473551  0.0000244
 7.130  0.5473726  0.0000246
 7.150  0.5473595  0.0000241
 7.170  0.5473735  0.0000241
 7.190  0.5473607  0.0000248
 7.210  0.5473657  0.0000242
 7.230  0.5473739  0.0000241
 7.250  0.5473737  0.0000243
 7.270  0.5473499  0.0000246
 7.290  0.5473755  0.0000242
 7.310  0.5473598  0.0000241
 7.330  0.5473644  0.0000241
 7.350  0.5473556  0.0000246
 7.370  0.5473369  0.0000246
 7.390  0.5473570  0.0000245
 7.410  0.5473530  0.0000247
 7.430  0.5473499  0.0000245
 7.450  0.5473447  0.0000241
 7.470  0.5473675  0.0000239
 7.490  0.5473514  0.0000240
 7.510  0.5473803  0.0000242
 7.530  0.5473620  0.0000244
 7.550  0.5473777  0.0000243
 7.570  0.5473738  0.0000239
 7.590  0.5473530  0.0000246
 7.610  0.5473849  0.0000246
 7.630  0.5473755  0.0000241
 7.650  0.5473577  0.0000244
 7.670  0.5473941  0.0000243
 7.690  0.5473757  0.0000242
 7.710  0.5473695  0.0000247
 7.730  0.5473806  0.0000246
 7.750  0.5473666  0.0000242
 7.770  0.5473653  0.0000242
 7.790  0.5473812  0.0000246
 7.810  0.5473617  0.0000246
 7.830  0.5473689  0.0000243
 7.850  0.5473724  0.0000240
 7.870  0.5473750  0.0000241
 7.890  0.5473706  0.0000244
 7.910  0.5473642  0.0000239
 7.930  0.5473966  0.0000244
 7.950  0.5473712  0.0000243
 7.970  0.5473861  0.0000243
 7.990  0.5473869  0.0000245
 8.010  0.5473838  0.0000241
 8.030  0.5473553  0.0000242
 8.050  0.5473711  0.0000247
 8.070  0.5473730  0.0000246
 8.090  0.5473737  0.0000243
 8.110  0.5473803  0.0000245
 8.130  0.5473985  0.0000242
 8.150  0.5473740  0.0000243
 8.170  0.5473745  0.0000247
 8.190  0.5473853  0.0000243
 8.210  0.5473801  0.0000244
 8.230  0.5473734  0.0000246
 8.250  0.5473837  0.0000241
 8.270  0.5473556  0.0000241
 8.290  0.5473644  0.0000240
 8.310  0.5473946  0.0000241
 8.330  0.5473838  0.0000243
 8.350  0.5473692  0.0000245
 8.370  0.5473832  0.0000244
 8.390  0.5473624  0.0000246
 8.410  0.5473795  0.0000246
 8.430  0.5473684  0.0000249
 8.450  0.5473604  0.0000243
 8.470  0.5473549  0.0000247
 8.490  0.5473670  0.0000242
 8.510  0.5473570  0.0000243
 8.530  0.5473519  0.0000242
 8.550  0.5473642  0.0000246
 8.570  0.5473480  0.0000249
 8.590  0.5473575  0.0000244
 8.610  0.5473670  0.0000242
 8.630  0.5473455  0.0000246
 8.650  0.5473942  0.0000241
 8.670  0.5473477  0.0000244
 8.690  0.5473488  0.0000241
 8.710  0.5473637  0.0000240
 8.730  0.5473555  0.0000241
 8.750  0.5473739  0.0000244
 8.770  0.5473668  0.0000246
 8.790  0.5473505  0.0000241
 8.810  0.5473520  0.0000243
 8.830  0.5473600  0.0000247
 8.850  0.5473537  0.0000246
 8.870  0.5473820  0.0000241
 8.890  0.5473775  0.0000242
 8.910  0.5473797  0.0000243
 8.930  0.5473856  0.0000243
 8.950  0.5473789  0.0000248
 8.970  0.5473805  0.0000242
 8.990  0.5473843  0.0000241
 9.010  0.5473532  0.0000237
 9.030  0.5473744  0.0000241
 9.050  0.5473869  0.0000245
 9.070  0.5473736  0.0000244
 9.090  0.5473620  0.0000240
 9.110  0.5473823  0.0000243
 9.130  0.5473845  0.0000245
 9.150  0.5473713  0.0000242
 9.170  0.5473654  0.0000246
 9.190  0.5473647  0.0000240
 9.210  0.5473765  0.0000244
 9.230  0.5473675  0.0000242
 9.250  0.5473677  0.0000242
 9.270  0.5473794  0.0000243
 9.290  0.5473641  0.0000246
 9.310  0.5473859  0.0000243
 9.330  0.5473819  0.0000241
 9.350  0.5473904  0.0000244
 9.370  0.5473766  0.0000243
 9.390  0.5473711  0.0000240
 9.410  0.5473872  0.0000243
 9.430  0.5473969  0.0000245
 9.450  0.5473881  0.0000241
 9.470  0.5473947  0.0000244
 9.490  0.5473968  0.0000245
 9.510  0.5473933  0.0000246
 9.530  0.5473787  0.0000246
 9.550  0.5473781  0.0000244
 9.570  0.5473822  0.0000242
 9.590  0.5473707  0.0000247
 9.610  0.5473614  0.0000243
 9.630  0.5473853  0.0000242
 9.650  0.5473568  0.0000242
 9.670  0.5473712  0.0000240
 9.690  0.5473806  0.0000240
 9.710  0.5473887  0.0000242
 9.730  0.5473433  0.0000241
 9.750  0.5473753  0.0000241
 9.770  0.5473578  0.0000239
 9.790  0.5473715  0.0000240
 9.810  0.5473631  0.0000246
 9.830  0.5473402  0.0000242
 9.850  0.5473733  0.0000245
 9.870  0.5473647  0.0000241
 9.890  0.5473493  0.0000243
 9.910  0.5473720  0.0000243
 9.930  0.5473495  0.0000244
 9.950  0.5473656  0.0000245
 9.970  0.5473533  0.0000246
 9.990  0.5473761  0.0000240
10.010  0.5473759  0.0000246
10.030  0.5473983  0.0000243
10.050  0.5473728  0.0000243
10.070  0.5473355  0.0000240
10.090  0.5473520  0.0000243
10.110  0.5473612  0.0000240
10.130  0.5473698  0.0000241
10.150  0.5473754  0.0000242
10.170  0.5473880  0.0000242
10.190  0.5473710  0.0000242
10.210  0.5473748  0.0000243
10.230  0.5473770  0.0000240
10.250  0.5473766  0.0000245
10.270  0.5473774  0.0000248
10.290  0.5473823  0.0000240
10.310  0.5474171  0.0000241
10.330  0.5473946  0.0000245
10.350  0.5473784  0.0000245
10.370  0.5473906  0.0000247
10.390  0.5473831  0.0000244
10.410  0.5473751  0.0000244
10.430  0.5473861  0.0000242
10.450  0.5473828  0.0000242
10.470  0.5473745  0.0000241
10.490  0.5473857  0.0000243
10.510  0.5473526  0.0000241
10.530  0.5473977  0.0000241
10.550  0.5473636  0.0000243
10.570  0.5473737  0.0000240
10.590  0.5473580  0.0000247
10.610  0.5473812  0.0000244
10.630  0.5473779  0.0000240
10.650  0.5473708  0.0000242
10.670  0.5473641  0.0000241
10.690  0.5473664  0.0000240
10.710  0.5473606  0.0000244
10.730  0.5473724  0.0000240
10.750  0.5473646  0.0000244
10.770  0.5473684  0.0000247
10.790  0.5473617  0.0000242
10.810  0.5473654  0.0000245
10.830  0.5473678  0.0000241
10.850  0.5473755  0.0000241
10.870  0.5473888  0.0000244
10.890  0.5473763  0.0000240
10.910  0.5473960  0.0000238
10.930  0.5473734  0.0000239
10.950  0.5473740  0.0000243
10.970  0.5473768  0.0000240
10.990  0.5473638  0.0000240
11.010  0.5473806  0.0000243
11.030  0.5473902  0.0000245
11.050  0.5473605  0.0000240
11.070  0.5473858  0.0000242
11.090  0.5473747  0.0000243
11.110  0.5474025  0.0000246
11.130  0.5473603  0.0000234
11.150  0.5473624  0.0000245
11.170  0.5473675  0.0000246
11.190  0.5473726  0.0000242
11.210  0.5473693  0.0000245
11.230  0.5473694  0.0000243
11.250  0.5473730  0.0000242
11.270  0.5473918  0.0000240
11.290  0.5473846  0.0000240
11.310  0.5473730  0.0000243
11.330  0.5473622  0.0000243
11.350  0.5473740  0.0000245
11.370  0.5473758  0.0000243
11.390  0.5473718  0.0000243
11.410  0.5473880  0.0000245
11.430  0.5473905  0.0000239
11.450  0.5473705  0.0000245
11.470  0.5473663  0.0000239
11.490  0.5473764  0.0000244
11.510  0.5473685  0.0000238
11.530  0.5473757  0.0000238
11.550  0.5473851  0.0000245
11.570  0.5473647  0.0000239
11.590  0.5473848  0.0000243
11.610  0.5473924  0.0000241
11.630  0.5473835  0.0000242
11.650  0.5473676  0.0000249
11.670  0.5473918  0.0000242
11.690  0.5473737  0.0000243
11.710  0.5473756  0.0000238
11.730  0.5473990  0.0000241
11.750  0.5473753  0.0000244
11.770  0.5473728  0.0000246
11.790  0.5473749  0.0000240
11.810  0.5473611  0.0000244
11.830  0.5473612  0.0000241
11.850  0.5473689  0.0000241
11.870  0.5473499  0.0000241
11.890  0.5473804  0.0000243
11.910  0.5473563  0.0000242
11.930  0.5473460  0.0000238
11.950  0.5473634  0.0000244
11.970  0.5473675  0.0000242
11.990  0.5473617  0.0000236
12.010  0.5473703  0.0000240
12.030  0.5473720  0.0000247
12.050  0.5473620  0.0000242
12.070  0.5473673  0.0000244
12.090  0.5473849  0.0000244
12.110  0.5473867  0.0000242
12.130  0.5473971  0.0000238
12.150  0.5473988  0.0000241
12.170  0.5473889  0.0000243
12.190  0.5473783  0.0000241
12.210  0.5473866  0.0000238
12.230  0.5474039  0.0000244
12.250  0.5473862  0.0000239
12.270  0.5473900  0.0000241
12.290  0.5473746  0.0000244
12.310  0.5473574  0.0000243
12.330  0.5473589  0.0000241
12.350  0.5473970  0.0000238
12.370  0.5473961  0.0000240
12.390  0.5473831  0.0000242
12.410  0.5473865  0.0000240
12.430  0.5473991  0.0000241
12.450  0.5473872  0.0000243
12.470  0.5473684  0.0000245
12.490  0.5473844  0.0000235
12.510  0.5473864  0.0000241
12.530  0.5473847  0.0000242
12.550  0.5473880  0.0000241
12.570  0.5473787  0.0000244
12.590  0.5473726  0.0000243
12.610  0.5473890  0.0000242
12.630  0.5473779  0.0000243
12.650  0.5473874  0.0000239
12.670  0.5473779  0.0000237
12.690  0.5473725  0.0000235
12.710  0.5473745  0.0000243
12.730  0.5473709  0.0000243
12.750  0.5473658  0.0000245
12.770  0.5473870  0.0000241
12.790  0.5473572  0.0000242
12.810  0.5473531  0.0000239
12.830  0.5473538  0.0000241
12.850  0.5473870  0.0000243
12.870  0.5473842  0.0000240
12.890  0.5473635  0.0000242
12.910  0.5473604  0.0000243
12.930  0.5473599  0.0000243
12.950  0.5473520  0.0000244
12.970  0.5473524  0.0000243
12.990  0.5473610  0.0000241
13.010  0.5473656  0.0000241
13.030  0.5473491  0.0000240
13.050  0.5473669  0.0000243
13.070  0.5473725  0.0000239
13.090  0.5473859  0.0000238
13.110  0.5473894  0.0000243
13.130  0.5473792  0.0000240
13.150  0.5473865  0.0000242
13.170  0.5473975  0.0000246
13.190  0.5473825  0.0000243
13.210  0.5473825  0.0000241
13.230  0.5473820  0.0000246
13.250  0.5473740  0.0000242
13.270  0.5474019  0.0000241
13.290  0.5473776  0.0000239
13.310  0.5473768  0.0000245
13.330  0.5474039  0.0000240
13.350  0.5473770  0.0000244
13.370  0.5473881  0.0000238
13.390  0.5473683  0.0000242
13.410  0.5473867  0.0000235
13.430  0.5473887  0.0000240
13.450  0.5473665  0.0000246
13.470  0.5473867  0.0000243
13.490  0.5473940  0.0000239
13.510  0.5473610  0.0000245
13.530  0.5473561  0.0000239
13.550  0.5473774  0.0000240
13.570  0.5473898  0.0000245
13.590  0.5473849  0.0000244
13.610  0.5473999  0.0000243
13.630  0.5473931  0.0000241
13.650  0.5473895  0.0000242
13.670  0.5473643  0.0000247
13.690  0.5473817  0.0000242
13.710  0.5473775  0.0000241
13.730  0.5473765  0.0000239
13.750  0.5473727  0.0000240
13.770  0.5473799  0.0000240
13.790  0.5473732  0.0000239
13.810  0.5473685  0.0000240
13.830  0.5473462  0.0000242
13.850  0.5473550  0.0000240
13.870  0.5473777  0.0000244
13.890  0.5473601  0.0000242
13.910  0.5473722  0.0000243
13.930  0.5473716  0.0000241
13.950  0.5473584  0.0000242
13.970  0.5473612  0.0000241
13.990  0.5473684  0.0000241
14.010  0.5473976  0.0000241
14.030  0.5473731  0.0000242
14.050  0.5473751  0.0000243
14.070  0.5473528  0.0000239
14.090  0.5473931  0.0000244
14.110  0.5473683  0.0000240
14.130  0.5473697  0.0000240
14.150  0.5473737  0.0000240
14.170  0.5473887  0.0000244
14.190  0.5473781  0.0000243
14.210  0.5473969  0.0000242
14.230  0.5473799  0.0000242
14.250  0.5473629  0.0000243
14.270  0.5473742  0.0000245
14.290  0.5473954  0.0000237
14.310  0.5473690  0.0000243
14.330  0.5473779  0.0000242
14.350  0.5473927  0.0000244
14.370  0.5473810  0.0000246
14.390  0.5473955  0.0000240
14.410  0.5473916  0.0000239
14.430  0.5473895  0.0000238
14.450  0.5473813  0.0000246
14.470  0.5473918  0.0000240
14.490  0.5473721  0.0000237
14.510  0.5473745  0.0000240
14.530  0.5473888  0.0000244
14.550  0.5473820  0.0000241
14.570  0.5473785  0.0000238
14.590  0.5473698  0.0000243
14.610  0.5474013  0.0000242
14.630  0.5473779  0.0000243
14.650  0.5474005  0.0000241
14.670  0.5473907  0.0000242
14.690  0.5473882  0.0000241
14.710  0.5473576  0.0000241
14.730  0.5473867  0.0000238
14.750  0.5473693  0.0000242
14.770  0.5473773  0.0000239
14.790  0.5473786  0.0000237
14.810  0.5473838  0.0000236
14.830  0.5473492  0.0000237
14.850  0.5473765  0.0000241
14.870  0.5473755  0.0000239
14.890  0.5473737  0.0000243
14.910  0.5473982  0.0000243
14.930  0.5473644  0.0000243
14.950  0.5473773  0.0000241
14.970  0.5473867  0.0000242
14.990  0.5473911  0.0000243
15.010  0.5473857  0.0000240
15.030  0.5473756  0.0000245
15.050  0.5473834  0.0000243
15.070  0.5473553  0.0000243
15.090  0.5473812  0.0000243
15.110  0.5473709  0.0000244
15.130  0.5473869  0.0000242
15.150  0.5473814  0.0000240
15.170  0.5473801  0.0000245
15.190  0.5473734  0.0000243
15.210  0.5473600  0.0000238
15.230  0.5473611  0.0000241
15.250  0.5473874  0.0000239
15.270  0.5473942  0.0000242
15.290  0.5473721  0.0000242
15.310  0.5473885  0.0000241
15.330  0.5473695  0.0000245
15.350  0.5473880  0.0000244
15.370  0.5473876  0.0000245
15.390  0.5474012  0.0000238
15.410  0.5473898  0.0000246
15.430  0.5473684  0.0000247
15.450  0.5473954  0.0000238
15.470  0.5473614  0.0000240
15.490  0.5473823  0.0000241
15.510  0.5473799  0.0000241
15.530  0.5473881  0.0000242
15.550  0.5473746  0.0000243
15.570  0.5473492  0.0000243
15.590  0.5473683  0.0000240
15.610  0.5473619  0.0000237
15.630  0.5473473  0.0000241
15.650  0.5473628  0.0000240
15.670  0.5473619  0.0000242
15.690  0.5473651  0.0000244
15.710  0.5473584  0.0000239
15.730  0.5473633  0.0000240
15.750  0.5473760  0.0000241
15.770  0.5473806  0.0000238
15.790  0.5473671  0.0000239
15.810  0.5473626  0.0000240
15.830  0.5473704  0.0000243
15.850  0.5473649  0.0000241
15.870  0.5473929  0.0000238
15.890  0.5473780  0.0000240
15.910  0.5473885  0.0000239
15.930  0.5473740  0.0000238
15.950  0.5473886  0.0000241
15.970  0.5473719  0.0000244
15.990  0.5473894  0.0000238
16.010  0.5473955  0.0000240
16.030  0.5473943  0.0000245
16.050  0.5473681  0.0000238
16.070  0.5473886  0.0000242
16.090  0.5473849  0.0000241
16.110  0.5473816  0.0000244
16.130  0.5473881  0.0000237
16.150  0.5473882  0.0000241
16.170  0.5473722  0.0000241
16.190  0.5473810  0.0000242
16.210  0.5473806  0.0000240
16.230  0.5473732  0.0000238
16.250  0.5473889  0.0000241
16.270  0.5473794  0.0000239
16.290  0.5473714  0.0000238
16.310  0.5474047  0.0000241
16.330  0.5473564  0.0000240
16.350  0.5473840  0.0000238
16.370  0.5473837  0.0000243
16.390  0.5473685  0.0000243
16.410  0.5473913  0.0000241
16.430  0.5473664  0.0000240
16.450  0.5473755  0.0000241
16.470  0.5473816  0.0000240
16.490  0.5473947  0.0000240
16.510  0.5473708  0.0000245
16.530  0.5473836  0.0000242
16.550  0.5473621  0.0000242
16.570  0.5473735  0.0000239
16.590  0.5473553  0.0000241
16.610  0.5473787  0.0000242
16.630  0.5473585  0.0000243
16.650  0.5473621  0.0000239
16.670  0.5473643  0.0000240
16.690  0.5473688  0.0000242
16.710  0.5473875  0.0000240
16.730  0.5473667  0.0000240
16.750  0.5473849  0.0000242
16.770  0.5473690  0.0000238
16.790  0.5473896  0.0000239
16.810  0.5473785  0.0000243
16.830  0.5473790  0.0000240
16.850  0.5473655  0.0000241
16.870  0.5473763  0.0000240
16.890  0.5473706  0.0000239
16.910  0.5473793  0.0000243
16.930  0.5473697  0.0000246
16.950  0.5473927  0.0000243
16.970  0.5473550  0.0000240
16.990  0.5473596  0.0000243
17.010  0.5473710  0.0000240
17.030  0.5473843  0.0000241
17.050  0.5473809  0.0000244
17.070  0.5473841  0.0000245
