% Density Profile of Hard Spheres at a Hard Flat Wall: rho(z), rho(z < 0.5) = 0
% Bulk density: rho (95% CI) = 0.10191620(0.00000008)
%
% rho_i is the average density in the interval [z_i-0.01, z_i+0.01]
%
%  z_i    rho_i     95% CI 
 2.290  0.1019516  0.0000015
 2.310  0.1019488  0.0000015
 2.330  0.1019447  0.0000015
 2.350  0.1019416  0.0000015
 2.370  0.1019374  0.0000015
 2.390  0.1019332  0.0000015
 2.410  0.1019313  0.0000015
 2.430  0.1019271  0.0000014
 2.450  0.1019247  0.0000015
 2.470  0.1019230  0.0000015
 2.490  0.1019211  0.0000015
 2.510  0.1019184  0.0000015
 2.530  0.1019186  0.0000015
 2.550  0.1019166  0.0000014
 2.570  0.1019153  0.0000015
 2.590  0.1019146  0.0000014
 2.610  0.1019142  0.0000015
 2.630  0.1019142  0.0000014
 2.650  0.1019135  0.0000015
 2.670  0.1019117  0.0000015
 2.690  0.1019124  0.0000015
 2.710  0.1019118  0.0000015
 2.730  0.1019112  0.0000015
 2.750  0.1019120  0.0000014
 2.770  0.1019120  0.0000015
 2.790  0.1019123  0.0000015
 2.810  0.1019127  0.0000015
 2.830  0.1019125  0.0000015
 2.850  0.1019118  0.0000015
 2.870  0.1019131  0.0000014
 2.890  0.1019129  0.0000015
 2.910  0.1019133  0.0000015
 2.930  0.1019126  0.0000015
 2.950  0.1019134  0.0000015
 2.970  0.1019142  0.0000015
 2.990  0.1019137  0.0000014
 3.010  0.1019132  0.0000015
 3.030  0.1019144  0.0000014
 3.050  0.1019155  0.0000015
 3.070  0.1019149  0.0000015
 3.090  0.1019160  0.0000015
 3.110  0.1019170  0.0000015
 3.130  0.1019153  0.0000014
 3.150  0.1019161  0.0000015
 3.170  0.1019154  0.0000015
 3.190  0.1019173  0.0000015
 3.210  0.1019161  0.0000014
 3.230  0.1019167  0.0000015
 3.250  0.1019169  0.0000015
 3.270  0.1019167  0.0000015
 3.290  0.1019159  0.0000015
 3.310  0.1019164  0.0000015
 3.330  0.1019169  0.0000015
 3.350  0.1019165  0.0000015
 3.370  0.1019171  0.0000015
 3.390  0.1019176  0.0000015
 3.410  0.1019165  0.0000014
 3.430  0.1019177  0.0000014
 3.450  0.1019169  0.0000015
 3.470  0.1019162  0.0000014
 3.490  0.1019171  0.0000015
 3.510  0.1019158  0.0000014
 3.530  0.1019168  0.0000015
 3.550  0.1019174  0.0000015
 3.570  0.1019173  0.0000015
 3.590  0.1019168  0.0000015
 3.610  0.1019164  0.0000014
 3.630  0.1019171  0.0000015
 3.650  0.1019174  0.0000015
 3.670  0.1019164  0.0000015
 3.690  0.1019153  0.0000015
 3.710  0.1019163  0.0000015
 3.730  0.1019169  0.0000014
 3.750  0.1019168  0.0000015
 3.770  0.1019157  0.0000015
 3.790  0.1019164  0.0000015
 3.810  0.1019152  0.0000015
 3.830  0.1019168  0.0000015
 3.850  0.1019164  0.0000014
 3.870  0.1019172  0.0000015
 3.890  0.1019170  0.0000015
 3.910  0.1019161  0.0000015
 3.930  0.1019163  0.0000015
 3.950  0.1019164  0.0000014
 3.970  0.1019162  0.0000014
 3.990  0.1019163  0.0000015
 4.010  0.1019165  0.0000015
 4.030  0.1019160  0.0000015
 4.050  0.1019166  0.0000015
 4.070  0.1019151  0.0000015
 4.090  0.1019150  0.0000015
 4.110  0.1019151  0.0000014
 4.130  0.1019156  0.0000014
 4.150  0.1019155  0.0000015
 4.170  0.1019153  0.0000014
 4.190  0.1019150  0.0000015
 4.210  0.1019148  0.0000015
 4.230  0.1019155  0.0000015
 4.250  0.1019154  0.0000014
 4.270  0.1019157  0.0000015
 4.290  0.1019164  0.0000015
 4.310  0.1019167  0.0000015
 4.330  0.1019163  0.0000015
 4.350  0.1019163  0.0000014
 4.370  0.1019170  0.0000015
 4.390  0.1019160  0.0000014
 4.410  0.1019151  0.0000015
 4.430  0.1019156  0.0000014
 4.450  0.1019160  0.0000014
 4.470  0.1019166  0.0000014
 4.490  0.1019160  0.0000014
 4.510  0.1019163  0.0000015
 4.530  0.1019165  0.0000015
 4.550  0.1019156  0.0000015
 4.570  0.1019163  0.0000014
 4.590  0.1019161  0.0000014
 4.610  0.1019158  0.0000014
 4.630  0.1019157  0.0000015
 4.650  0.1019159  0.0000014
 4.670  0.1019161  0.0000014
 4.690  0.1019152  0.0000014
 4.710  0.1019151  0.0000014
 4.730  0.1019161  0.0000014
 4.750  0.1019161  0.0000015
 4.770  0.1019155  0.0000014
 4.790  0.1019158  0.0000014
 4.810  0.1019144  0.0000014
 4.830  0.1019167  0.0000014
 4.850  0.1019145  0.0000014
 4.870  0.1019145  0.0000015
 4.890  0.1019150  0.0000014
 4.910  0.1019155  0.0000014
 4.930  0.1019155  0.0000014
 4.950  0.1019163  0.0000014
 4.970  0.1019157  0.0000015
 4.990  0.1019157  0.0000015
 5.010  0.1019148  0.0000015
 5.030  0.1019156  0.0000015
 5.050  0.1019166  0.0000014
 5.070  0.1019150  0.0000015
 5.090  0.1019145  0.0000014
 5.110  0.1019152  0.0000015
 5.130  0.1019147  0.0000014
 5.150  0.1019155  0.0000014
 5.170  0.1019150  0.0000015
 5.190  0.1019147  0.0000015
 5.210  0.1019156  0.0000014
 5.230  0.1019155  0.0000014
 5.250  0.1019149  0.0000014
 5.270  0.1019155  0.0000015
 5.290  0.1019150  0.0000014
 5.310  0.1019155  0.0000014
 5.330  0.1019152  0.0000014
 5.350  0.1019132  0.0000014
 5.370  0.1019145  0.0000014
 5.390  0.1019145  0.0000014
 5.410  0.1019152  0.0000014
 5.430  0.1019153  0.0000014
 5.450  0.1019167  0.0000014
 5.470  0.1019155  0.0000015
 5.490  0.1019151  0.0000014
 5.510  0.1019158  0.0000014
 5.530  0.1019154  0.0000014
 5.550  0.1019160  0.0000014
 5.570  0.1019150  0.0000014
 5.590  0.1019155  0.0000014
 5.610  0.1019158  0.0000014
 5.630  0.1019165  0.0000014
 5.650  0.1019160  0.0000014
 5.670  0.1019156  0.0000014
 5.690  0.1019151  0.0000014
 5.710  0.1019153  0.0000014
 5.730  0.1019159  0.0000014
 5.750  0.1019161  0.0000014
 5.770  0.1019161  0.0000014
 5.790  0.1019157  0.0000015
 5.810  0.1019151  0.0000014
 5.830  0.1019154  0.0000014
 5.850  0.1019155  0.0000014
 5.870  0.1019157  0.0000014
 5.890  0.1019152  0.0000014
 5.910  0.1019167  0.0000014
 5.930  0.1019154  0.0000014
 5.950  0.1019147  0.0000014
 5.970  0.1019167  0.0000014
 5.990  0.1019150  0.0000014
 6.010  0.1019160  0.0000014
 6.030  0.1019161  0.0000014
 6.050  0.1019150  0.0000014
 6.070  0.1019144  0.0000014
 6.090  0.1019159  0.0000014
 6.110  0.1019153  0.0000014
 6.130  0.1019145  0.0000014
 6.150  0.1019151  0.0000014
 6.170  0.1019145  0.0000014
 6.190  0.1019149  0.0000014
 6.210  0.1019148  0.0000014
 6.230  0.1019170  0.0000014
 6.250  0.1019155  0.0000014
 6.270  0.1019165  0.0000014
 6.290  0.1019160  0.0000014
 6.310  0.1019156  0.0000014
 6.330  0.1019158  0.0000014
 6.350  0.1019159  0.0000014
 6.370  0.1019157  0.0000014
 6.390  0.1019157  0.0000014
 6.410  0.1019152  0.0000014
 6.430  0.1019167  0.0000014
 6.450  0.1019166  0.0000014
 6.470  0.1019160  0.0000015
 6.490  0.1019155  0.0000014
 6.510  0.1019154  0.0000014
 6.530  0.1019162  0.0000014
 6.550  0.1019150  0.0000014
 6.570  0.1019162  0.0000014
 6.590  0.1019154  0.0000014
 6.610  0.1019161  0.0000014
 6.630  0.1019153  0.0000014
 6.650  0.1019147  0.0000014
 6.670  0.1019151  0.0000014
 6.690  0.1019153  0.0000014
 6.710  0.1019160  0.0000014
 6.730  0.1019156  0.0000014
 6.750  0.1019148  0.0000014
 6.770  0.1019150  0.0000014
 6.790  0.1019152  0.0000014
 6.810  0.1019161  0.0000014
 6.830  0.1019142  0.0000014
 6.850  0.1019150  0.0000014
 6.870  0.1019153  0.0000014
 6.890  0.1019152  0.0000014
 6.910  0.1019165  0.0000014
 6.930  0.1019151  0.0000014
 6.950  0.1019161  0.0000014
 6.970  0.1019158  0.0000014
 6.990  0.1019160  0.0000014
 7.010  0.1019156  0.0000014
 7.030  0.1019157  0.0000014
 7.050  0.1019154  0.0000014
 7.070  0.1019147  0.0000015
 7.090  0.1019144  0.0000014
 7.110  0.1019157  0.0000015
 7.130  0.1019149  0.0000015
 7.150  0.1019150  0.0000014
 7.170  0.1019148  0.0000014
 7.190  0.1019152  0.0000015
 7.210  0.1019155  0.0000014
 7.230  0.1019152  0.0000014
 7.250  0.1019159  0.0000014
 7.270  0.1019146  0.0000014
 7.290  0.1019153  0.0000014
 7.310  0.1019147  0.0000014
 7.330  0.1019159  0.0000014
 7.350  0.1019149  0.0000014
 7.370  0.1019160  0.0000014
 7.390  0.1019163  0.0000014
 7.410  0.1019157  0.0000014
 7.430  0.1019152  0.0000014
 7.450  0.1019163  0.0000014
 7.470  0.1019166  0.0000014
 7.490  0.1019157  0.0000014
 7.510  0.1019157  0.0000014
 7.530  0.1019148  0.0000015
 7.550  0.1019153  0.0000014
 7.570  0.1019148  0.0000014
 7.590  0.1019164  0.0000014
 7.610  0.1019151  0.0000014
 7.630  0.1019156  0.0000014
 7.650  0.1019160  0.0000014
 7.670  0.1019158  0.0000014
 7.690  0.1019161  0.0000014
 7.710  0.1019159  0.0000014
 7.730  0.1019156  0.0000014
 7.750  0.1019148  0.0000014
 7.770  0.1019160  0.0000014
 7.790  0.1019160  0.0000014
 7.810  0.1019159  0.0000014
 7.830  0.1019156  0.0000014
 7.850  0.1019170  0.0000014
 7.870  0.1019159  0.0000014
 7.890  0.1019163  0.0000014
 7.910  0.1019159  0.0000014
 7.930  0.1019167  0.0000014
 7.950  0.1019159  0.0000014
 7.970  0.1019172  0.0000014
 7.990  0.1019163  0.0000014
 8.010  0.1019159  0.0000014
 8.030  0.1019158  0.0000014
 8.050  0.1019160  0.0000014
 8.070  0.1019161  0.0000014
 8.090  0.1019169  0.0000014
 8.110  0.1019160  0.0000014
 8.130  0.1019159  0.0000014
 8.150  0.1019165  0.0000014
 8.170  0.1019159  0.0000014
 8.190  0.1019163  0.0000014
 8.210  0.1019157  0.0000014
 8.230  0.1019162  0.0000014
 8.250  0.1019167  0.0000014
 8.270  0.1019158  0.0000014
 8.290  0.1019168  0.0000014
 8.310  0.1019160  0.0000014
 8.330  0.1019159  0.0000014
 8.350  0.1019158  0.0000014
 8.370  0.1019164  0.0000014
 8.390  0.1019159  0.0000014
 8.410  0.1019162  0.0000014
 8.430  0.1019167  0.0000014
 8.450  0.1019162  0.0000014
 8.470  0.1019166  0.0000014
 8.490  0.1019157  0.0000014
 8.510  0.1019159  0.0000014
 8.530  0.1019154  0.0000014
 8.550  0.1019162  0.0000014
 8.570  0.1019162  0.0000014
 8.590  0.1019164  0.0000014
 8.610  0.1019158  0.0000014
 8.630  0.1019158  0.0000014
 8.650  0.1019158  0.0000014
 8.670  0.1019152  0.0000014
 8.690  0.1019161  0.0000014
 8.710  0.1019168  0.0000014
 8.730  0.1019153  0.0000014
 8.750  0.1019172  0.0000014
 8.770  0.1019163  0.0000014
 8.790  0.1019160  0.0000014
 8.810  0.1019157  0.0000014
 8.830  0.1019168  0.0000014
 8.850  0.1019160  0.0000014
 8.870  0.1019167  0.0000014
 8.890  0.1019158  0.0000014
 8.910  0.1019176  0.0000014
 8.930  0.1019177  0.0000014
 8.950  0.1019173  0.0000014
 8.970  0.1019161  0.0000014
 8.990  0.1019170  0.0000014
 9.010  0.1019172  0.0000014
 9.030  0.1019163  0.0000014
 9.050  0.1019163  0.0000014
 9.070  0.1019166  0.0000014
 9.090  0.1019166  0.0000014
 9.110  0.1019168  0.0000014
 9.130  0.1019163  0.0000014
 9.150  0.1019162  0.0000014
 9.170  0.1019163  0.0000014
 9.190  0.1019158  0.0000014
 9.210  0.1019168  0.0000014
 9.230  0.1019161  0.0000014
 9.250  0.1019160  0.0000014
 9.270  0.1019164  0.0000014
 9.290  0.1019167  0.0000014
 9.310  0.1019155  0.0000015
 9.330  0.1019155  0.0000014
 9.350  0.1019159  0.0000014
 9.370  0.1019159  0.0000014
 9.390  0.1019157  0.0000014
 9.410  0.1019163  0.0000014
 9.430  0.1019161  0.0000014
 9.450  0.1019178  0.0000014
 9.470  0.1019163  0.0000014
 9.490  0.1019160  0.0000014
 9.510  0.1019165  0.0000014
 9.530  0.1019168  0.0000014
 9.550  0.1019174  0.0000014
 9.570  0.1019166  0.0000014
 9.590  0.1019169  0.0000014
 9.610  0.1019175  0.0000014
 9.630  0.1019179  0.0000014
 9.650  0.1019174  0.0000014
 9.670  0.1019168  0.0000014
 9.690  0.1019162  0.0000014
 9.710  0.1019167  0.0000014
 9.730  0.1019164  0.0000014
 9.750  0.1019173  0.0000014
 9.770  0.1019158  0.0000014
 9.790  0.1019164  0.0000014
 9.810  0.1019165  0.0000014
 9.830  0.1019162  0.0000014
 9.850  0.1019157  0.0000014
 9.870  0.1019155  0.0000014
 9.890  0.1019158  0.0000014
 9.910  0.1019162  0.0000014
 9.930  0.1019160  0.0000014
 9.950  0.1019160  0.0000014
 9.970  0.1019167  0.0000014
 9.990  0.1019163  0.0000013
10.010  0.1019170  0.0000014
10.030  0.1019159  0.0000014
10.050  0.1019156  0.0000014
10.070  0.1019173  0.0000014
10.090  0.1019172  0.0000014
10.110  0.1019175  0.0000014
10.130  0.1019151  0.0000014
10.150  0.1019167  0.0000014
10.170  0.1019158  0.0000014
10.190  0.1019162  0.0000014
10.210  0.1019169  0.0000013
10.230  0.1019163  0.0000014
10.250  0.1019158  0.0000014
10.270  0.1019158  0.0000014
10.290  0.1019149  0.0000014
10.310  0.1019162  0.0000014
10.330  0.1019163  0.0000014
10.350  0.1019160  0.0000014
10.370  0.1019163  0.0000014
10.390  0.1019158  0.0000014
10.410  0.1019160  0.0000014
10.430  0.1019161  0.0000014
10.450  0.1019169  0.0000014
10.470  0.1019165  0.0000014
10.490  0.1019169  0.0000014
10.510  0.1019173  0.0000014
10.530  0.1019160  0.0000014
10.550  0.1019163  0.0000014
10.570  0.1019160  0.0000014
10.590  0.1019167  0.0000014
10.610  0.1019157  0.0000014
10.630  0.1019159  0.0000014
10.650  0.1019160  0.0000014
10.670  0.1019153  0.0000014
10.690  0.1019161  0.0000014
10.710  0.1019156  0.0000014
10.730  0.1019166  0.0000014
10.750  0.1019164  0.0000014
10.770  0.1019156  0.0000014
10.790  0.1019166  0.0000014
10.810  0.1019172  0.0000014
10.830  0.1019163  0.0000014
10.850  0.1019162  0.0000014
10.870  0.1019167  0.0000014
10.890  0.1019158  0.0000014
10.910  0.1019165  0.0000014
10.930  0.1019152  0.0000014
10.950  0.1019162  0.0000014
10.970  0.1019161  0.0000014
10.990  0.1019158  0.0000014
11.010  0.1019156  0.0000014
11.030  0.1019159  0.0000014
11.050  0.1019176  0.0000014
11.070  0.1019153  0.0000014
11.090  0.1019171  0.0000014
11.110  0.1019171  0.0000013
11.130  0.1019170  0.0000014
11.150  0.1019162  0.0000014
11.170  0.1019164  0.0000014
11.190  0.1019162  0.0000014
11.210  0.1019174  0.0000014
11.230  0.1019169  0.0000014
11.250  0.1019167  0.0000014
11.270  0.1019168  0.0000014
11.290  0.1019160  0.0000014
11.310  0.1019159  0.0000014
11.330  0.1019171  0.0000014
11.350  0.1019160  0.0000014
11.370  0.1019156  0.0000014
11.390  0.1019170  0.0000014
11.410  0.1019157  0.0000014
11.430  0.1019168  0.0000014
11.450  0.1019166  0.0000014
11.470  0.1019160  0.0000014
11.490  0.1019156  0.0000014
11.510  0.1019175  0.0000014
11.530  0.1019158  0.0000014
11.550  0.1019159  0.0000014
11.570  0.1019165  0.0000014
11.590  0.1019160  0.0000014
11.610  0.1019173  0.0000014
11.630  0.1019166  0.0000014
11.650  0.1019175  0.0000014
11.670  0.1019173  0.0000014
11.690  0.1019158  0.0000014
11.710  0.1019168  0.0000014
11.730  0.1019169  0.0000014
11.750  0.1019153  0.0000013
11.770  0.1019160  0.0000014
11.790  0.1019159  0.0000014
11.810  0.1019154  0.0000014
11.830  0.1019155  0.0000014
11.850  0.1019148  0.0000013
11.870  0.1019162  0.0000014
11.890  0.1019167  0.0000014
11.910  0.1019166  0.0000014
11.930  0.1019165  0.0000014
11.950  0.1019162  0.0000014
11.970  0.1019165  0.0000014
11.990  0.1019161  0.0000014
12.010  0.1019172  0.0000014
12.030  0.1019168  0.0000014
12.050  0.1019157  0.0000014
12.070  0.1019165  0.0000014
12.090  0.1019166  0.0000014
12.110  0.1019163  0.0000014
12.130  0.1019174  0.0000014
12.150  0.1019170  0.0000014
12.170  0.1019164  0.0000014
12.190  0.1019165  0.0000014
12.210  0.1019159  0.0000014
12.230  0.1019162  0.0000014
12.250  0.1019168  0.0000014
12.270  0.1019158  0.0000014
12.290  0.1019162  0.0000014
12.310  0.1019166  0.0000013
12.330  0.1019172  0.0000014
12.350  0.1019168  0.0000014
12.370  0.1019166  0.0000014
12.390  0.1019159  0.0000014
12.410  0.1019160  0.0000014
12.430  0.1019156  0.0000014
12.450  0.1019159  0.0000014
12.470  0.1019155  0.0000014
12.490  0.1019162  0.0000014
12.510  0.1019158  0.0000014
12.530  0.1019163  0.0000014
12.550  0.1019159  0.0000014
12.570  0.1019160  0.0000014
12.590  0.1019160  0.0000014
12.610  0.1019165  0.0000014
12.630  0.1019161  0.0000014
12.650  0.1019155  0.0000014
12.670  0.1019165  0.0000014
12.690  0.1019158  0.0000014
12.710  0.1019156  0.0000014
12.730  0.1019165  0.0000014
12.750  0.1019158  0.0000014
12.770  0.1019164  0.0000014
12.790  0.1019159  0.0000014
12.810  0.1019162  0.0000014
12.830  0.1019151  0.0000014
12.850  0.1019156  0.0000014
12.870  0.1019157  0.0000014
12.890  0.1019158  0.0000014
12.910  0.1019163  0.0000014
12.930  0.1019157  0.0000014
12.950  0.1019161  0.0000014
12.970  0.1019163  0.0000014
12.990  0.1019166  0.0000014
13.010  0.1019157  0.0000014
13.030  0.1019152  0.0000014
13.050  0.1019154  0.0000014
13.070  0.1019159  0.0000014
13.090  0.1019157  0.0000014
13.110  0.1019159  0.0000014
13.130  0.1019154  0.0000014
13.150  0.1019164  0.0000014
13.170  0.1019156  0.0000014
13.190  0.1019157  0.0000014
13.210  0.1019153  0.0000014
13.230  0.1019154  0.0000014
13.250  0.1019150  0.0000014
13.270  0.1019171  0.0000014
13.290  0.1019155  0.0000014
13.310  0.1019158  0.0000014
13.330  0.1019163  0.0000014
13.350  0.1019162  0.0000014
13.370  0.1019158  0.0000014
13.390  0.1019157  0.0000014
13.410  0.1019169  0.0000014
13.430  0.1019168  0.0000014
13.450  0.1019162  0.0000014
13.470  0.1019164  0.0000014
13.490  0.1019163  0.0000014
13.510  0.1019166  0.0000014
13.530  0.1019174  0.0000014
13.550  0.1019163  0.0000014
13.570  0.1019155  0.0000014
13.590  0.1019163  0.0000014
13.610  0.1019166  0.0000014
13.630  0.1019160  0.0000014
13.650  0.1019172  0.0000014
13.670  0.1019160  0.0000014
13.690  0.1019160  0.0000014
13.710  0.1019158  0.0000014
13.730  0.1019158  0.0000014
13.750  0.1019163  0.0000014
13.770  0.1019161  0.0000014
13.790  0.1019154  0.0000014
13.810  0.1019160  0.0000014
13.830  0.1019161  0.0000014
13.850  0.1019154  0.0000014
13.870  0.1019162  0.0000014
13.890  0.1019162  0.0000014
13.910  0.1019158  0.0000014
13.930  0.1019159  0.0000014
13.950  0.1019156  0.0000014
13.970  0.1019158  0.0000013
13.990  0.1019159  0.0000014
14.010  0.1019162  0.0000014
14.030  0.1019177  0.0000014
14.050  0.1019152  0.0000013
14.070  0.1019155  0.0000014
14.090  0.1019156  0.0000014
14.110  0.1019161  0.0000014
14.130  0.1019160  0.0000014
14.150  0.1019166  0.0000014
14.170  0.1019168  0.0000014
14.190  0.1019151  0.0000014
14.210  0.1019153  0.0000014
14.230  0.1019168  0.0000014
14.250  0.1019173  0.0000013
14.270  0.1019163  0.0000014
14.290  0.1019171  0.0000014
14.310  0.1019158  0.0000014
14.330  0.1019163  0.0000014
14.350  0.1019176  0.0000014
14.370  0.1019176  0.0000014
14.390  0.1019170  0.0000014
14.410  0.1019168  0.0000014
14.430  0.1019169  0.0000014
14.450  0.1019157  0.0000014
14.470  0.1019158  0.0000014
14.490  0.1019157  0.0000014
14.510  0.1019164  0.0000014
14.530  0.1019170  0.0000014
14.550  0.1019157  0.0000014
14.570  0.1019158  0.0000014
14.590  0.1019171  0.0000014
14.610  0.1019162  0.0000014
14.630  0.1019173  0.0000014
14.650  0.1019168  0.0000014
14.670  0.1019176  0.0000013
14.690  0.1019173  0.0000014
14.710  0.1019166  0.0000014
14.730  0.1019168  0.0000014
14.750  0.1019157  0.0000014
14.770  0.1019165  0.0000014
14.790  0.1019176  0.0000014
14.810  0.1019158  0.0000014
14.830  0.1019172  0.0000014
14.850  0.1019169  0.0000014
14.870  0.1019165  0.0000014
14.890  0.1019175  0.0000014
14.910  0.1019168  0.0000014
14.930  0.1019164  0.0000014
14.950  0.1019177  0.0000014
14.970  0.1019166  0.0000014
14.990  0.1019169  0.0000014
15.010  0.1019173  0.0000014
15.030  0.1019167  0.0000013
15.050  0.1019163  0.0000014
15.070  0.1019171  0.0000014
15.090  0.1019162  0.0000014
15.110  0.1019164  0.0000014
15.130  0.1019172  0.0000014
15.150  0.1019166  0.0000013
15.170  0.1019177  0.0000014
15.190  0.1019173  0.0000013
15.210  0.1019154  0.0000014
15.230  0.1019155  0.0000014
15.250  0.1019166  0.0000014
15.270  0.1019172  0.0000014
15.290  0.1019182  0.0000014
15.310  0.1019173  0.0000014
15.330  0.1019166  0.0000014
15.350  0.1019161  0.0000014
15.370  0.1019169  0.0000014
15.390  0.1019171  0.0000014
15.410  0.1019165  0.0000014
15.430  0.1019163  0.0000014
15.450  0.1019172  0.0000014
15.470  0.1019161  0.0000014
15.490  0.1019173  0.0000014
15.510  0.1019165  0.0000014
15.530  0.1019165  0.0000014
15.550  0.1019168  0.0000014
15.570  0.1019167  0.0000014
15.590  0.1019175  0.0000014
15.610  0.1019158  0.0000014
15.630  0.1019166  0.0000013
15.650  0.1019173  0.0000014
15.670  0.1019182  0.0000014
15.690  0.1019179  0.0000014
15.710  0.1019174  0.0000014
15.730  0.1019171  0.0000014
15.750  0.1019163  0.0000014
15.770  0.1019160  0.0000014
15.790  0.1019185  0.0000014
15.810  0.1019167  0.0000014
15.830  0.1019170  0.0000014
15.850  0.1019165  0.0000014
15.870  0.1019171  0.0000014
15.890  0.1019170  0.0000014
15.910  0.1019155  0.0000014
15.930  0.1019184  0.0000014
15.950  0.1019166  0.0000014
15.970  0.1019175  0.0000014
15.990  0.1019167  0.0000014
16.010  0.1019168  0.0000014
16.030  0.1019165  0.0000014
16.050  0.1019172  0.0000014
16.070  0.1019162  0.0000014
16.090  0.1019163  0.0000014
16.110  0.1019176  0.0000014
16.130  0.1019164  0.0000014
16.150  0.1019168  0.0000014
16.170  0.1019159  0.0000014
16.190  0.1019168  0.0000014
16.210  0.1019173  0.0000014
16.230  0.1019169  0.0000014
16.250  0.1019166  0.0000014
16.270  0.1019171  0.0000014
16.290  0.1019157  0.0000014
16.310  0.1019169  0.0000014
16.330  0.1019164  0.0000013
16.350  0.1019161  0.0000013
16.370  0.1019166  0.0000014
16.390  0.1019157  0.0000014
16.410  0.1019163  0.0000014
16.430  0.1019157  0.0000014
16.450  0.1019176  0.0000014
16.470  0.1019166  0.0000013
16.490  0.1019164  0.0000014
16.510  0.1019163  0.0000014
16.530  0.1019162  0.0000014
16.550  0.1019166  0.0000014
16.570  0.1019173  0.0000014
16.590  0.1019173  0.0000014
16.610  0.1019168  0.0000014
16.630  0.1019162  0.0000014
16.650  0.1019170  0.0000014
16.670  0.1019174  0.0000014
16.690  0.1019164  0.0000014
16.710  0.1019179  0.0000014
16.730  0.1019174  0.0000014
16.750  0.1019178  0.0000014
16.770  0.1019178  0.0000013
16.790  0.1019169  0.0000014
16.810  0.1019174  0.0000014
16.830  0.1019167  0.0000014
16.850  0.1019164  0.0000013
16.870  0.1019162  0.0000014
16.890  0.1019165  0.0000014
16.910  0.1019160  0.0000014
16.930  0.1019159  0.0000014
16.950  0.1019170  0.0000014
16.970  0.1019165  0.0000014
16.990  0.1019161  0.0000014
17.010  0.1019167  0.0000014
17.030  0.1019166  0.0000014
17.050  0.1019163  0.0000014
17.070  0.1019149  0.0000014
