% Density Profile of Hard Spheres at a Hard Flat Wall: rho(z), rho(z < 0.5) = 0
% Bulk density: rho (95% CI) = 0.85691866(0.00000433)
%
% rho_i is the average density in the interval [z_i-0.01, z_i+0.01]
%
%  z_i    rho_i     95% CI 
 5.110  0.8850722  0.0000998
 5.130  0.8885516  0.0001012
 5.150  0.8914295  0.0000982
 5.170  0.8934979  0.0001005
 5.190  0.8948182  0.0001007
 5.210  0.8953774  0.0001005
 5.230  0.8952322  0.0000990
 5.250  0.8943074  0.0000985
 5.270  0.8928308  0.0000975
 5.290  0.8905915  0.0000985
 5.310  0.8878783  0.0000978
 5.330  0.8846340  0.0000980
 5.350  0.8810083  0.0000974
 5.370  0.8770766  0.0000980
 5.390  0.8730298  0.0000979
 5.410  0.8686141  0.0000956
 5.430  0.8643512  0.0000955
 5.450  0.8600553  0.0000981
 5.470  0.8557485  0.0000962
 5.490  0.8517282  0.0000949
 5.510  0.8478755  0.0000960
 5.530  0.8443751  0.0000971
 5.550  0.8412086  0.0000960
 5.570  0.8382432  0.0000964
 5.590  0.8359306  0.0000959
 5.610  0.8339126  0.0000959
 5.630  0.8325423  0.0000973
 5.650  0.8314775  0.0000941
 5.670  0.8308986  0.0000963
 5.690  0.8309392  0.0000971
 5.710  0.8312076  0.0000966
 5.730  0.8319596  0.0000963
 5.750  0.8333128  0.0000962
 5.770  0.8348760  0.0000961
 5.790  0.8368654  0.0000959
 5.810  0.8390923  0.0000962
 5.830  0.8416347  0.0000954
 5.850  0.8443707  0.0000965
 5.870  0.8472826  0.0000959
 5.890  0.8502607  0.0000989
 5.910  0.8532849  0.0000965
 5.930  0.8562898  0.0000973
 5.950  0.8592132  0.0000967
 5.970  0.8619532  0.0000965
 5.990  0.8646167  0.0000981
 6.010  0.8670294  0.0000991
 6.030  0.8692819  0.0001006
 6.050  0.8711843  0.0000985
 6.070  0.8727514  0.0000996
 6.090  0.8738612  0.0000980
 6.110  0.8747209  0.0000969
 6.130  0.8752530  0.0000968
 6.150  0.8754494  0.0000969
 6.170  0.8752613  0.0000978
 6.190  0.8747255  0.0000965
 6.210  0.8739124  0.0000974
 6.230  0.8727829  0.0000978
 6.250  0.8714113  0.0000972
 6.270  0.8698455  0.0000992
 6.290  0.8681047  0.0000957
 6.310  0.8661198  0.0000975
 6.330  0.8640890  0.0000985
 6.350  0.8620621  0.0000957
 6.370  0.8599480  0.0000978
 6.390  0.8578499  0.0000974
 6.410  0.8558456  0.0000983
 6.430  0.8538369  0.0000957
 6.450  0.8520231  0.0000956
 6.470  0.8503183  0.0000957
 6.490  0.8488089  0.0000957
 6.510  0.8474657  0.0000961
 6.530  0.8463618  0.0000952
 6.550  0.8455651  0.0000968
 6.570  0.8448149  0.0000961
 6.590  0.8443928  0.0000964
 6.610  0.8442057  0.0000953
 6.630  0.8442648  0.0000964
 6.650  0.8445631  0.0000965
 6.670  0.8450977  0.0000951
 6.690  0.8457207  0.0000962
 6.710  0.8465990  0.0000980
 6.730  0.8476073  0.0000972
 6.750  0.8487127  0.0000982
 6.770  0.8499835  0.0000967
 6.790  0.8513310  0.0000967
 6.810  0.8528135  0.0000982
 6.830  0.8541913  0.0000962
 6.850  0.8556918  0.0000973
 6.870  0.8571125  0.0000969
 6.890  0.8584767  0.0000971
 6.910  0.8597509  0.0000968
 6.930  0.8610093  0.0000975
 6.950  0.8620570  0.0000973
 6.970  0.8631418  0.0000977
 6.990  0.8640168  0.0000990
 7.010  0.8647361  0.0000988
 7.030  0.8651439  0.0000972
 7.050  0.8655923  0.0000998
 7.070  0.8657758  0.0000975
 7.090  0.8657991  0.0000978
 7.110  0.8657240  0.0000957
 7.130  0.8653179  0.0000976
 7.150  0.8649323  0.0000966
 7.170  0.8643831  0.0000977
 7.190  0.8637449  0.0000980
 7.210  0.8629413  0.0000970
 7.230  0.8620661  0.0000953
 7.250  0.8611991  0.0000976
 7.270  0.8601665  0.0000962
 7.290  0.8591345  0.0000965
 7.310  0.8581253  0.0000961
 7.330  0.8571280  0.0000971
 7.350  0.8560675  0.0000968
 7.370  0.8552244  0.0000970
 7.390  0.8543005  0.0000971
 7.410  0.8535236  0.0000959
 7.430  0.8528424  0.0000973
 7.450  0.8522159  0.0000964
 7.470  0.8516319  0.0000962
 7.490  0.8512323  0.0000961
 7.510  0.8509980  0.0000957
 7.530  0.8507985  0.0000948
 7.550  0.8507492  0.0000949
 7.570  0.8508521  0.0000967
 7.590  0.8510397  0.0000960
 7.610  0.8512000  0.0000949
 7.630  0.8515865  0.0000949
 7.650  0.8519878  0.0000955
 7.670  0.8525182  0.0000959
 7.690  0.8531366  0.0000957
 7.710  0.8537763  0.0000970
 7.730  0.8544378  0.0000962
 7.750  0.8551651  0.0000962
 7.770  0.8558735  0.0000972
 7.790  0.8565763  0.0000966
 7.810  0.8572543  0.0000964
 7.830  0.8578934  0.0000973
 7.850  0.8585370  0.0000960
 7.870  0.8591388  0.0000982
 7.890  0.8597065  0.0000995
 7.910  0.8601134  0.0000973
 7.930  0.8604497  0.0000969
 7.950  0.8607709  0.0000962
 7.970  0.8609165  0.0000966
 7.990  0.8611367  0.0000965
 8.010  0.8612562  0.0000965
 8.030  0.8611918  0.0000982
 8.050  0.8611339  0.0000967
 8.070  0.8609133  0.0000977
 8.090  0.8607692  0.0000973
 8.110  0.8603469  0.0000969
 8.130  0.8601001  0.0000977
 8.150  0.8596672  0.0000963
 8.170  0.8592372  0.0000967
 8.190  0.8587982  0.0000967
 8.210  0.8583922  0.0000974
 8.230  0.8577775  0.0000953
 8.250  0.8573410  0.0000958
 8.270  0.8568420  0.0000964
 8.290  0.8563593  0.0000960
 8.310  0.8559802  0.0000955
 8.330  0.8555177  0.0000970
 8.350  0.8551628  0.0000976
 8.370  0.8548330  0.0000965
 8.390  0.8545610  0.0000973
 8.410  0.8543070  0.0000962
 8.430  0.8540848  0.0000964
 8.450  0.8540618  0.0000984
 8.470  0.8539521  0.0000970
 8.490  0.8540243  0.0000964
 8.510  0.8539448  0.0000958
 8.530  0.8540855  0.0000970
 8.550  0.8542364  0.0000958
 8.570  0.8543971  0.0000954
 8.590  0.8546164  0.0000973
 8.610  0.8548837  0.0000964
 8.630  0.8551219  0.0000973
 8.650  0.8554854  0.0000947
 8.670  0.8557693  0.0000966
 8.690  0.8562318  0.0000959
 8.710  0.8565298  0.0000973
 8.730  0.8569512  0.0000959
 8.750  0.8572104  0.0000978
 8.770  0.8574888  0.0000958
 8.790  0.8577861  0.0000957
 8.810  0.8580168  0.0000962
 8.830  0.8583775  0.0000958
 8.850  0.8586069  0.0000960
 8.870  0.8586678  0.0000969
 8.890  0.8588035  0.0000981
 8.910  0.8589346  0.0000970
 8.930  0.8590045  0.0000971
 8.950  0.8589894  0.0000962
 8.970  0.8589026  0.0000946
 8.990  0.8589076  0.0000956
 9.010  0.8588040  0.0000982
 9.030  0.8587464  0.0000959
 9.050  0.8585781  0.0000969
 9.070  0.8584009  0.0000952
 9.090  0.8582221  0.0000959
 9.110  0.8579995  0.0000975
 9.130  0.8577572  0.0000953
 9.150  0.8575305  0.0000976
 9.170  0.8572758  0.0000970
 9.190  0.8570242  0.0000961
 9.210  0.8567363  0.0000973
 9.230  0.8565816  0.0000967
 9.250  0.8563347  0.0000978
 9.270  0.8561762  0.0000973
 9.290  0.8559715  0.0000964
 9.310  0.8557825  0.0000977
 9.330  0.8557486  0.0000960
 9.350  0.8556615  0.0000979
 9.370  0.8556333  0.0000967
 9.390  0.8554988  0.0000955
 9.410  0.8555518  0.0000975
 9.430  0.8554511  0.0000964
 9.450  0.8555123  0.0000954
 9.470  0.8555558  0.0000971
 9.490  0.8555644  0.0000964
 9.510  0.8557640  0.0000967
 9.530  0.8558580  0.0000957
 9.550  0.8560131  0.0000963
 9.570  0.8560745  0.0000964
 9.590  0.8562972  0.0000969
 9.610  0.8564516  0.0000965
 9.630  0.8566402  0.0000964
 9.650  0.8567948  0.0000954
 9.670  0.8569157  0.0000962
 9.690  0.8571659  0.0000963
 9.710  0.8572711  0.0000972
 9.730  0.8574178  0.0000969
 9.750  0.8574241  0.0000952
 9.770  0.8576821  0.0000958
 9.790  0.8576999  0.0000957
 9.810  0.8578007  0.0000968
 9.830  0.8579089  0.0000964
 9.850  0.8578319  0.0000954
 9.870  0.8578546  0.0000990
 9.890  0.8578539  0.0000965
 9.910  0.8578869  0.0000964
 9.930  0.8579143  0.0000970
 9.950  0.8577911  0.0000965
 9.970  0.8577588  0.0000955
 9.990  0.8576506  0.0000955
10.010  0.8575971  0.0000967
10.030  0.8574780  0.0000965
10.050  0.8575033  0.0000972
10.070  0.8573054  0.0000970
10.090  0.8571815  0.0000945
10.110  0.8571023  0.0000957
10.130  0.8569665  0.0000948
10.150  0.8568158  0.0000971
10.170  0.8566896  0.0000967
10.190  0.8566554  0.0000963
10.210  0.8565883  0.0000979
10.230  0.8564461  0.0000972
10.250  0.8563941  0.0000981
10.270  0.8563236  0.0000976
10.290  0.8563156  0.0000979
10.310  0.8563129  0.0000975
10.330  0.8562183  0.0000950
10.350  0.8562679  0.0000969
10.370  0.8562240  0.0000973
10.390  0.8562251  0.0000966
10.410  0.8563217  0.0000980
10.430  0.8563423  0.0000978
10.450  0.8564247  0.0000970
10.470  0.8563588  0.0000957
10.490  0.8564243  0.0000980
10.510  0.8566365  0.0000969
10.530  0.8566905  0.0000968
10.550  0.8566968  0.0000962
10.570  0.8566844  0.0000967
10.590  0.8568813  0.0000942
10.610  0.8568687  0.0000968
10.630  0.8569428  0.0000955
10.650  0.8571781  0.0000963
10.670  0.8571311  0.0000966
10.690  0.8572781  0.0000979
10.710  0.8572510  0.0000971
10.730  0.8573161  0.0000964
10.750  0.8573540  0.0000969
10.770  0.8573682  0.0000962
10.790  0.8574396  0.0000960
10.810  0.8574232  0.0000955
10.830  0.8573533  0.0000959
10.850  0.8573878  0.0000973
10.870  0.8573364  0.0000961
10.890  0.8573212  0.0000978
10.910  0.8573106  0.0000944
10.930  0.8573146  0.0000977
10.950  0.8572398  0.0000972
10.970  0.8571578  0.0000958
10.990  0.8570714  0.0000966
11.010  0.8570402  0.0000958
11.030  0.8570342  0.0000969
11.050  0.8570092  0.0000971
11.070  0.8568865  0.0000971
11.090  0.8568911  0.0000960
11.110  0.8568094  0.0000966
11.130  0.8567116  0.0000968
11.150  0.8567622  0.0000960
11.170  0.8566495  0.0000959
11.190  0.8566481  0.0000967
11.210  0.8565596  0.0000968
11.230  0.8565514  0.0000966
11.250  0.8565661  0.0000955
11.270  0.8566641  0.0000958
11.290  0.8565584  0.0000959
11.310  0.8565470  0.0000964
11.330  0.8566636  0.0000963
11.350  0.8566113  0.0000975
11.370  0.8566917  0.0000964
11.390  0.8567205  0.0000957
11.410  0.8567047  0.0000975
11.430  0.8568028  0.0000954
11.450  0.8568203  0.0000977
11.470  0.8568289  0.0000988
11.490  0.8569121  0.0000980
11.510  0.8569605  0.0000952
11.530  0.8569273  0.0000970
11.550  0.8569199  0.0000966
11.570  0.8569833  0.0000984
11.590  0.8570046  0.0000974
11.610  0.8570337  0.0000975
11.630  0.8570945  0.0000994
11.650  0.8571002  0.0000974
11.670  0.8570762  0.0000976
11.690  0.8570775  0.0000972
11.710  0.8570882  0.0000963
11.730  0.8571356  0.0000971
11.750  0.8571167  0.0000964
11.770  0.8571482  0.0000971
11.790  0.8571210  0.0000965
11.810  0.8570452  0.0000971
11.830  0.8570737  0.0000952
11.850  0.8570366  0.0000964
11.870  0.8570733  0.0000962
11.890  0.8570639  0.0000967
11.910  0.8570592  0.0000975
11.930  0.8568531  0.0000973
11.950  0.8568531  0.0000973
11.970  0.8570122  0.0000965
11.990  0.8569423  0.0000981
12.010  0.8569623  0.0000972
12.030  0.8568724  0.0000962
12.050  0.8568147  0.0000965
12.070  0.8568230  0.0000968
12.090  0.8569180  0.0000961
12.110  0.8568124  0.0000963
12.130  0.8568120  0.0000960
12.150  0.8568377  0.0000973
12.170  0.8567563  0.0000970
12.190  0.8567812  0.0000954
12.210  0.8568103  0.0000961
12.230  0.8568050  0.0000959
12.250  0.8567926  0.0000952
12.270  0.8569146  0.0000965
12.290  0.8567941  0.0000984
12.310  0.8569089  0.0000969
12.330  0.8569077  0.0000978
12.350  0.8568795  0.0000969
12.370  0.8568321  0.0000969
12.390  0.8569030  0.0000978
12.410  0.8567913  0.0000954
12.430  0.8569216  0.0000959
12.450  0.8569302  0.0000959
12.470  0.8569435  0.0000977
12.490  0.8569662  0.0000963
12.510  0.8569128  0.0000949
12.530  0.8569402  0.0000970
12.550  0.8569733  0.0000979
12.570  0.8570093  0.0000960
12.590  0.8570079  0.0000962
12.610  0.8569951  0.0000961
12.630  0.8569628  0.0000964
12.650  0.8569783  0.0000982
12.670  0.8569880  0.0000949
12.690  0.8569496  0.0000990
12.710  0.8570498  0.0000996
12.730  0.8568837  0.0000976
12.750  0.8569786  0.0000957
12.770  0.8569534  0.0000979
12.790  0.8569398  0.0000973
12.810  0.8569746  0.0000988
12.830  0.8569567  0.0000985
12.850  0.8569124  0.0000964
12.870  0.8570084  0.0000975
12.890  0.8568963  0.0000968
12.910  0.8568534  0.0000988
12.930  0.8568545  0.0000964
12.950  0.8568208  0.0000968
12.970  0.8568558  0.0000962
12.990  0.8568498  0.0000969
13.010  0.8569149  0.0000971
13.030  0.8569182  0.0000970
13.050  0.8569250  0.0000979
13.070  0.8569029  0.0000965
13.090  0.8569417  0.0000963
13.110  0.8569267  0.0000954
13.130  0.8569356  0.0000971
13.150  0.8569349  0.0000959
13.170  0.8569310  0.0000965
13.190  0.8569326  0.0000985
13.210  0.8569074  0.0000980
13.230  0.8569676  0.0000967
13.250  0.8568808  0.0000962
13.270  0.8569290  0.0000968
13.290  0.8568363  0.0000959
13.310  0.8569023  0.0000979
13.330  0.8567759  0.0000962
13.350  0.8568601  0.0000967
13.370  0.8568384  0.0000976
13.390  0.8568354  0.0000962
13.410  0.8568794  0.0000959
13.430  0.8569041  0.0000964
13.450  0.8568865  0.0000956
13.470  0.8568855  0.0000962
13.490  0.8569521  0.0000961
13.510  0.8569386  0.0000990
13.530  0.8569772  0.0000973
13.550  0.8570193  0.0000976
13.570  0.8569620  0.0000976
13.590  0.8569847  0.0000984
13.610  0.8569592  0.0000977
13.630  0.8569714  0.0000979
13.650  0.8569868  0.0000973
13.670  0.8569720  0.0000982
13.690  0.8569895  0.0000985
13.710  0.8568764  0.0000957
13.730  0.8569560  0.0000964
13.750  0.8569555  0.0000948
13.770  0.8569163  0.0000960
13.790  0.8569495  0.0000969
13.810  0.8569583  0.0000964
13.830  0.8569037  0.0000974
13.850  0.8569730  0.0000971
13.870  0.8568703  0.0000958
13.890  0.8568960  0.0000984
13.910  0.8568510  0.0000984
13.930  0.8568283  0.0000975
13.950  0.8568303  0.0000944
13.970  0.8568666  0.0000951
13.990  0.8568818  0.0000964
14.010  0.8568463  0.0000966
14.030  0.8568463  0.0000979
14.050  0.8569669  0.0000946
14.070  0.8569657  0.0000967
14.090  0.8569691  0.0000951
14.110  0.8569335  0.0000959
14.130  0.8569289  0.0000971
14.150  0.8569640  0.0000972
14.170  0.8568998  0.0000982
14.190  0.8569047  0.0000962
14.210  0.8568834  0.0000976
14.230  0.8569983  0.0000961
14.250  0.8568848  0.0000971
14.270  0.8568749  0.0000957
14.290  0.8568710  0.0000978
14.310  0.8568319  0.0000969
14.330  0.8568999  0.0000961
14.350  0.8568867  0.0000975
14.370  0.8569980  0.0000984
14.390  0.8568604  0.0000961
14.410  0.8569338  0.0000978
14.430  0.8569381  0.0000983
14.450  0.8569250  0.0000976
14.470  0.8568962  0.0000956
14.490  0.8569316  0.0000975
14.510  0.8569286  0.0000957
14.530  0.8569660  0.0000958
14.550  0.8569475  0.0000968
14.570  0.8569849  0.0000973
14.590  0.8569267  0.0000970
14.610  0.8568545  0.0000979
14.630  0.8569041  0.0000965
14.650  0.8569320  0.0000964
14.670  0.8568853  0.0000986
14.690  0.8569558  0.0000972
14.710  0.8569583  0.0000965
14.730  0.8568728  0.0000959
14.750  0.8569158  0.0000981
14.770  0.8569663  0.0000979
14.790  0.8569283  0.0000970
14.810  0.8568941  0.0000963
14.830  0.8568648  0.0000981
14.850  0.8569926  0.0000958
14.870  0.8568766  0.0000971
14.890  0.8569644  0.0000976
14.910  0.8569067  0.0000948
14.930  0.8569136  0.0000956
14.950  0.8568944  0.0000934
14.970  0.8569105  0.0000967
14.990  0.8569705  0.0000959
15.010  0.8568572  0.0000972
15.030  0.8569602  0.0000970
15.050  0.8569188  0.0000973
15.070  0.8568921  0.0000958
15.090  0.8569473  0.0000961
15.110  0.8569227  0.0000969
15.130  0.8568653  0.0000984
15.150  0.8568481  0.0000975
15.170  0.8569531  0.0000968
15.190  0.8568810  0.0000964
15.210  0.8569063  0.0000967
15.230  0.8569284  0.0000947
15.250  0.8568204  0.0000981
15.270  0.8569989  0.0000971
15.290  0.8568380  0.0000956
15.310  0.8568909  0.0000970
15.330  0.8569044  0.0000990
15.350  0.8568822  0.0000977
15.370  0.8569204  0.0000968
15.390  0.8569151  0.0000967
15.410  0.8569177  0.0000963
15.430  0.8569080  0.0000950
15.450  0.8568910  0.0000957
15.470  0.8568863  0.0000967
15.490  0.8569251  0.0000977
15.510  0.8569788  0.0000969
15.530  0.8569751  0.0000957
15.550  0.8569463  0.0000962
15.570  0.8569691  0.0000954
15.590  0.8568796  0.0000981
15.610  0.8568614  0.0000964
15.630  0.8569641  0.0000987
15.650  0.8569258  0.0000971
15.670  0.8569124  0.0000980
15.690  0.8569557  0.0000965
15.710  0.8568868  0.0000981
15.730  0.8568858  0.0000966
15.750  0.8568894  0.0000977
15.770  0.8569502  0.0000973
15.790  0.8569381  0.0000955
15.810  0.8569443  0.0000964
15.830  0.8569553  0.0000961
15.850  0.8569333  0.0000975
15.870  0.8569189  0.0000964
15.890  0.8568968  0.0000964
15.910  0.8569471  0.0000967
15.930  0.8569446  0.0000955
15.950  0.8569261  0.0000977
15.970  0.8569559  0.0000980
15.990  0.8568937  0.0000974
16.010  0.8568456  0.0000969
16.030  0.8569543  0.0000965
16.050  0.8568393  0.0000962
16.070  0.8568800  0.0000965
16.090  0.8568330  0.0000964
16.110  0.8568742  0.0000955
16.130  0.8568694  0.0000964
16.150  0.8568388  0.0000972
16.170  0.8569727  0.0000958
16.190  0.8570007  0.0000962
16.210  0.8569440  0.0000967
16.230  0.8569437  0.0000962
16.250  0.8569348  0.0000955
16.270  0.8569647  0.0000967
16.290  0.8569657  0.0000957
16.310  0.8569845  0.0000971
16.330  0.8569063  0.0000955
16.350  0.8569891  0.0000971
16.370  0.8568853  0.0000968
16.390  0.8568679  0.0000971
16.410  0.8569111  0.0000964
16.430  0.8568675  0.0000966
16.450  0.8568515  0.0000955
16.470  0.8569459  0.0000974
16.490  0.8568828  0.0000955
16.510  0.8568435  0.0000981
16.530  0.8569045  0.0000953
16.550  0.8568576  0.0000970
16.570  0.8568621  0.0000964
16.590  0.8568982  0.0000976
16.610  0.8569554  0.0000967
16.630  0.8568849  0.0000952
16.650  0.8568975  0.0000959
16.670  0.8569521  0.0000964
16.690  0.8568934  0.0000967
16.710  0.8569361  0.0000979
16.730  0.8568549  0.0000954
16.750  0.8569339  0.0000959
16.770  0.8569215  0.0000966
16.790  0.8569105  0.0000971
16.810  0.8568594  0.0000985
16.830  0.8568735  0.0000951
16.850  0.8568419  0.0000948
16.870  0.8568543  0.0000960
16.890  0.8569157  0.0000967
16.910  0.8569019  0.0000967
16.930  0.8569285  0.0000962
16.950  0.8569325  0.0000955
16.970  0.8569428  0.0000980
16.990  0.8569236  0.0000956
17.010  0.8569338  0.0000956
17.030  0.8568650  0.0000957
17.050  0.8569123  0.0000969
17.070  0.8569050  0.0000979
