% Density Profile of Hard Spheres at a Hard Flat Wall: rho(z), rho(z < 0.5) = 0
% Bulk density: rho (95% CI) = 0.19440226(0.00000035)
%
% rho_i is the average density in the interval [z_i-0.01, z_i+0.01]
%
%  z_i    rho_i     95% CI 
 2.530  0.1942425  0.0000049
 2.550  0.1942396  0.0000049
 2.570  0.1942389  0.0000050
 2.590  0.1942414  0.0000050
 2.610  0.1942424  0.0000049
 2.630  0.1942524  0.0000048
 2.650  0.1942597  0.0000050
 2.670  0.1942656  0.0000047
 2.690  0.1942768  0.0000047
 2.710  0.1942848  0.0000049
 2.730  0.1943001  0.0000050
 2.750  0.1943050  0.0000049
 2.770  0.1943175  0.0000048
 2.790  0.1943282  0.0000049
 2.810  0.1943353  0.0000049
 2.830  0.1943472  0.0000049
 2.850  0.1943581  0.0000048
 2.870  0.1943655  0.0000049
 2.890  0.1943713  0.0000048
 2.910  0.1943781  0.0000049
 2.930  0.1943870  0.0000049
 2.950  0.1943940  0.0000049
 2.970  0.1943978  0.0000048
 2.990  0.1944048  0.0000048
 3.010  0.1944112  0.0000049
 3.030  0.1944148  0.0000048
 3.050  0.1944147  0.0000048
 3.070  0.1944167  0.0000048
 3.090  0.1944203  0.0000048
 3.110  0.1944233  0.0000048
 3.130  0.1944240  0.0000047
 3.150  0.1944194  0.0000049
 3.170  0.1944246  0.0000050
 3.190  0.1944221  0.0000050
 3.210  0.1944217  0.0000049
 3.230  0.1944227  0.0000049
 3.250  0.1944218  0.0000049
 3.270  0.1944207  0.0000050
 3.290  0.1944192  0.0000049
 3.310  0.1944249  0.0000048
 3.330  0.1944168  0.0000049
 3.350  0.1944147  0.0000050
 3.370  0.1944113  0.0000048
 3.390  0.1944135  0.0000048
 3.410  0.1944082  0.0000049
 3.430  0.1944109  0.0000047
 3.450  0.1944101  0.0000049
 3.470  0.1944032  0.0000049
 3.490  0.1944077  0.0000049
 3.510  0.1944009  0.0000049
 3.530  0.1944020  0.0000049
 3.550  0.1944044  0.0000048
 3.570  0.1944018  0.0000047
 3.590  0.1944018  0.0000048
 3.610  0.1944005  0.0000048
 3.630  0.1943975  0.0000048
 3.650  0.1944026  0.0000049
 3.670  0.1943952  0.0000048
 3.690  0.1944010  0.0000049
 3.710  0.1944013  0.0000047
 3.730  0.1944011  0.0000048
 3.750  0.1943994  0.0000049
 3.770  0.1943971  0.0000048
 3.790  0.1943958  0.0000048
 3.810  0.1943966  0.0000047
 3.830  0.1943992  0.0000048
 3.850  0.1944006  0.0000048
 3.870  0.1944001  0.0000049
 3.890  0.1943967  0.0000049
 3.910  0.1943984  0.0000048
 3.930  0.1944006  0.0000048
 3.950  0.1944017  0.0000049
 3.970  0.1943989  0.0000049
 3.990  0.1944007  0.0000048
 4.010  0.1943987  0.0000048
 4.030  0.1944016  0.0000048
 4.050  0.1944006  0.0000049
 4.070  0.1943985  0.0000048
 4.090  0.1944001  0.0000048
 4.110  0.1944003  0.0000048
 4.130  0.1944011  0.0000048
 4.150  0.1944040  0.0000048
 4.170  0.1944019  0.0000048
 4.190  0.1943982  0.0000047
 4.210  0.1944003  0.0000046
 4.230  0.1944014  0.0000047
 4.250  0.1944061  0.0000048
 4.270  0.1944038  0.0000049
 4.290  0.1944078  0.0000048
 4.310  0.1944036  0.0000048
 4.330  0.1944043  0.0000048
 4.350  0.1944046  0.0000049
 4.370  0.1944035  0.0000048
 4.390  0.1944057  0.0000048
 4.410  0.1944087  0.0000048
 4.430  0.1944037  0.0000048
 4.450  0.1944011  0.0000049
 4.470  0.1944046  0.0000049
 4.490  0.1944024  0.0000047
 4.510  0.1944044  0.0000048
 4.530  0.1944034  0.0000048
 4.550  0.1944026  0.0000047
 4.570  0.1944056  0.0000047
 4.590  0.1944019  0.0000047
 4.610  0.1944040  0.0000047
 4.630  0.1944027  0.0000048
 4.650  0.1943979  0.0000048
 4.670  0.1944009  0.0000048
 4.690  0.1944016  0.0000048
 4.710  0.1944048  0.0000048
 4.730  0.1943994  0.0000048
 4.750  0.1943990  0.0000048
 4.770  0.1944015  0.0000048
 4.790  0.1944016  0.0000048
 4.810  0.1944053  0.0000048
 4.830  0.1944055  0.0000047
 4.850  0.1944007  0.0000047
 4.870  0.1944055  0.0000048
 4.890  0.1944020  0.0000047
 4.910  0.1944048  0.0000048
 4.930  0.1944036  0.0000048
 4.950  0.1944019  0.0000048
 4.970  0.1944010  0.0000047
 4.990  0.1944038  0.0000048
 5.010  0.1944014  0.0000047
 5.030  0.1944042  0.0000048
 5.050  0.1944037  0.0000048
 5.070  0.1944032  0.0000048
 5.090  0.1943997  0.0000047
 5.110  0.1944006  0.0000048
 5.130  0.1944014  0.0000047
 5.150  0.1944028  0.0000048
 5.170  0.1944012  0.0000047
 5.190  0.1943997  0.0000049
 5.210  0.1943995  0.0000047
 5.230  0.1944062  0.0000048
 5.250  0.1944042  0.0000048
 5.270  0.1944033  0.0000048
 5.290  0.1944003  0.0000047
 5.310  0.1943985  0.0000048
 5.330  0.1943993  0.0000048
 5.350  0.1944068  0.0000047
 5.370  0.1944017  0.0000048
 5.390  0.1944014  0.0000047
 5.410  0.1943998  0.0000048
 5.430  0.1944063  0.0000047
 5.450  0.1944021  0.0000049
 5.470  0.1944021  0.0000048
 5.490  0.1944014  0.0000048
 5.510  0.1944027  0.0000048
 5.530  0.1944023  0.0000047
 5.550  0.1944020  0.0000048
 5.570  0.1944021  0.0000047
 5.590  0.1944043  0.0000046
 5.610  0.1943999  0.0000047
 5.630  0.1944001  0.0000048
 5.650  0.1944005  0.0000048
 5.670  0.1944016  0.0000047
 5.690  0.1944048  0.0000048
 5.710  0.1944015  0.0000047
 5.730  0.1943998  0.0000047
 5.750  0.1944035  0.0000048
 5.770  0.1944033  0.0000047
 5.790  0.1944020  0.0000048
 5.810  0.1944025  0.0000048
 5.830  0.1944025  0.0000048
 5.850  0.1944045  0.0000048
 5.870  0.1944040  0.0000048
 5.890  0.1944007  0.0000048
 5.910  0.1944050  0.0000047
 5.930  0.1944055  0.0000047
 5.950  0.1944032  0.0000047
 5.970  0.1944028  0.0000047
 5.990  0.1944024  0.0000048
 6.010  0.1943988  0.0000046
 6.030  0.1944008  0.0000047
 6.050  0.1944016  0.0000047
 6.070  0.1944036  0.0000047
 6.090  0.1944005  0.0000047
 6.110  0.1943999  0.0000048
 6.130  0.1944032  0.0000048
 6.150  0.1944047  0.0000047
 6.170  0.1944026  0.0000046
 6.190  0.1944002  0.0000047
 6.210  0.1944032  0.0000046
 6.230  0.1944033  0.0000047
 6.250  0.1944019  0.0000047
 6.270  0.1944026  0.0000047
 6.290  0.1944025  0.0000046
 6.310  0.1944025  0.0000047
 6.330  0.1944026  0.0000046
 6.350  0.1944047  0.0000047
 6.370  0.1944033  0.0000048
 6.390  0.1944069  0.0000047
 6.410  0.1944044  0.0000047
 6.430  0.1944015  0.0000048
 6.450  0.1944034  0.0000046
 6.470  0.1944021  0.0000047
 6.490  0.1944025  0.0000047
 6.510  0.1944038  0.0000047
 6.530  0.1944054  0.0000046
 6.550  0.1944040  0.0000047
 6.570  0.1944036  0.0000048
 6.590  0.1944027  0.0000047
 6.610  0.1944027  0.0000047
 6.630  0.1944051  0.0000048
 6.650  0.1944050  0.0000046
 6.670  0.1944037  0.0000047
 6.690  0.1944072  0.0000047
 6.710  0.1944043  0.0000048
 6.730  0.1944007  0.0000047
 6.750  0.1944074  0.0000048
 6.770  0.1944056  0.0000046
 6.790  0.1944075  0.0000046
 6.810  0.1944008  0.0000046
 6.830  0.1944001  0.0000047
 6.850  0.1944022  0.0000046
 6.870  0.1944007  0.0000046
 6.890  0.1944006  0.0000047
 6.910  0.1944053  0.0000047
 6.930  0.1944015  0.0000047
 6.950  0.1944051  0.0000046
 6.970  0.1944011  0.0000046
 6.990  0.1943998  0.0000047
 7.010  0.1943997  0.0000048
 7.030  0.1943979  0.0000047
 7.050  0.1943996  0.0000046
 7.070  0.1944029  0.0000046
 7.090  0.1943991  0.0000046
 7.110  0.1944026  0.0000047
 7.130  0.1944013  0.0000048
 7.150  0.1944017  0.0000046
 7.170  0.1944006  0.0000046
 7.190  0.1944013  0.0000047
 7.210  0.1944048  0.0000046
 7.230  0.1944035  0.0000047
 7.250  0.1944032  0.0000046
 7.270  0.1944029  0.0000047
 7.290  0.1944078  0.0000047
 7.310  0.1944077  0.0000047
 7.330  0.1944006  0.0000047
 7.350  0.1944037  0.0000047
 7.370  0.1944030  0.0000046
 7.390  0.1944010  0.0000047
 7.410  0.1944014  0.0000046
 7.430  0.1944042  0.0000047
 7.450  0.1944043  0.0000047
 7.470  0.1943983  0.0000047
 7.490  0.1944033  0.0000046
 7.510  0.1944053  0.0000046
 7.530  0.1944043  0.0000046
 7.550  0.1944012  0.0000045
 7.570  0.1944033  0.0000046
 7.590  0.1944019  0.0000047
 7.610  0.1944025  0.0000047
 7.630  0.1944020  0.0000046
 7.650  0.1944026  0.0000047
 7.670  0.1944052  0.0000047
 7.690  0.1944054  0.0000046
 7.710  0.1944030  0.0000046
 7.730  0.1944058  0.0000046
 7.750  0.1944068  0.0000047
 7.770  0.1944049  0.0000046
 7.790  0.1944041  0.0000046
 7.810  0.1944039  0.0000046
 7.830  0.1944040  0.0000046
 7.850  0.1944047  0.0000046
 7.870  0.1943988  0.0000046
 7.890  0.1944044  0.0000046
 7.910  0.1944027  0.0000047
 7.930  0.1944010  0.0000046
 7.950  0.1944058  0.0000047
 7.970  0.1944066  0.0000045
 7.990  0.1944032  0.0000045
 8.010  0.1944060  0.0000046
 8.030  0.1944030  0.0000047
 8.050  0.1944023  0.0000046
 8.070  0.1944043  0.0000045
 8.090  0.1944053  0.0000045
 8.110  0.1944076  0.0000046
 8.130  0.1944005  0.0000045
 8.150  0.1944010  0.0000047
 8.170  0.1944026  0.0000047
 8.190  0.1944034  0.0000045
 8.210  0.1944072  0.0000045
 8.230  0.1944048  0.0000046
 8.250  0.1944023  0.0000046
 8.270  0.1944016  0.0000046
 8.290  0.1944048  0.0000046
 8.310  0.1944022  0.0000047
 8.330  0.1944026  0.0000045
 8.350  0.1944020  0.0000046
 8.370  0.1944037  0.0000047
 8.390  0.1944046  0.0000047
 8.410  0.1944010  0.0000047
 8.430  0.1943967  0.0000046
 8.450  0.1944000  0.0000046
 8.470  0.1944015  0.0000047
 8.490  0.1943975  0.0000046
 8.510  0.1944039  0.0000046
 8.530  0.1944023  0.0000046
 8.550  0.1944019  0.0000047
 8.570  0.1944013  0.0000047
 8.590  0.1944001  0.0000046
 8.610  0.1944000  0.0000046
 8.630  0.1944004  0.0000047
 8.650  0.1944014  0.0000048
 8.670  0.1944051  0.0000047
 8.690  0.1944018  0.0000047
 8.710  0.1944048  0.0000047
 8.730  0.1944028  0.0000046
 8.750  0.1944043  0.0000047
 8.770  0.1944052  0.0000046
 8.790  0.1944029  0.0000046
 8.810  0.1944045  0.0000046
 8.830  0.1944035  0.0000047
 8.850  0.1944020  0.0000047
 8.870  0.1944065  0.0000046
 8.890  0.1944041  0.0000047
 8.910  0.1944009  0.0000047
 8.930  0.1944034  0.0000046
 8.950  0.1943999  0.0000047
 8.970  0.1944023  0.0000045
 8.990  0.1943989  0.0000047
 9.010  0.1943979  0.0000046
 9.030  0.1944018  0.0000046
 9.050  0.1944005  0.0000047
 9.070  0.1944029  0.0000048
 9.090  0.1944010  0.0000047
 9.110  0.1944014  0.0000047
 9.130  0.1944020  0.0000045
 9.150  0.1944013  0.0000046
 9.170  0.1944005  0.0000047
 9.190  0.1943995  0.0000046
 9.210  0.1944036  0.0000047
 9.230  0.1944002  0.0000044
 9.250  0.1943979  0.0000047
 9.270  0.1944017  0.0000047
 9.290  0.1944022  0.0000047
 9.310  0.1944007  0.0000046
 9.330  0.1943987  0.0000046
 9.350  0.1943999  0.0000046
 9.370  0.1944037  0.0000047
 9.390  0.1944001  0.0000047
 9.410  0.1943985  0.0000046
 9.430  0.1944027  0.0000046
 9.450  0.1944022  0.0000046
 9.470  0.1944040  0.0000045
 9.490  0.1944027  0.0000047
 9.510  0.1944001  0.0000046
 9.530  0.1944036  0.0000047
 9.550  0.1944021  0.0000046
 9.570  0.1944016  0.0000046
 9.590  0.1944022  0.0000046
 9.610  0.1944052  0.0000046
 9.630  0.1943995  0.0000046
 9.650  0.1944042  0.0000045
 9.670  0.1944003  0.0000045
 9.690  0.1944027  0.0000046
 9.710  0.1944018  0.0000045
 9.730  0.1944052  0.0000045
 9.750  0.1944041  0.0000046
 9.770  0.1944044  0.0000046
 9.790  0.1944057  0.0000045
 9.810  0.1944040  0.0000045
 9.830  0.1944040  0.0000046
 9.850  0.1944007  0.0000046
 9.870  0.1944025  0.0000046
 9.890  0.1944052  0.0000046
 9.910  0.1944046  0.0000046
 9.930  0.1943996  0.0000045
 9.950  0.1943989  0.0000047
 9.970  0.1944013  0.0000046
 9.990  0.1943990  0.0000046
10.010  0.1944002  0.0000046
10.030  0.1944046  0.0000047
10.050  0.1944025  0.0000046
10.070  0.1943998  0.0000046
10.090  0.1943973  0.0000047
10.110  0.1944001  0.0000047
10.130  0.1944027  0.0000046
10.150  0.1943984  0.0000046
10.170  0.1944021  0.0000046
10.190  0.1944000  0.0000046
10.210  0.1944018  0.0000046
10.230  0.1944024  0.0000046
10.250  0.1944003  0.0000046
10.270  0.1944004  0.0000047
10.290  0.1943993  0.0000046
10.310  0.1943986  0.0000046
10.330  0.1944019  0.0000046
10.350  0.1944014  0.0000045
10.370  0.1944037  0.0000046
10.390  0.1944004  0.0000046
10.410  0.1943999  0.0000046
10.430  0.1944067  0.0000046
10.450  0.1944076  0.0000045
10.470  0.1944074  0.0000045
10.490  0.1944057  0.0000046
10.510  0.1944074  0.0000045
10.530  0.1944036  0.0000047
10.550  0.1944062  0.0000046
10.570  0.1944060  0.0000046
10.590  0.1944046  0.0000045
10.610  0.1944055  0.0000045
10.630  0.1944043  0.0000046
10.650  0.1944046  0.0000047
10.670  0.1944046  0.0000047
10.690  0.1944061  0.0000046
10.710  0.1944048  0.0000046
10.730  0.1944022  0.0000046
10.750  0.1944005  0.0000045
10.770  0.1944027  0.0000046
10.790  0.1944020  0.0000045
10.810  0.1944064  0.0000046
10.830  0.1944042  0.0000045
10.850  0.1944052  0.0000045
10.870  0.1944051  0.0000045
10.890  0.1943997  0.0000045
10.910  0.1943999  0.0000046
10.930  0.1944068  0.0000046
10.950  0.1944029  0.0000045
10.970  0.1944000  0.0000045
10.990  0.1944029  0.0000045
11.010  0.1944036  0.0000047
11.030  0.1944032  0.0000046
11.050  0.1944030  0.0000046
11.070  0.1944017  0.0000047
11.090  0.1944031  0.0000047
11.110  0.1944021  0.0000046
11.130  0.1944027  0.0000046
11.150  0.1944015  0.0000047
11.170  0.1944000  0.0000046
11.190  0.1944052  0.0000046
11.210  0.1944038  0.0000047
11.230  0.1944016  0.0000046
11.250  0.1944030  0.0000045
11.270  0.1944025  0.0000046
11.290  0.1944033  0.0000045
11.310  0.1944043  0.0000045
11.330  0.1944065  0.0000045
11.350  0.1944059  0.0000046
11.370  0.1944053  0.0000045
11.390  0.1944054  0.0000045
11.410  0.1944049  0.0000047
11.430  0.1944073  0.0000046
11.450  0.1944032  0.0000046
11.470  0.1944063  0.0000046
11.490  0.1944047  0.0000045
11.510  0.1944057  0.0000045
11.530  0.1944043  0.0000045
11.550  0.1944020  0.0000046
11.570  0.1944035  0.0000045
11.590  0.1944002  0.0000046
11.610  0.1944020  0.0000046
11.630  0.1944023  0.0000044
11.650  0.1944056  0.0000045
11.670  0.1944006  0.0000046
11.690  0.1944029  0.0000047
11.710  0.1944060  0.0000046
11.730  0.1944008  0.0000046
11.750  0.1944013  0.0000046
11.770  0.1944044  0.0000045
11.790  0.1944045  0.0000046
11.810  0.1944036  0.0000047
11.830  0.1944044  0.0000046
11.850  0.1944009  0.0000045
11.870  0.1944002  0.0000045
11.890  0.1944060  0.0000045
11.910  0.1943997  0.0000046
11.930  0.1944048  0.0000046
11.950  0.1944029  0.0000046
11.970  0.1944058  0.0000045
11.990  0.1944036  0.0000044
12.010  0.1944019  0.0000045
12.030  0.1944021  0.0000046
12.050  0.1943989  0.0000046
12.070  0.1943974  0.0000045
12.090  0.1944032  0.0000046
12.110  0.1944019  0.0000047
12.130  0.1944009  0.0000046
12.150  0.1944023  0.0000045
12.170  0.1944041  0.0000047
12.190  0.1944013  0.0000045
12.210  0.1944058  0.0000047
12.230  0.1944008  0.0000046
12.250  0.1944006  0.0000045
12.270  0.1944025  0.0000046
12.290  0.1944028  0.0000046
12.310  0.1944029  0.0000045
12.330  0.1943963  0.0000047
12.350  0.1944034  0.0000044
12.370  0.1944020  0.0000044
12.390  0.1944036  0.0000045
12.410  0.1944074  0.0000046
12.430  0.1944054  0.0000045
12.450  0.1944041  0.0000046
12.470  0.1944028  0.0000045
12.490  0.1944048  0.0000046
12.510  0.1944018  0.0000046
12.530  0.1944052  0.0000046
12.550  0.1944059  0.0000046
12.570  0.1944072  0.0000045
12.590  0.1944054  0.0000046
12.610  0.1944050  0.0000045
12.630  0.1944045  0.0000045
12.650  0.1944067  0.0000046
12.670  0.1944012  0.0000046
12.690  0.1944069  0.0000046
12.710  0.1944049  0.0000046
12.730  0.1944024  0.0000046
12.750  0.1944071  0.0000045
12.770  0.1944050  0.0000046
12.790  0.1944050  0.0000046
12.810  0.1944069  0.0000045
12.830  0.1944053  0.0000046
12.850  0.1944042  0.0000046
12.870  0.1944020  0.0000046
12.890  0.1944015  0.0000046
12.910  0.1944017  0.0000045
12.930  0.1944025  0.0000044
12.950  0.1944050  0.0000046
12.970  0.1944054  0.0000045
12.990  0.1944047  0.0000045
13.010  0.1944089  0.0000046
13.030  0.1944017  0.0000045
13.050  0.1944051  0.0000045
13.070  0.1944017  0.0000045
13.090  0.1944027  0.0000045
13.110  0.1944047  0.0000046
13.130  0.1944061  0.0000046
13.150  0.1944040  0.0000047
13.170  0.1944025  0.0000046
13.190  0.1944033  0.0000047
13.210  0.1944071  0.0000046
13.230  0.1944048  0.0000046
13.250  0.1944046  0.0000045
13.270  0.1944020  0.0000045
13.290  0.1944053  0.0000045
13.310  0.1944039  0.0000045
13.330  0.1944036  0.0000046
13.350  0.1944020  0.0000046
13.370  0.1944027  0.0000046
13.390  0.1944036  0.0000045
13.410  0.1944039  0.0000045
13.430  0.1943988  0.0000046
13.450  0.1944019  0.0000046
13.470  0.1944011  0.0000046
13.490  0.1944039  0.0000046
13.510  0.1944040  0.0000045
13.530  0.1944023  0.0000044
13.550  0.1944018  0.0000045
13.570  0.1943974  0.0000046
13.590  0.1944014  0.0000046
13.610  0.1944002  0.0000045
13.630  0.1944023  0.0000045
13.650  0.1944039  0.0000045
13.670  0.1944035  0.0000044
13.690  0.1944057  0.0000045
13.710  0.1944029  0.0000044
13.730  0.1944061  0.0000045
13.750  0.1944020  0.0000044
13.770  0.1944055  0.0000045
13.790  0.1944025  0.0000044
13.810  0.1944068  0.0000044
13.830  0.1944021  0.0000046
13.850  0.1944022  0.0000045
13.870  0.1944023  0.0000047
13.890  0.1944036  0.0000045
13.910  0.1944015  0.0000046
13.930  0.1944019  0.0000044
13.950  0.1944043  0.0000045
13.970  0.1944033  0.0000045
13.990  0.1944055  0.0000046
14.010  0.1944023  0.0000046
14.030  0.1944037  0.0000046
14.050  0.1944044  0.0000045
14.070  0.1944039  0.0000045
14.090  0.1944066  0.0000046
14.110  0.1944021  0.0000046
14.130  0.1944054  0.0000045
14.150  0.1944070  0.0000044
14.170  0.1944047  0.0000046
14.190  0.1944052  0.0000046
14.210  0.1944041  0.0000046
14.230  0.1944037  0.0000045
14.250  0.1944035  0.0000045
14.270  0.1944015  0.0000045
14.290  0.1944063  0.0000044
14.310  0.1944031  0.0000046
14.330  0.1944041  0.0000045
14.350  0.1944007  0.0000045
14.370  0.1944007  0.0000046
14.390  0.1944034  0.0000045
14.410  0.1944034  0.0000045
14.430  0.1944041  0.0000047
14.450  0.1944092  0.0000048
14.470  0.1944023  0.0000046
14.490  0.1944040  0.0000046
14.510  0.1944056  0.0000045
14.530  0.1944043  0.0000046
14.550  0.1944053  0.0000046
14.570  0.1944018  0.0000046
14.590  0.1944025  0.0000045
14.610  0.1944021  0.0000045
14.630  0.1944013  0.0000045
14.650  0.1944003  0.0000046
14.670  0.1944026  0.0000045
14.690  0.1944053  0.0000046
14.710  0.1944046  0.0000046
14.730  0.1944027  0.0000046
14.750  0.1944023  0.0000046
14.770  0.1944072  0.0000047
14.790  0.1944075  0.0000046
14.810  0.1944040  0.0000045
14.830  0.1944029  0.0000046
14.850  0.1944030  0.0000046
14.870  0.1944023  0.0000045
14.890  0.1944067  0.0000045
14.910  0.1944066  0.0000045
14.930  0.1944013  0.0000045
14.950  0.1944060  0.0000046
14.970  0.1944043  0.0000045
14.990  0.1944066  0.0000045
15.010  0.1944018  0.0000046
15.030  0.1944038  0.0000045
15.050  0.1944030  0.0000045
15.070  0.1943998  0.0000046
15.090  0.1944018  0.0000045
15.110  0.1944018  0.0000044
15.130  0.1944036  0.0000046
15.150  0.1944012  0.0000046
15.170  0.1943970  0.0000045
15.190  0.1943994  0.0000045
15.210  0.1944007  0.0000046
15.230  0.1943993  0.0000046
15.250  0.1943993  0.0000045
15.270  0.1944036  0.0000045
15.290  0.1944020  0.0000045
15.310  0.1943998  0.0000045
15.330  0.1943992  0.0000045
15.350  0.1944004  0.0000046
15.370  0.1944046  0.0000045
15.390  0.1944062  0.0000045
15.410  0.1944000  0.0000045
15.430  0.1944003  0.0000046
15.450  0.1944023  0.0000046
15.470  0.1944028  0.0000045
15.490  0.1944049  0.0000046
15.510  0.1944019  0.0000045
15.530  0.1944021  0.0000046
15.550  0.1944069  0.0000046
15.570  0.1944045  0.0000045
15.590  0.1944049  0.0000046
15.610  0.1944039  0.0000045
15.630  0.1944030  0.0000045
15.650  0.1944016  0.0000046
15.670  0.1944038  0.0000045
15.690  0.1944055  0.0000045
15.710  0.1944027  0.0000044
15.730  0.1944052  0.0000044
15.750  0.1944033  0.0000046
15.770  0.1944028  0.0000045
15.790  0.1944027  0.0000045
15.810  0.1944047  0.0000045
15.830  0.1944038  0.0000044
15.850  0.1944033  0.0000046
15.870  0.1944010  0.0000046
15.890  0.1944052  0.0000046
15.910  0.1944024  0.0000045
15.930  0.1944042  0.0000046
15.950  0.1944023  0.0000045
15.970  0.1944042  0.0000045
15.990  0.1943993  0.0000045
16.010  0.1944021  0.0000045
16.030  0.1944006  0.0000045
16.050  0.1944027  0.0000045
16.070  0.1944053  0.0000045
16.090  0.1944022  0.0000046
16.110  0.1944015  0.0000046
16.130  0.1944018  0.0000045
16.150  0.1943995  0.0000046
16.170  0.1943995  0.0000046
16.190  0.1944007  0.0000045
16.210  0.1944019  0.0000045
16.230  0.1944010  0.0000045
16.250  0.1944006  0.0000046
16.270  0.1944036  0.0000044
16.290  0.1944026  0.0000045
16.310  0.1944044  0.0000045
16.330  0.1944032  0.0000045
16.350  0.1944021  0.0000045
16.370  0.1944041  0.0000045
16.390  0.1944001  0.0000045
16.410  0.1944054  0.0000044
16.430  0.1944006  0.0000045
16.450  0.1943996  0.0000045
16.470  0.1944037  0.0000046
16.490  0.1944004  0.0000045
16.510  0.1944032  0.0000045
16.530  0.1944021  0.0000045
16.550  0.1943988  0.0000045
16.570  0.1944029  0.0000045
16.590  0.1944046  0.0000045
16.610  0.1944032  0.0000046
16.630  0.1944021  0.0000046
16.650  0.1944037  0.0000044
16.670  0.1944023  0.0000045
16.690  0.1944018  0.0000045
16.710  0.1944009  0.0000045
16.730  0.1944064  0.0000046
16.750  0.1944032  0.0000045
16.770  0.1944033  0.0000045
16.790  0.1944012  0.0000045
16.810  0.1944032  0.0000044
16.830  0.1944021  0.0000045
16.850  0.1943996  0.0000045
16.870  0.1944038  0.0000044
16.890  0.1944023  0.0000045
16.910  0.1944017  0.0000045
16.930  0.1944005  0.0000046
16.950  0.1944005  0.0000046
16.970  0.1944047  0.0000046
16.990  0.1944059  0.0000045
17.010  0.1944007  0.0000045
17.030  0.1944014  0.0000046
17.050  0.1944011  0.0000046
17.070  0.1944025  0.0000044
