% Density Profile of Hard Spheres at a Hard Flat Wall: rho(z), rho(z < 0.5) = 0
% Bulk density: rho (95% CI) = 0.30466521(0.00000061)
%
% rho_i is the average density in the interval [z_i-0.01, z_i+0.01]
%
%  z_i    rho_i     95% CI 
 2.490  0.3029264  0.0000082
 2.510  0.3030181  0.0000083
 2.530  0.3031212  0.0000082
 2.550  0.3032463  0.0000083
 2.570  0.3033686  0.0000082
 2.590  0.3034992  0.0000085
 2.610  0.3036407  0.0000083
 2.630  0.3037618  0.0000084
 2.650  0.3039132  0.0000083
 2.670  0.3040408  0.0000083
 2.690  0.3041642  0.0000084
 2.710  0.3042770  0.0000084
 2.730  0.3043948  0.0000084
 2.750  0.3045086  0.0000082
 2.770  0.3046000  0.0000082
 2.790  0.3046878  0.0000084
 2.810  0.3047672  0.0000084
 2.830  0.3048348  0.0000083
 2.850  0.3048967  0.0000083
 2.870  0.3049497  0.0000082
 2.890  0.3049951  0.0000082
 2.910  0.3050347  0.0000083
 2.930  0.3050499  0.0000082
 2.950  0.3050811  0.0000084
 2.970  0.3050968  0.0000082
 2.990  0.3051001  0.0000084
 3.010  0.3050982  0.0000083
 3.030  0.3050985  0.0000083
 3.050  0.3050813  0.0000085
 3.070  0.3050602  0.0000085
 3.090  0.3050433  0.0000083
 3.110  0.3050268  0.0000082
 3.130  0.3049968  0.0000084
 3.150  0.3049709  0.0000082
 3.170  0.3049425  0.0000084
 3.190  0.3049064  0.0000084
 3.210  0.3048776  0.0000082
 3.230  0.3048547  0.0000082
 3.250  0.3048214  0.0000084
 3.270  0.3047871  0.0000083
 3.290  0.3047635  0.0000083
 3.310  0.3047370  0.0000083
 3.330  0.3047079  0.0000083
 3.350  0.3046853  0.0000082
 3.370  0.3046670  0.0000082
 3.390  0.3046442  0.0000083
 3.410  0.3046324  0.0000083
 3.430  0.3046079  0.0000083
 3.450  0.3045928  0.0000082
 3.470  0.3045866  0.0000082
 3.490  0.3045737  0.0000082
 3.510  0.3045659  0.0000083
 3.530  0.3045686  0.0000082
 3.550  0.3045569  0.0000083
 3.570  0.3045589  0.0000081
 3.590  0.3045599  0.0000083
 3.610  0.3045629  0.0000084
 3.630  0.3045612  0.0000082
 3.650  0.3045740  0.0000084
 3.670  0.3045753  0.0000084
 3.690  0.3045745  0.0000082
 3.710  0.3045888  0.0000082
 3.730  0.3045871  0.0000083
 3.750  0.3045974  0.0000083
 3.770  0.3046043  0.0000083
 3.790  0.3046135  0.0000082
 3.810  0.3046233  0.0000083
 3.830  0.3046256  0.0000082
 3.850  0.3046321  0.0000083
 3.870  0.3046449  0.0000082
 3.890  0.3046457  0.0000082
 3.910  0.3046581  0.0000082
 3.930  0.3046646  0.0000083
 3.950  0.3046640  0.0000083
 3.970  0.3046734  0.0000082
 3.990  0.3046747  0.0000083
 4.010  0.3046803  0.0000084
 4.030  0.3046847  0.0000082
 4.050  0.3046853  0.0000082
 4.070  0.3046897  0.0000083
 4.090  0.3046905  0.0000083
 4.110  0.3046867  0.0000083
 4.130  0.3046899  0.0000081
 4.150  0.3046845  0.0000082
 4.170  0.3046944  0.0000082
 4.190  0.3046877  0.0000082
 4.210  0.3046846  0.0000083
 4.230  0.3046883  0.0000082
 4.250  0.3046957  0.0000082
 4.270  0.3046884  0.0000083
 4.290  0.3046845  0.0000083
 4.310  0.3046859  0.0000082
 4.330  0.3046802  0.0000082
 4.350  0.3046785  0.0000083
 4.370  0.3046801  0.0000081
 4.390  0.3046858  0.0000082
 4.410  0.3046760  0.0000083
 4.430  0.3046683  0.0000082
 4.450  0.3046702  0.0000083
 4.470  0.3046664  0.0000082
 4.490  0.3046652  0.0000082
 4.510  0.3046587  0.0000082
 4.530  0.3046632  0.0000082
 4.550  0.3046641  0.0000084
 4.570  0.3046600  0.0000083
 4.590  0.3046608  0.0000082
 4.610  0.3046638  0.0000082
 4.630  0.3046592  0.0000083
 4.650  0.3046609  0.0000083
 4.670  0.3046594  0.0000082
 4.690  0.3046586  0.0000082
 4.710  0.3046581  0.0000083
 4.730  0.3046613  0.0000083
 4.750  0.3046551  0.0000082
 4.770  0.3046577  0.0000081
 4.790  0.3046531  0.0000081
 4.810  0.3046533  0.0000081
 4.830  0.3046547  0.0000083
 4.850  0.3046481  0.0000082
 4.870  0.3046574  0.0000083
 4.890  0.3046537  0.0000083
 4.910  0.3046608  0.0000081
 4.930  0.3046604  0.0000083
 4.950  0.3046597  0.0000081
 4.970  0.3046563  0.0000082
 4.990  0.3046587  0.0000082
 5.010  0.3046615  0.0000081
 5.030  0.3046668  0.0000080
 5.050  0.3046638  0.0000082
 5.070  0.3046627  0.0000081
 5.090  0.3046645  0.0000082
 5.110  0.3046648  0.0000080
 5.130  0.3046618  0.0000081
 5.150  0.3046596  0.0000082
 5.170  0.3046682  0.0000081
 5.190  0.3046713  0.0000080
 5.210  0.3046626  0.0000082
 5.230  0.3046653  0.0000081
 5.250  0.3046665  0.0000083
 5.270  0.3046655  0.0000081
 5.290  0.3046647  0.0000083
 5.310  0.3046626  0.0000081
 5.330  0.3046687  0.0000083
 5.350  0.3046618  0.0000080
 5.370  0.3046684  0.0000082
 5.390  0.3046645  0.0000081
 5.410  0.3046667  0.0000081
 5.430  0.3046693  0.0000082
 5.450  0.3046655  0.0000081
 5.470  0.3046678  0.0000081
 5.490  0.3046636  0.0000081
 5.510  0.3046630  0.0000082
 5.530  0.3046652  0.0000082
 5.550  0.3046658  0.0000081
 5.570  0.3046653  0.0000082
 5.590  0.3046643  0.0000081
 5.610  0.3046607  0.0000082
 5.630  0.3046673  0.0000081
 5.650  0.3046572  0.0000081
 5.670  0.3046570  0.0000081
 5.690  0.3046660  0.0000080
 5.710  0.3046645  0.0000083
 5.730  0.3046655  0.0000082
 5.750  0.3046646  0.0000080
 5.770  0.3046648  0.0000080
 5.790  0.3046587  0.0000081
 5.810  0.3046621  0.0000081
 5.830  0.3046614  0.0000080
 5.850  0.3046661  0.0000080
 5.870  0.3046644  0.0000082
 5.890  0.3046692  0.0000083
 5.910  0.3046626  0.0000081
 5.930  0.3046620  0.0000081
 5.950  0.3046725  0.0000082
 5.970  0.3046729  0.0000081
 5.990  0.3046651  0.0000082
 6.010  0.3046643  0.0000081
 6.030  0.3046619  0.0000081
 6.050  0.3046643  0.0000081
 6.070  0.3046686  0.0000082
 6.090  0.3046645  0.0000082
 6.110  0.3046631  0.0000081
 6.130  0.3046674  0.0000081
 6.150  0.3046612  0.0000082
 6.170  0.3046639  0.0000080
 6.190  0.3046654  0.0000082
 6.210  0.3046601  0.0000081
 6.230  0.3046641  0.0000082
 6.250  0.3046595  0.0000081
 6.270  0.3046643  0.0000080
 6.290  0.3046708  0.0000081
 6.310  0.3046657  0.0000081
 6.330  0.3046643  0.0000083
 6.350  0.3046638  0.0000080
 6.370  0.3046683  0.0000080
 6.390  0.3046551  0.0000079
 6.410  0.3046595  0.0000080
 6.430  0.3046643  0.0000081
 6.450  0.3046681  0.0000081
 6.470  0.3046616  0.0000080
 6.490  0.3046617  0.0000079
 6.510  0.3046652  0.0000081
 6.530  0.3046625  0.0000080
 6.550  0.3046665  0.0000082
 6.570  0.3046557  0.0000081
 6.590  0.3046616  0.0000079
 6.610  0.3046656  0.0000082
 6.630  0.3046620  0.0000080
 6.650  0.3046567  0.0000082
 6.670  0.3046547  0.0000082
 6.690  0.3046552  0.0000081
 6.710  0.3046665  0.0000081
 6.730  0.3046634  0.0000080
 6.750  0.3046666  0.0000082
 6.770  0.3046739  0.0000083
 6.790  0.3046609  0.0000082
 6.810  0.3046617  0.0000081
 6.830  0.3046652  0.0000081
 6.850  0.3046701  0.0000081
 6.870  0.3046664  0.0000081
 6.890  0.3046701  0.0000082
 6.910  0.3046700  0.0000082
 6.930  0.3046676  0.0000082
 6.950  0.3046632  0.0000081
 6.970  0.3046610  0.0000082
 6.990  0.3046681  0.0000079
 7.010  0.3046653  0.0000081
 7.030  0.3046625  0.0000082
 7.050  0.3046654  0.0000082
 7.070  0.3046668  0.0000081
 7.090  0.3046661  0.0000081
 7.110  0.3046682  0.0000081
 7.130  0.3046706  0.0000080
 7.150  0.3046718  0.0000079
 7.170  0.3046735  0.0000080
 7.190  0.3046701  0.0000079
 7.210  0.3046709  0.0000078
 7.230  0.3046669  0.0000080
 7.250  0.3046712  0.0000081
 7.270  0.3046655  0.0000081
 7.290  0.3046686  0.0000080
 7.310  0.3046663  0.0000080
 7.330  0.3046659  0.0000080
 7.350  0.3046666  0.0000081
 7.370  0.3046666  0.0000082
 7.390  0.3046588  0.0000081
 7.410  0.3046696  0.0000080
 7.430  0.3046665  0.0000081
 7.450  0.3046646  0.0000080
 7.470  0.3046679  0.0000080
 7.490  0.3046632  0.0000080
 7.510  0.3046661  0.0000083
 7.530  0.3046576  0.0000080
 7.550  0.3046649  0.0000081
 7.570  0.3046605  0.0000081
 7.590  0.3046685  0.0000081
 7.610  0.3046584  0.0000081
 7.630  0.3046620  0.0000081
 7.650  0.3046565  0.0000080
 7.670  0.3046572  0.0000080
 7.690  0.3046610  0.0000080
 7.710  0.3046581  0.0000082
 7.730  0.3046580  0.0000081
 7.750  0.3046646  0.0000080
 7.770  0.3046607  0.0000080
 7.790  0.3046625  0.0000080
 7.810  0.3046642  0.0000080
 7.830  0.3046590  0.0000081
 7.850  0.3046632  0.0000081
 7.870  0.3046662  0.0000080
 7.890  0.3046654  0.0000081
 7.910  0.3046656  0.0000080
 7.930  0.3046651  0.0000078
 7.950  0.3046656  0.0000081
 7.970  0.3046658  0.0000080
 7.990  0.3046642  0.0000079
 8.010  0.3046684  0.0000079
 8.030  0.3046694  0.0000080
 8.050  0.3046747  0.0000080
 8.070  0.3046715  0.0000080
 8.090  0.3046707  0.0000080
 8.110  0.3046656  0.0000079
 8.130  0.3046694  0.0000080
 8.150  0.3046685  0.0000080
 8.170  0.3046683  0.0000081
 8.190  0.3046634  0.0000080
 8.210  0.3046663  0.0000080
 8.230  0.3046668  0.0000080
 8.250  0.3046689  0.0000082
 8.270  0.3046655  0.0000079
 8.290  0.3046654  0.0000079
 8.310  0.3046683  0.0000079
 8.330  0.3046580  0.0000079
 8.350  0.3046688  0.0000079
 8.370  0.3046613  0.0000081
 8.390  0.3046606  0.0000081
 8.410  0.3046623  0.0000081
 8.430  0.3046623  0.0000079
 8.450  0.3046661  0.0000080
 8.470  0.3046626  0.0000080
 8.490  0.3046723  0.0000079
 8.510  0.3046635  0.0000080
 8.530  0.3046660  0.0000080
 8.550  0.3046639  0.0000079
 8.570  0.3046612  0.0000080
 8.590  0.3046626  0.0000080
 8.610  0.3046623  0.0000079
 8.630  0.3046642  0.0000080
 8.650  0.3046675  0.0000079
 8.670  0.3046631  0.0000080
 8.690  0.3046649  0.0000079
 8.710  0.3046551  0.0000079
 8.730  0.3046613  0.0000080
 8.750  0.3046589  0.0000080
 8.770  0.3046601  0.0000081
 8.790  0.3046596  0.0000080
 8.810  0.3046644  0.0000081
 8.830  0.3046706  0.0000081
 8.850  0.3046688  0.0000082
 8.870  0.3046628  0.0000080
 8.890  0.3046621  0.0000080
 8.910  0.3046657  0.0000079
 8.930  0.3046686  0.0000079
 8.950  0.3046642  0.0000080
 8.970  0.3046642  0.0000082
 8.990  0.3046630  0.0000079
 9.010  0.3046630  0.0000080
 9.030  0.3046614  0.0000081
 9.050  0.3046680  0.0000081
 9.070  0.3046708  0.0000081
 9.090  0.3046714  0.0000080
 9.110  0.3046694  0.0000081
 9.130  0.3046675  0.0000079
 9.150  0.3046653  0.0000079
 9.170  0.3046712  0.0000079
 9.190  0.3046655  0.0000080
 9.210  0.3046637  0.0000080
 9.230  0.3046706  0.0000080
 9.250  0.3046634  0.0000080
 9.270  0.3046686  0.0000079
 9.290  0.3046665  0.0000080
 9.310  0.3046723  0.0000080
 9.330  0.3046733  0.0000080
 9.350  0.3046700  0.0000080
 9.370  0.3046623  0.0000080
 9.390  0.3046681  0.0000082
 9.410  0.3046622  0.0000080
 9.430  0.3046619  0.0000079
 9.450  0.3046598  0.0000078
 9.470  0.3046637  0.0000081
 9.490  0.3046677  0.0000081
 9.510  0.3046612  0.0000081
 9.530  0.3046668  0.0000079
 9.550  0.3046651  0.0000081
 9.570  0.3046619  0.0000080
 9.590  0.3046662  0.0000080
 9.610  0.3046640  0.0000079
 9.630  0.3046632  0.0000081
 9.650  0.3046607  0.0000080
 9.670  0.3046648  0.0000079
 9.690  0.3046664  0.0000079
 9.710  0.3046662  0.0000080
 9.730  0.3046686  0.0000080
 9.750  0.3046646  0.0000080
 9.770  0.3046668  0.0000080
 9.790  0.3046635  0.0000079
 9.810  0.3046566  0.0000079
 9.830  0.3046681  0.0000079
 9.850  0.3046626  0.0000080
 9.870  0.3046672  0.0000079
 9.890  0.3046703  0.0000080
 9.910  0.3046644  0.0000079
 9.930  0.3046602  0.0000079
 9.950  0.3046662  0.0000080
 9.970  0.3046669  0.0000078
 9.990  0.3046646  0.0000080
10.010  0.3046612  0.0000078
10.030  0.3046677  0.0000079
10.050  0.3046627  0.0000081
10.070  0.3046639  0.0000080
10.090  0.3046617  0.0000079
10.110  0.3046599  0.0000079
10.130  0.3046648  0.0000081
10.150  0.3046582  0.0000080
10.170  0.3046594  0.0000078
10.190  0.3046680  0.0000080
10.210  0.3046700  0.0000079
10.230  0.3046600  0.0000079
10.250  0.3046613  0.0000079
10.270  0.3046596  0.0000079
10.290  0.3046666  0.0000080
10.310  0.3046694  0.0000079
10.330  0.3046659  0.0000079
10.350  0.3046621  0.0000079
10.370  0.3046664  0.0000080
10.390  0.3046647  0.0000078
10.410  0.3046620  0.0000080
10.430  0.3046594  0.0000079
10.450  0.3046645  0.0000079
10.470  0.3046701  0.0000079
10.490  0.3046651  0.0000081
10.510  0.3046622  0.0000079
10.530  0.3046645  0.0000079
10.550  0.3046579  0.0000078
10.570  0.3046648  0.0000079
10.590  0.3046647  0.0000079
10.610  0.3046684  0.0000078
10.630  0.3046719  0.0000078
10.650  0.3046656  0.0000079
10.670  0.3046689  0.0000079
10.690  0.3046590  0.0000079
10.710  0.3046634  0.0000079
10.730  0.3046634  0.0000079
10.750  0.3046645  0.0000079
10.770  0.3046681  0.0000079
10.790  0.3046627  0.0000079
10.810  0.3046608  0.0000079
10.830  0.3046703  0.0000080
10.850  0.3046635  0.0000078
10.870  0.3046689  0.0000079
10.890  0.3046706  0.0000079
10.910  0.3046608  0.0000080
10.930  0.3046625  0.0000078
10.950  0.3046634  0.0000078
10.970  0.3046710  0.0000079
10.990  0.3046660  0.0000079
11.010  0.3046660  0.0000079
11.030  0.3046656  0.0000080
11.050  0.3046666  0.0000080
11.070  0.3046745  0.0000079
11.090  0.3046661  0.0000079
11.110  0.3046646  0.0000079
11.130  0.3046660  0.0000080
11.150  0.3046650  0.0000080
11.170  0.3046706  0.0000081
11.190  0.3046653  0.0000078
11.210  0.3046650  0.0000080
11.230  0.3046642  0.0000079
11.250  0.3046657  0.0000080
11.270  0.3046675  0.0000078
11.290  0.3046690  0.0000080
11.310  0.3046679  0.0000080
11.330  0.3046614  0.0000079
11.350  0.3046597  0.0000078
11.370  0.3046618  0.0000079
11.390  0.3046618  0.0000078
11.410  0.3046632  0.0000080
11.430  0.3046656  0.0000077
11.450  0.3046587  0.0000079
11.470  0.3046645  0.0000079
11.490  0.3046652  0.0000078
11.510  0.3046592  0.0000080
11.530  0.3046589  0.0000080
11.550  0.3046638  0.0000079
11.570  0.3046645  0.0000080
11.590  0.3046680  0.0000079
11.610  0.3046613  0.0000080
11.630  0.3046607  0.0000078
11.650  0.3046605  0.0000079
11.670  0.3046564  0.0000078
11.690  0.3046645  0.0000078
11.710  0.3046572  0.0000079
11.730  0.3046630  0.0000079
11.750  0.3046701  0.0000079
11.770  0.3046693  0.0000077
11.790  0.3046603  0.0000079
11.810  0.3046601  0.0000079
11.830  0.3046652  0.0000077
11.850  0.3046659  0.0000079
11.870  0.3046671  0.0000079
11.890  0.3046617  0.0000080
11.910  0.3046594  0.0000080
11.930  0.3046667  0.0000080
11.950  0.3046645  0.0000077
11.970  0.3046658  0.0000080
11.990  0.3046673  0.0000078
12.010  0.3046608  0.0000079
12.030  0.3046616  0.0000080
12.050  0.3046677  0.0000078
12.070  0.3046673  0.0000079
12.090  0.3046676  0.0000079
12.110  0.3046746  0.0000079
12.130  0.3046643  0.0000079
12.150  0.3046665  0.0000078
12.170  0.3046637  0.0000079
12.190  0.3046668  0.0000079
12.210  0.3046594  0.0000081
12.230  0.3046658  0.0000078
12.250  0.3046649  0.0000078
12.270  0.3046622  0.0000078
12.290  0.3046654  0.0000080
12.310  0.3046633  0.0000079
12.330  0.3046682  0.0000078
12.350  0.3046666  0.0000078
12.370  0.3046643  0.0000079
12.390  0.3046705  0.0000079
12.410  0.3046575  0.0000078
12.430  0.3046752  0.0000079
12.450  0.3046716  0.0000079
12.470  0.3046701  0.0000079
12.490  0.3046671  0.0000077
12.510  0.3046679  0.0000077
12.530  0.3046670  0.0000078
12.550  0.3046611  0.0000079
12.570  0.3046700  0.0000078
12.590  0.3046686  0.0000079
12.610  0.3046583  0.0000079
12.630  0.3046685  0.0000079
12.650  0.3046639  0.0000079
12.670  0.3046608  0.0000078
12.690  0.3046582  0.0000078
12.710  0.3046614  0.0000079
12.730  0.3046592  0.0000078
12.750  0.3046597  0.0000078
12.770  0.3046675  0.0000079
12.790  0.3046771  0.0000079
12.810  0.3046668  0.0000079
12.830  0.3046584  0.0000078
12.850  0.3046634  0.0000081
12.870  0.3046629  0.0000078
12.890  0.3046708  0.0000078
12.910  0.3046719  0.0000079
12.930  0.3046580  0.0000079
12.950  0.3046626  0.0000079
12.970  0.3046573  0.0000078
12.990  0.3046642  0.0000079
13.010  0.3046620  0.0000080
13.030  0.3046615  0.0000077
13.050  0.3046709  0.0000078
13.070  0.3046724  0.0000078
13.090  0.3046635  0.0000078
13.110  0.3046657  0.0000079
13.130  0.3046601  0.0000080
13.150  0.3046597  0.0000076
13.170  0.3046655  0.0000080
13.190  0.3046621  0.0000079
13.210  0.3046635  0.0000078
13.230  0.3046597  0.0000080
13.250  0.3046613  0.0000078
13.270  0.3046563  0.0000079
13.290  0.3046605  0.0000077
13.310  0.3046666  0.0000079
13.330  0.3046637  0.0000079
13.350  0.3046646  0.0000079
13.370  0.3046624  0.0000079
13.390  0.3046685  0.0000078
13.410  0.3046649  0.0000079
13.430  0.3046659  0.0000079
13.450  0.3046587  0.0000079
13.470  0.3046587  0.0000079
13.490  0.3046584  0.0000078
13.510  0.3046602  0.0000078
13.530  0.3046658  0.0000078
13.550  0.3046614  0.0000077
13.570  0.3046619  0.0000079
13.590  0.3046665  0.0000079
13.610  0.3046641  0.0000079
13.630  0.3046675  0.0000079
13.650  0.3046670  0.0000077
13.670  0.3046601  0.0000079
13.690  0.3046705  0.0000078
13.710  0.3046703  0.0000078
13.730  0.3046691  0.0000080
13.750  0.3046659  0.0000079
13.770  0.3046669  0.0000077
13.790  0.3046694  0.0000078
13.810  0.3046689  0.0000078
13.830  0.3046666  0.0000077
13.850  0.3046626  0.0000077
13.870  0.3046648  0.0000079
13.890  0.3046611  0.0000078
13.910  0.3046642  0.0000078
13.930  0.3046566  0.0000077
13.950  0.3046646  0.0000078
13.970  0.3046557  0.0000078
13.990  0.3046635  0.0000079
14.010  0.3046680  0.0000080
14.030  0.3046627  0.0000078
14.050  0.3046565  0.0000077
14.070  0.3046643  0.0000078
14.090  0.3046674  0.0000077
14.110  0.3046675  0.0000079
14.130  0.3046625  0.0000078
14.150  0.3046750  0.0000078
14.170  0.3046650  0.0000078
14.190  0.3046704  0.0000079
14.210  0.3046679  0.0000077
14.230  0.3046673  0.0000078
14.250  0.3046661  0.0000079
14.270  0.3046698  0.0000077
14.290  0.3046709  0.0000077
14.310  0.3046691  0.0000079
14.330  0.3046663  0.0000079
14.350  0.3046640  0.0000077
14.370  0.3046633  0.0000077
14.390  0.3046587  0.0000078
14.410  0.3046637  0.0000080
14.430  0.3046617  0.0000079
14.450  0.3046603  0.0000079
14.470  0.3046608  0.0000078
14.490  0.3046603  0.0000079
14.510  0.3046642  0.0000078
14.530  0.3046636  0.0000080
14.550  0.3046617  0.0000079
14.570  0.3046671  0.0000080
14.590  0.3046667  0.0000078
14.610  0.3046633  0.0000078
14.630  0.3046655  0.0000077
14.650  0.3046670  0.0000077
14.670  0.3046651  0.0000078
14.690  0.3046708  0.0000080
14.710  0.3046664  0.0000077
14.730  0.3046667  0.0000078
14.750  0.3046613  0.0000078
14.770  0.3046673  0.0000079
14.790  0.3046668  0.0000078
14.810  0.3046619  0.0000078
14.830  0.3046656  0.0000079
14.850  0.3046660  0.0000079
14.870  0.3046640  0.0000078
14.890  0.3046665  0.0000079
14.910  0.3046618  0.0000078
14.930  0.3046683  0.0000079
14.950  0.3046663  0.0000080
14.970  0.3046648  0.0000078
14.990  0.3046599  0.0000078
15.010  0.3046680  0.0000078
15.030  0.3046618  0.0000078
15.050  0.3046633  0.0000078
15.070  0.3046648  0.0000078
15.090  0.3046583  0.0000078
15.110  0.3046649  0.0000079
15.130  0.3046583  0.0000078
15.150  0.3046661  0.0000078
15.170  0.3046651  0.0000077
15.190  0.3046641  0.0000077
15.210  0.3046729  0.0000078
15.230  0.3046663  0.0000078
15.250  0.3046646  0.0000079
15.270  0.3046689  0.0000077
15.290  0.3046710  0.0000079
15.310  0.3046606  0.0000078
15.330  0.3046724  0.0000078
15.350  0.3046600  0.0000079
15.370  0.3046689  0.0000076
15.390  0.3046678  0.0000078
15.410  0.3046626  0.0000079
15.430  0.3046649  0.0000079
15.450  0.3046722  0.0000080
15.470  0.3046675  0.0000078
15.490  0.3046693  0.0000076
15.510  0.3046674  0.0000077
15.530  0.3046648  0.0000076
15.550  0.3046653  0.0000078
15.570  0.3046623  0.0000078
15.590  0.3046606  0.0000077
15.610  0.3046683  0.0000079
15.630  0.3046688  0.0000079
15.650  0.3046696  0.0000078
15.670  0.3046688  0.0000077
15.690  0.3046679  0.0000078
15.710  0.3046670  0.0000078
15.730  0.3046637  0.0000079
15.750  0.3046609  0.0000078
15.770  0.3046673  0.0000078
15.790  0.3046638  0.0000078
15.810  0.3046634  0.0000077
15.830  0.3046677  0.0000078
15.850  0.3046610  0.0000077
15.870  0.3046703  0.0000078
15.890  0.3046670  0.0000079
15.910  0.3046654  0.0000078
15.930  0.3046667  0.0000078
15.950  0.3046651  0.0000078
15.970  0.3046691  0.0000076
15.990  0.3046687  0.0000078
16.010  0.3046656  0.0000079
16.030  0.3046636  0.0000077
16.050  0.3046607  0.0000077
16.070  0.3046640  0.0000078
16.090  0.3046641  0.0000079
16.110  0.3046641  0.0000078
16.130  0.3046695  0.0000078
16.150  0.3046724  0.0000077
16.170  0.3046648  0.0000077
16.190  0.3046584  0.0000078
16.210  0.3046693  0.0000079
16.230  0.3046673  0.0000077
16.250  0.3046628  0.0000078
16.270  0.3046674  0.0000078
16.290  0.3046737  0.0000078
16.310  0.3046641  0.0000078
16.330  0.3046616  0.0000078
16.350  0.3046615  0.0000080
16.370  0.3046632  0.0000078
16.390  0.3046727  0.0000078
16.410  0.3046602  0.0000079
16.430  0.3046657  0.0000079
16.450  0.3046660  0.0000078
16.470  0.3046663  0.0000078
16.490  0.3046683  0.0000079
16.510  0.3046678  0.0000079
16.530  0.3046686  0.0000079
16.550  0.3046738  0.0000077
16.570  0.3046695  0.0000079
16.590  0.3046687  0.0000078
16.610  0.3046737  0.0000078
16.630  0.3046724  0.0000078
16.650  0.3046740  0.0000078
16.670  0.3046803  0.0000078
16.690  0.3046666  0.0000079
16.710  0.3046729  0.0000078
16.730  0.3046678  0.0000079
16.750  0.3046769  0.0000078
16.770  0.3046697  0.0000080
16.790  0.3046666  0.0000078
16.810  0.3046651  0.0000078
16.830  0.3046664  0.0000079
16.850  0.3046691  0.0000078
16.870  0.3046673  0.0000078
16.890  0.3046694  0.0000077
16.910  0.3046669  0.0000079
16.930  0.3046644  0.0000078
16.950  0.3046633  0.0000078
16.970  0.3046636  0.0000078
16.990  0.3046661  0.0000079
17.010  0.3046669  0.0000077
17.030  0.3046604  0.0000078
17.050  0.3046635  0.0000078
17.070  0.3046596  0.0000078
