% Density Profile of Hard Spheres at a Hard Flat Wall: rho(z), rho(z < 0.5) = 0
% Bulk density: rho (95% CI) = 0.48453108(0.00000126)
%
% rho_i is the average density in the interval [z_i-0.01, z_i+0.01]
%
%  z_i    rho_i     95% CI 
 6.930  0.4845465  0.0000177
 6.950  0.4845215  0.0000179
 6.970  0.4845313  0.0000178
 6.990  0.4845389  0.0000178
 7.010  0.4845409  0.0000177
 7.030  0.4845321  0.0000178
 7.050  0.4845354  0.0000180
 7.070  0.4845395  0.0000177
 7.090  0.4845387  0.0000180
 7.110  0.4845443  0.0000180
 7.130  0.4845441  0.0000181
 7.150  0.4845122  0.0000180
 7.170  0.4845264  0.0000176
 7.190  0.4845422  0.0000178
 7.210  0.4845405  0.0000179
 7.230  0.4845276  0.0000178
 7.250  0.4845437  0.0000176
 7.270  0.4845381  0.0000179
 7.290  0.4845405  0.0000182
 7.310  0.4845402  0.0000179
 7.330  0.4845430  0.0000181
 7.350  0.4845260  0.0000183
 7.370  0.4845358  0.0000183
 7.390  0.4845318  0.0000181
 7.410  0.4845293  0.0000180
 7.430  0.4845291  0.0000182
 7.450  0.4845289  0.0000181
 7.470  0.4845383  0.0000178
 7.490  0.4845322  0.0000177
 7.510  0.4845390  0.0000179
 7.530  0.4845345  0.0000178
 7.550  0.4845159  0.0000179
 7.570  0.4845362  0.0000175
 7.590  0.4845219  0.0000177
 7.610  0.4845332  0.0000176
 7.630  0.4845441  0.0000179
 7.650  0.4845364  0.0000180
 7.670  0.4845362  0.0000179
 7.690  0.4845306  0.0000177
 7.710  0.4845379  0.0000174
 7.730  0.4845306  0.0000180
 7.750  0.4845308  0.0000177
 7.770  0.4845400  0.0000179
 7.790  0.4845249  0.0000180
 7.810  0.4845253  0.0000176
 7.830  0.4845356  0.0000176
 7.850  0.4845277  0.0000174
 7.870  0.4845373  0.0000178
 7.890  0.4845330  0.0000178
 7.910  0.4845325  0.0000178
 7.930  0.4845388  0.0000178
 7.950  0.4845426  0.0000177
 7.970  0.4845439  0.0000178
 7.990  0.4845439  0.0000178
 8.010  0.4845372  0.0000180
 8.030  0.4845345  0.0000179
 8.050  0.4845304  0.0000179
 8.070  0.4845344  0.0000177
 8.090  0.4845192  0.0000179
 8.110  0.4845145  0.0000179
 8.130  0.4845351  0.0000176
 8.150  0.4845322  0.0000181
 8.170  0.4845318  0.0000179
 8.190  0.4845298  0.0000178
 8.210  0.4845296  0.0000177
 8.230  0.4845493  0.0000176
 8.250  0.4845376  0.0000174
 8.270  0.4845300  0.0000179
 8.290  0.4845274  0.0000176
 8.310  0.4845171  0.0000177
 8.330  0.4845265  0.0000176
 8.350  0.4845348  0.0000179
 8.370  0.4845210  0.0000177
 8.390  0.4845286  0.0000183
 8.410  0.4845290  0.0000177
 8.430  0.4845481  0.0000178
 8.450  0.4845219  0.0000180
 8.470  0.4845269  0.0000181
 8.490  0.4845324  0.0000179
 8.510  0.4845287  0.0000177
 8.530  0.4845223  0.0000180
 8.550  0.4845315  0.0000180
 8.570  0.4845284  0.0000177
 8.590  0.4845284  0.0000179
 8.610  0.4845287  0.0000179
 8.630  0.4845280  0.0000177
 8.650  0.4845319  0.0000179
 8.670  0.4845305  0.0000183
 8.690  0.4845248  0.0000182
 8.710  0.4845450  0.0000180
 8.730  0.4845326  0.0000182
 8.750  0.4845409  0.0000177
 8.770  0.4845335  0.0000179
 8.790  0.4845243  0.0000176
 8.810  0.4845481  0.0000178
 8.830  0.4845313  0.0000179
 8.850  0.4845398  0.0000180
 8.870  0.4845311  0.0000178
 8.890  0.4845505  0.0000178
 8.910  0.4845386  0.0000178
 8.930  0.4845397  0.0000180
 8.950  0.4845260  0.0000179
 8.970  0.4845449  0.0000176
 8.990  0.4845388  0.0000176
 9.010  0.4845374  0.0000177
 9.030  0.4845381  0.0000177
 9.050  0.4845450  0.0000180
 9.070  0.4845231  0.0000179
 9.090  0.4845377  0.0000177
 9.110  0.4845418  0.0000176
 9.130  0.4845209  0.0000178
 9.150  0.4845116  0.0000176
 9.170  0.4845169  0.0000176
 9.190  0.4845256  0.0000178
 9.210  0.4845473  0.0000180
 9.230  0.4845392  0.0000176
 9.250  0.4845242  0.0000177
 9.270  0.4845188  0.0000176
 9.290  0.4845421  0.0000178
 9.310  0.4845265  0.0000174
 9.330  0.4845326  0.0000181
 9.350  0.4845359  0.0000177
 9.370  0.4845315  0.0000177
 9.390  0.4845185  0.0000174
 9.410  0.4845321  0.0000176
 9.430  0.4845245  0.0000182
 9.450  0.4845413  0.0000177
 9.470  0.4845329  0.0000178
 9.490  0.4845360  0.0000178
 9.510  0.4845300  0.0000176
 9.530  0.4845309  0.0000177
 9.550  0.4845350  0.0000176
 9.570  0.4845387  0.0000182
 9.590  0.4845403  0.0000179
 9.610  0.4845279  0.0000178
 9.630  0.4845261  0.0000176
 9.650  0.4845253  0.0000177
 9.670  0.4845303  0.0000178
 9.690  0.4845483  0.0000175
 9.710  0.4845327  0.0000177
 9.730  0.4845369  0.0000176
 9.750  0.4845349  0.0000179
 9.770  0.4845408  0.0000177
 9.790  0.4845179  0.0000176
 9.810  0.4845327  0.0000176
 9.830  0.4845373  0.0000177
 9.850  0.4845299  0.0000182
 9.870  0.4845445  0.0000177
 9.890  0.4845375  0.0000183
 9.910  0.4845358  0.0000178
 9.930  0.4845328  0.0000177
 9.950  0.4845348  0.0000175
 9.970  0.4845442  0.0000180
 9.990  0.4845508  0.0000179
10.010  0.4845382  0.0000178
10.030  0.4845378  0.0000179
10.050  0.4845466  0.0000179
10.070  0.4845402  0.0000178
10.090  0.4845489  0.0000180
10.110  0.4845423  0.0000179
10.130  0.4845402  0.0000177
10.150  0.4845374  0.0000181
10.170  0.4845181  0.0000177
10.190  0.4845268  0.0000176
10.210  0.4845277  0.0000178
10.230  0.4845253  0.0000177
10.250  0.4845335  0.0000177
10.270  0.4845228  0.0000177
10.290  0.4845244  0.0000178
10.310  0.4845403  0.0000177
10.330  0.4845264  0.0000179
10.350  0.4845128  0.0000175
10.370  0.4845355  0.0000179
10.390  0.4845362  0.0000177
10.410  0.4845309  0.0000179
10.430  0.4845345  0.0000175
10.450  0.4845278  0.0000177
10.470  0.4845210  0.0000176
10.490  0.4845451  0.0000179
10.510  0.4845338  0.0000178
10.530  0.4845374  0.0000176
10.550  0.4845332  0.0000177
10.570  0.4845409  0.0000175
10.590  0.4845309  0.0000177
10.610  0.4845270  0.0000172
10.630  0.4845354  0.0000175
10.650  0.4845394  0.0000174
10.670  0.4845295  0.0000176
10.690  0.4845246  0.0000174
10.710  0.4845330  0.0000182
10.730  0.4845403  0.0000177
10.750  0.4845321  0.0000180
10.770  0.4845307  0.0000176
10.790  0.4845294  0.0000180
10.810  0.4845216  0.0000179
10.830  0.4845343  0.0000177
10.850  0.4845219  0.0000177
10.870  0.4845218  0.0000175
10.890  0.4845193  0.0000175
10.910  0.4845039  0.0000179
10.930  0.4845313  0.0000177
10.950  0.4845352  0.0000175
10.970  0.4845340  0.0000175
10.990  0.4845248  0.0000174
11.010  0.4845193  0.0000176
11.030  0.4845333  0.0000174
11.050  0.4845209  0.0000174
11.070  0.4845238  0.0000176
11.090  0.4845369  0.0000177
11.110  0.4845384  0.0000177
11.130  0.4845210  0.0000175
11.150  0.4845276  0.0000177
11.170  0.4845357  0.0000174
11.190  0.4845447  0.0000176
11.210  0.4845411  0.0000180
11.230  0.4845242  0.0000177
11.250  0.4845386  0.0000175
11.270  0.4845344  0.0000176
11.290  0.4845384  0.0000177
11.310  0.4845245  0.0000177
11.330  0.4845380  0.0000176
11.350  0.4845276  0.0000179
11.370  0.4845371  0.0000177
11.390  0.4845292  0.0000179
11.410  0.4845256  0.0000178
11.430  0.4845284  0.0000178
11.450  0.4845338  0.0000177
11.470  0.4845312  0.0000178
11.490  0.4845321  0.0000178
11.510  0.4845201  0.0000178
11.530  0.4845371  0.0000178
11.550  0.4845269  0.0000174
11.570  0.4845257  0.0000177
11.590  0.4845331  0.0000177
11.610  0.4845336  0.0000180
11.630  0.4845549  0.0000177
11.650  0.4845398  0.0000176
11.670  0.4845385  0.0000175
11.690  0.4845352  0.0000175
11.710  0.4845474  0.0000177
11.730  0.4845389  0.0000178
11.750  0.4845200  0.0000177
11.770  0.4845305  0.0000177
11.790  0.4845272  0.0000174
11.810  0.4845123  0.0000175
11.830  0.4845238  0.0000174
11.850  0.4845126  0.0000179
11.870  0.4845404  0.0000178
11.890  0.4845345  0.0000181
11.910  0.4845369  0.0000178
11.930  0.4845276  0.0000178
11.950  0.4845418  0.0000175
11.970  0.4845240  0.0000179
11.990  0.4845240  0.0000178
12.010  0.4845266  0.0000177
12.030  0.4845225  0.0000177
12.050  0.4845363  0.0000175
12.070  0.4845427  0.0000177
12.090  0.4845241  0.0000180
12.110  0.4845291  0.0000177
12.130  0.4845186  0.0000175
12.150  0.4845300  0.0000179
12.170  0.4845226  0.0000175
12.190  0.4845472  0.0000178
12.210  0.4845261  0.0000179
12.230  0.4845338  0.0000178
12.250  0.4845347  0.0000175
12.270  0.4845237  0.0000175
12.290  0.4845209  0.0000176
12.310  0.4845288  0.0000177
12.330  0.4845285  0.0000176
12.350  0.4845389  0.0000175
12.370  0.4845411  0.0000177
12.390  0.4845378  0.0000178
12.410  0.4845289  0.0000179
12.430  0.4845272  0.0000175
12.450  0.4845495  0.0000175
12.470  0.4845439  0.0000176
12.490  0.4845428  0.0000177
12.510  0.4845573  0.0000179
12.530  0.4845413  0.0000177
12.550  0.4845386  0.0000176
12.570  0.4845404  0.0000177
12.590  0.4845405  0.0000176
12.610  0.4845443  0.0000177
12.630  0.4845368  0.0000178
12.650  0.4845286  0.0000176
12.670  0.4845324  0.0000176
12.690  0.4845364  0.0000178
12.710  0.4845358  0.0000175
12.730  0.4845384  0.0000178
12.750  0.4845327  0.0000178
12.770  0.4845303  0.0000177
12.790  0.4845363  0.0000178
12.810  0.4845248  0.0000178
12.830  0.4845219  0.0000177
12.850  0.4845380  0.0000179
12.870  0.4845322  0.0000179
12.890  0.4845328  0.0000179
12.910  0.4845347  0.0000177
12.930  0.4845272  0.0000180
12.950  0.4845281  0.0000174
12.970  0.4845357  0.0000176
12.990  0.4845267  0.0000178
13.010  0.4845215  0.0000175
13.030  0.4845228  0.0000177
13.050  0.4845288  0.0000177
13.070  0.4845210  0.0000177
13.090  0.4845160  0.0000178
13.110  0.4845164  0.0000175
13.130  0.4845243  0.0000177
13.150  0.4845130  0.0000177
13.170  0.4845297  0.0000171
13.190  0.4845248  0.0000179
13.210  0.4845260  0.0000176
13.230  0.4845210  0.0000180
13.250  0.4845233  0.0000178
13.270  0.4845448  0.0000175
13.290  0.4845408  0.0000177
13.310  0.4845348  0.0000178
13.330  0.4845344  0.0000174
13.350  0.4845412  0.0000179
13.370  0.4845446  0.0000178
13.390  0.4845451  0.0000175
13.410  0.4845427  0.0000174
13.430  0.4845267  0.0000175
13.450  0.4845464  0.0000177
13.470  0.4845399  0.0000173
13.490  0.4845473  0.0000176
13.510  0.4845356  0.0000176
13.530  0.4845490  0.0000176
13.550  0.4845565  0.0000177
13.570  0.4845423  0.0000175
13.590  0.4845433  0.0000178
13.610  0.4845564  0.0000178
13.630  0.4845421  0.0000179
13.650  0.4845365  0.0000179
13.670  0.4845400  0.0000180
13.690  0.4845341  0.0000178
13.710  0.4845465  0.0000177
13.730  0.4845357  0.0000173
13.750  0.4845351  0.0000175
13.770  0.4845370  0.0000178
13.790  0.4845428  0.0000177
13.810  0.4845243  0.0000176
13.830  0.4845246  0.0000176
13.850  0.4845453  0.0000174
13.870  0.4845333  0.0000178
13.890  0.4845319  0.0000175
13.910  0.4845190  0.0000177
13.930  0.4845273  0.0000175
13.950  0.4845364  0.0000178
13.970  0.4845318  0.0000177
13.990  0.4845317  0.0000178
14.010  0.4845216  0.0000178
14.030  0.4845268  0.0000177
14.050  0.4845273  0.0000176
14.070  0.4845249  0.0000179
14.090  0.4845211  0.0000177
14.110  0.4845282  0.0000177
14.130  0.4845357  0.0000175
14.150  0.4845369  0.0000176
14.170  0.4845392  0.0000174
14.190  0.4845255  0.0000175
14.210  0.4845282  0.0000178
14.230  0.4845360  0.0000172
14.250  0.4845423  0.0000176
14.270  0.4845297  0.0000180
14.290  0.4845237  0.0000172
14.310  0.4845484  0.0000178
14.330  0.4845327  0.0000176
14.350  0.4845309  0.0000179
14.370  0.4845337  0.0000178
14.390  0.4845233  0.0000176
14.410  0.4845235  0.0000176
14.430  0.4845336  0.0000178
14.450  0.4845279  0.0000177
14.470  0.4845357  0.0000178
14.490  0.4845585  0.0000176
14.510  0.4845360  0.0000177
14.530  0.4845330  0.0000176
14.550  0.4845483  0.0000175
14.570  0.4845295  0.0000174
14.590  0.4845237  0.0000176
14.610  0.4845341  0.0000175
14.630  0.4845264  0.0000178
14.650  0.4845408  0.0000179
14.670  0.4845371  0.0000180
14.690  0.4845509  0.0000176
14.710  0.4845355  0.0000175
14.730  0.4845495  0.0000177
14.750  0.4845423  0.0000174
14.770  0.4845296  0.0000177
14.790  0.4845265  0.0000175
14.810  0.4845358  0.0000176
14.830  0.4845234  0.0000177
14.850  0.4845231  0.0000175
14.870  0.4845372  0.0000176
14.890  0.4845328  0.0000175
14.910  0.4845231  0.0000174
14.930  0.4845277  0.0000174
14.950  0.4845292  0.0000175
14.970  0.4845512  0.0000179
14.990  0.4845286  0.0000176
15.010  0.4845293  0.0000176
15.030  0.4845418  0.0000174
15.050  0.4845368  0.0000177
15.070  0.4845319  0.0000176
15.090  0.4845386  0.0000174
15.110  0.4845325  0.0000177
15.130  0.4845329  0.0000175
15.150  0.4845293  0.0000173
15.170  0.4845293  0.0000178
15.190  0.4845281  0.0000175
15.210  0.4845196  0.0000176
15.230  0.4845307  0.0000174
15.250  0.4845346  0.0000175
15.270  0.4845273  0.0000175
15.290  0.4845273  0.0000177
15.310  0.4845343  0.0000177
15.330  0.4845436  0.0000178
15.350  0.4845428  0.0000182
15.370  0.4845463  0.0000178
15.390  0.4845267  0.0000176
15.410  0.4845400  0.0000176
15.430  0.4845211  0.0000177
15.450  0.4845226  0.0000175
15.470  0.4845264  0.0000174
15.490  0.4845280  0.0000178
15.510  0.4845341  0.0000178
15.530  0.4845191  0.0000177
15.550  0.4845523  0.0000175
15.570  0.4845322  0.0000178
15.590  0.4845427  0.0000178
15.610  0.4845289  0.0000178
15.630  0.4845443  0.0000180
15.650  0.4845358  0.0000176
15.670  0.4845347  0.0000174
15.690  0.4845366  0.0000177
15.710  0.4845324  0.0000175
15.730  0.4845491  0.0000177
15.750  0.4845436  0.0000177
15.770  0.4845439  0.0000176
15.790  0.4845220  0.0000176
15.810  0.4845150  0.0000176
15.830  0.4845321  0.0000177
15.850  0.4845299  0.0000177
15.870  0.4845318  0.0000176
15.890  0.4845409  0.0000177
15.910  0.4845437  0.0000177
15.930  0.4845270  0.0000174
15.950  0.4845241  0.0000172
15.970  0.4845364  0.0000175
15.990  0.4845416  0.0000179
16.010  0.4845274  0.0000176
16.030  0.4845209  0.0000175
16.050  0.4845238  0.0000178
16.070  0.4845375  0.0000177
16.090  0.4845319  0.0000176
16.110  0.4845243  0.0000177
16.130  0.4845292  0.0000178
16.150  0.4845285  0.0000179
16.170  0.4845497  0.0000176
16.190  0.4845366  0.0000174
16.210  0.4845225  0.0000175
16.230  0.4845427  0.0000173
16.250  0.4845185  0.0000179
16.270  0.4845586  0.0000174
16.290  0.4845333  0.0000176
16.310  0.4845459  0.0000175
16.330  0.4845323  0.0000176
16.350  0.4845309  0.0000178
16.370  0.4845314  0.0000179
16.390  0.4845236  0.0000175
16.410  0.4845301  0.0000176
16.430  0.4845312  0.0000174
16.450  0.4845545  0.0000177
16.470  0.4845422  0.0000175
16.490  0.4845350  0.0000177
16.510  0.4845356  0.0000175
16.530  0.4845374  0.0000177
16.550  0.4845254  0.0000176
16.570  0.4845439  0.0000175
16.590  0.4845434  0.0000179
16.610  0.4845242  0.0000177
16.630  0.4845323  0.0000174
16.650  0.4845377  0.0000175
16.670  0.4845249  0.0000175
16.690  0.4845316  0.0000177
16.710  0.4845445  0.0000178
16.730  0.4845440  0.0000178
16.750  0.4845352  0.0000172
16.770  0.4845244  0.0000177
16.790  0.4845174  0.0000174
16.810  0.4845231  0.0000176
16.830  0.4845351  0.0000173
16.850  0.4845325  0.0000177
16.870  0.4845331  0.0000178
16.890  0.4845329  0.0000174
16.910  0.4845421  0.0000176
16.930  0.4845239  0.0000176
16.950  0.4845320  0.0000174
16.970  0.4845433  0.0000175
16.990  0.4845366  0.0000176
17.010  0.4845221  0.0000176
17.030  0.4845288  0.0000178
17.050  0.4845303  0.0000175
17.070  0.4845266  0.0000174
