% Density Profile of Hard Spheres at a Hard Flat Wall: rho(z), rho(z < 0.5) = 0
% Bulk density: rho (95% CI) = 0.70078165(0.00000293)
%
% rho_i is the average density in the interval [z_i-0.01, z_i+0.01]
%
%  z_i    rho_i     95% CI 
 3.250  0.6804945  0.0000473
 3.270  0.6856248  0.0000486
 3.290  0.6908858  0.0000486
 3.310  0.6962012  0.0000484
 3.330  0.7013222  0.0000486
 3.350  0.7062826  0.0000487
 3.370  0.7109663  0.0000493
 3.390  0.7153334  0.0000492
 3.410  0.7192490  0.0000495
 3.430  0.7226534  0.0000492
 3.450  0.7255947  0.0000505
 3.470  0.7279656  0.0000499
 3.490  0.7297376  0.0000497
 3.510  0.7308971  0.0000498
 3.530  0.7315228  0.0000498
 3.550  0.7315104  0.0000492
 3.570  0.7310385  0.0000496
 3.590  0.7300415  0.0000500
 3.610  0.7285513  0.0000487
 3.630  0.7267002  0.0000494
 3.650  0.7244670  0.0000492
 3.670  0.7219857  0.0000491
 3.690  0.7192639  0.0000488
 3.710  0.7164038  0.0000481
 3.730  0.7133951  0.0000486
 3.750  0.7103654  0.0000479
 3.770  0.7072917  0.0000478
 3.790  0.7042909  0.0000482
 3.810  0.7013960  0.0000486
 3.830  0.6985652  0.0000474
 3.850  0.6960390  0.0000483
 3.870  0.6936233  0.0000477
 3.890  0.6914395  0.0000470
 3.910  0.6895355  0.0000470
 3.930  0.6878266  0.0000476
 3.950  0.6864581  0.0000474
 3.970  0.6852997  0.0000480
 3.990  0.6844569  0.0000469
 4.010  0.6839679  0.0000473
 4.030  0.6837303  0.0000473
 4.050  0.6837856  0.0000468
 4.070  0.6840508  0.0000476
 4.090  0.6846418  0.0000474
 4.110  0.6854190  0.0000477
 4.130  0.6864529  0.0000476
 4.150  0.6876416  0.0000475
 4.170  0.6889947  0.0000481
 4.190  0.6904971  0.0000469
 4.210  0.6920811  0.0000474
 4.230  0.6937339  0.0000488
 4.250  0.6955079  0.0000481
 4.270  0.6972351  0.0000482
 4.290  0.6989621  0.0000479
 4.310  0.7006549  0.0000485
 4.330  0.7022745  0.0000480
 4.350  0.7038043  0.0000484
 4.370  0.7052061  0.0000484
 4.390  0.7065055  0.0000493
 4.410  0.7076574  0.0000483
 4.430  0.7086656  0.0000489
 4.450  0.7093783  0.0000484
 4.470  0.7100061  0.0000487
 4.490  0.7104710  0.0000486
 4.510  0.7107143  0.0000500
 4.530  0.7107895  0.0000486
 4.550  0.7106800  0.0000481
 4.570  0.7104498  0.0000478
 4.590  0.7100459  0.0000484
 4.610  0.7094800  0.0000496
 4.630  0.7088387  0.0000485
 4.650  0.7080281  0.0000481
 4.670  0.7072477  0.0000480
 4.690  0.7062930  0.0000476
 4.710  0.7053537  0.0000481
 4.730  0.7043658  0.0000476
 4.750  0.7033387  0.0000481
 4.770  0.7023569  0.0000479
 4.790  0.7014077  0.0000473
 4.810  0.7004374  0.0000476
 4.830  0.6994981  0.0000485
 4.850  0.6987357  0.0000470
 4.870  0.6979178  0.0000478
 4.890  0.6972414  0.0000475
 4.910  0.6966324  0.0000473
 4.930  0.6961366  0.0000474
 4.950  0.6957647  0.0000479
 4.970  0.6954463  0.0000472
 4.990  0.6951978  0.0000475
 5.010  0.6951300  0.0000482
 5.030  0.6951100  0.0000475
 5.050  0.6951458  0.0000480
 5.070  0.6953434  0.0000471
 5.090  0.6955862  0.0000484
 5.110  0.6959079  0.0000478
 5.130  0.6962922  0.0000479
 5.150  0.6967205  0.0000482
 5.170  0.6972311  0.0000479
 5.190  0.6977620  0.0000487
 5.210  0.6982926  0.0000484
 5.230  0.6989098  0.0000486
 5.250  0.6994644  0.0000490
 5.270  0.7000596  0.0000490
 5.290  0.7006176  0.0000486
 5.310  0.7011216  0.0000489
 5.330  0.7016190  0.0000489
 5.350  0.7020767  0.0000471
 5.370  0.7025361  0.0000478
 5.390  0.7029273  0.0000479
 5.410  0.7032768  0.0000483
 5.430  0.7035105  0.0000491
 5.450  0.7038009  0.0000479
 5.470  0.7039548  0.0000491
 5.490  0.7040734  0.0000482
 5.510  0.7040635  0.0000485
 5.530  0.7040544  0.0000474
 5.550  0.7039979  0.0000484
 5.570  0.7038518  0.0000471
 5.590  0.7037145  0.0000475
 5.610  0.7035097  0.0000485
 5.630  0.7032664  0.0000484
 5.650  0.7029994  0.0000480
 5.670  0.7027131  0.0000476
 5.690  0.7024012  0.0000473
 5.710  0.7020940  0.0000478
 5.730  0.7017590  0.0000477
 5.750  0.7014044  0.0000482
 5.770  0.7011060  0.0000480
 5.790  0.7007614  0.0000475
 5.810  0.7004621  0.0000480
 5.830  0.7002043  0.0000477
 5.850  0.6999129  0.0000483
 5.870  0.6996724  0.0000476
 5.890  0.6994541  0.0000478
 5.910  0.6993066  0.0000470
 5.930  0.6991312  0.0000478
 5.950  0.6990080  0.0000477
 5.970  0.6989397  0.0000479
 5.990  0.6989031  0.0000483
 6.010  0.6988442  0.0000484
 6.030  0.6988912  0.0000482
 6.050  0.6989595  0.0000481
 6.070  0.6990099  0.0000482
 6.090  0.6991592  0.0000479
 6.110  0.6992418  0.0000476
 6.130  0.6993904  0.0000478
 6.150  0.6995683  0.0000478
 6.170  0.6997479  0.0000479
 6.190  0.6998757  0.0000487
 6.210  0.7001460  0.0000483
 6.230  0.7003097  0.0000481
 6.250  0.7004907  0.0000475
 6.270  0.7006995  0.0000483
 6.290  0.7008664  0.0000472
 6.310  0.7010065  0.0000478
 6.330  0.7011580  0.0000483
 6.350  0.7013546  0.0000474
 6.370  0.7014702  0.0000485
 6.390  0.7015584  0.0000487
 6.410  0.7016394  0.0000487
 6.430  0.7017462  0.0000492
 6.450  0.7018007  0.0000473
 6.470  0.7018008  0.0000485
 6.490  0.7018832  0.0000475
 6.510  0.7018745  0.0000482
 6.530  0.7018617  0.0000477
 6.550  0.7017957  0.0000480
 6.570  0.7017541  0.0000480
 6.590  0.7016780  0.0000473
 6.610  0.7016223  0.0000479
 6.630  0.7015544  0.0000470
 6.650  0.7014511  0.0000487
 6.670  0.7013611  0.0000478
 6.690  0.7012585  0.0000467
 6.710  0.7011219  0.0000477
 6.730  0.7010194  0.0000473
 6.750  0.7009355  0.0000470
 6.770  0.7007956  0.0000482
 6.790  0.7006978  0.0000479
 6.810  0.7006119  0.0000483
 6.830  0.7005128  0.0000485
 6.850  0.7004458  0.0000479
 6.870  0.7003745  0.0000491
 6.890  0.7003026  0.0000475
 6.910  0.7002973  0.0000475
 6.930  0.7002285  0.0000475
 6.950  0.7001936  0.0000481
 6.970  0.7001316  0.0000481
 6.990  0.7001568  0.0000474
 7.010  0.7001530  0.0000484
 7.030  0.7001649  0.0000483
 7.050  0.7001819  0.0000479
 7.070  0.7002073  0.0000473
 7.090  0.7002254  0.0000471
 7.110  0.7003124  0.0000478
 7.130  0.7003262  0.0000479
 7.150  0.7003672  0.0000486
 7.170  0.7004837  0.0000487
 7.190  0.7005235  0.0000483
 7.210  0.7006190  0.0000475
 7.230  0.7006938  0.0000482
 7.250  0.7007643  0.0000483
 7.270  0.7008051  0.0000484
 7.290  0.7008598  0.0000490
 7.310  0.7009004  0.0000481
 7.330  0.7009756  0.0000484
 7.350  0.7009792  0.0000480
 7.370  0.7010235  0.0000486
 7.390  0.7010663  0.0000480
 7.410  0.7010963  0.0000486
 7.430  0.7011274  0.0000487
 7.450  0.7011564  0.0000487
 7.470  0.7011725  0.0000477
 7.490  0.7011335  0.0000479
 7.510  0.7011517  0.0000478
 7.530  0.7011218  0.0000481
 7.550  0.7011033  0.0000479
 7.570  0.7010516  0.0000476
 7.590  0.7010610  0.0000485
 7.610  0.7010335  0.0000473
 7.630  0.7009874  0.0000483
 7.650  0.7009413  0.0000479
 7.670  0.7009521  0.0000476
 7.690  0.7009142  0.0000472
 7.710  0.7008594  0.0000477
 7.730  0.7008217  0.0000478
 7.750  0.7008070  0.0000486
 7.770  0.7007948  0.0000480
 7.790  0.7007729  0.0000476
 7.810  0.7007227  0.0000480
 7.830  0.7006533  0.0000471
 7.850  0.7006565  0.0000479
 7.870  0.7006368  0.0000484
 7.890  0.7006285  0.0000484
 7.910  0.7005688  0.0000482
 7.930  0.7005799  0.0000479
 7.950  0.7005466  0.0000474
 7.970  0.7005882  0.0000482
 7.990  0.7005417  0.0000473
 8.010  0.7005568  0.0000478
 8.030  0.7005482  0.0000476
 8.050  0.7005880  0.0000471
 8.070  0.7005909  0.0000483
 8.090  0.7006189  0.0000490
 8.110  0.7006115  0.0000483
 8.130  0.7006949  0.0000478
 8.150  0.7006882  0.0000478
 8.170  0.7007031  0.0000478
 8.190  0.7007455  0.0000483
 8.210  0.7007823  0.0000477
 8.230  0.7007381  0.0000484
 8.250  0.7008022  0.0000474
 8.270  0.7007864  0.0000475
 8.290  0.7008280  0.0000485
 8.310  0.7008298  0.0000485
 8.330  0.7008185  0.0000485
 8.350  0.7008454  0.0000482
 8.370  0.7008287  0.0000482
 8.390  0.7008775  0.0000483
 8.410  0.7008630  0.0000481
 8.430  0.7009124  0.0000491
 8.450  0.7009233  0.0000480
 8.470  0.7009151  0.0000477
 8.490  0.7009213  0.0000477
 8.510  0.7009184  0.0000481
 8.530  0.7009157  0.0000484
 8.550  0.7008799  0.0000483
 8.570  0.7008601  0.0000479
 8.590  0.7008657  0.0000480
 8.610  0.7008511  0.0000482
 8.630  0.7008403  0.0000476
 8.650  0.7008422  0.0000476
 8.670  0.7008257  0.0000480
 8.690  0.7007985  0.0000486
 8.710  0.7008367  0.0000481
 8.730  0.7007950  0.0000486
 8.750  0.7007819  0.0000472
 8.770  0.7007887  0.0000482
 8.790  0.7007418  0.0000477
 8.810  0.7007464  0.0000480
 8.830  0.7007493  0.0000481
 8.850  0.7007390  0.0000485
 8.870  0.7007272  0.0000477
 8.890  0.7006848  0.0000482
 8.910  0.7007064  0.0000471
 8.930  0.7006983  0.0000480
 8.950  0.7007488  0.0000479
 8.970  0.7007131  0.0000481
 8.990  0.7006570  0.0000479
 9.010  0.7006725  0.0000475
 9.030  0.7006980  0.0000473
 9.050  0.7007012  0.0000476
 9.070  0.7006904  0.0000474
 9.090  0.7007740  0.0000478
 9.110  0.7007162  0.0000480
 9.130  0.7007598  0.0000481
 9.150  0.7007584  0.0000484
 9.170  0.7007385  0.0000481
 9.190  0.7007864  0.0000480
 9.210  0.7008022  0.0000481
 9.230  0.7007830  0.0000470
 9.250  0.7008447  0.0000479
 9.270  0.7007798  0.0000475
 9.290  0.7008056  0.0000478
 9.310  0.7008291  0.0000475
 9.330  0.7008018  0.0000476
 9.350  0.7008351  0.0000472
 9.370  0.7008471  0.0000476
 9.390  0.7008334  0.0000466
 9.410  0.7008425  0.0000484
 9.430  0.7008551  0.0000483
 9.450  0.7008035  0.0000475
 9.470  0.7008327  0.0000479
 9.490  0.7008479  0.0000475
 9.510  0.7007981  0.0000480
 9.530  0.7008398  0.0000480
 9.550  0.7008064  0.0000478
 9.570  0.7008278  0.0000489
 9.590  0.7007549  0.0000479
 9.610  0.7007679  0.0000476
 9.630  0.7008102  0.0000475
 9.650  0.7007611  0.0000481
 9.670  0.7007902  0.0000472
 9.690  0.7008025  0.0000474
 9.710  0.7007858  0.0000476
 9.730  0.7008101  0.0000481
 9.750  0.7007956  0.0000474
 9.770  0.7007692  0.0000468
 9.790  0.7008168  0.0000474
 9.810  0.7007007  0.0000476
 9.830  0.7007368  0.0000477
 9.850  0.7007713  0.0000471
 9.870  0.7007043  0.0000483
 9.890  0.7007321  0.0000479
 9.910  0.7007129  0.0000478
 9.930  0.7007095  0.0000473
 9.950  0.7007607  0.0000475
 9.970  0.7007279  0.0000478
 9.990  0.7007448  0.0000482
10.010  0.7007323  0.0000486
10.030  0.7007352  0.0000480
10.050  0.7007729  0.0000473
10.070  0.7007516  0.0000474
10.090  0.7007244  0.0000475
10.110  0.7007343  0.0000475
10.130  0.7007683  0.0000480
10.150  0.7007993  0.0000479
10.170  0.7007861  0.0000472
10.190  0.7008203  0.0000471
10.210  0.7007923  0.0000477
10.230  0.7007828  0.0000478
10.250  0.7007832  0.0000481
10.270  0.7008562  0.0000477
10.290  0.7007974  0.0000486
10.310  0.7008021  0.0000479
10.330  0.7007651  0.0000487
10.350  0.7007695  0.0000471
10.370  0.7007906  0.0000485
10.390  0.7008135  0.0000474
10.410  0.7007666  0.0000473
10.430  0.7007998  0.0000480
10.450  0.7007747  0.0000471
10.470  0.7007953  0.0000481
10.490  0.7007803  0.0000476
10.510  0.7007785  0.0000480
10.530  0.7008228  0.0000471
10.550  0.7007862  0.0000485
10.570  0.7008080  0.0000473
10.590  0.7007956  0.0000477
10.610  0.7008279  0.0000486
10.630  0.7007894  0.0000474
10.650  0.7007957  0.0000477
10.670  0.7008061  0.0000480
10.690  0.7008104  0.0000482
10.710  0.7007747  0.0000471
10.730  0.7007625  0.0000476
10.750  0.7007474  0.0000472
10.770  0.7007709  0.0000482
10.790  0.7007609  0.0000484
10.810  0.7007678  0.0000486
10.830  0.7007618  0.0000478
10.850  0.7007272  0.0000484
10.870  0.7007400  0.0000481
10.890  0.7007034  0.0000479
10.910  0.7007324  0.0000479
10.930  0.7007959  0.0000478
10.950  0.7007915  0.0000483
10.970  0.7007574  0.0000481
10.990  0.7007473  0.0000474
11.010  0.7007773  0.0000487
11.030  0.7007480  0.0000477
11.050  0.7007608  0.0000480
11.070  0.7007408  0.0000474
11.090  0.7007631  0.0000473
11.110  0.7007742  0.0000479
11.130  0.7007918  0.0000479
11.150  0.7007865  0.0000480
11.170  0.7007941  0.0000478
11.190  0.7007923  0.0000483
11.210  0.7007898  0.0000479
11.230  0.7008058  0.0000476
11.250  0.7008019  0.0000475
11.270  0.7007873  0.0000471
11.290  0.7007994  0.0000481
11.310  0.7007627  0.0000489
11.330  0.7007705  0.0000477
11.350  0.7007655  0.0000486
11.370  0.7007663  0.0000469
11.390  0.7007839  0.0000482
11.410  0.7007931  0.0000486
11.430  0.7007802  0.0000480
11.450  0.7007623  0.0000492
11.470  0.7007763  0.0000480
11.490  0.7007750  0.0000471
11.510  0.7008218  0.0000476
11.530  0.7007820  0.0000483
11.550  0.7007749  0.0000481
11.570  0.7007678  0.0000480
11.590  0.7007789  0.0000477
11.610  0.7007748  0.0000471
11.630  0.7008106  0.0000475
11.650  0.7007638  0.0000479
11.670  0.7007853  0.0000482
11.690  0.7007779  0.0000478
11.710  0.7007943  0.0000481
11.730  0.7008077  0.0000481
11.750  0.7007932  0.0000475
11.770  0.7007847  0.0000480
11.790  0.7007878  0.0000472
11.810  0.7007941  0.0000483
11.830  0.7007587  0.0000479
11.850  0.7007788  0.0000471
11.870  0.7007859  0.0000477
11.890  0.7007600  0.0000479
11.910  0.7007637  0.0000477
11.930  0.7007630  0.0000471
11.950  0.7007613  0.0000478
11.970  0.7007653  0.0000477
11.990  0.7007566  0.0000482
12.010  0.7007852  0.0000484
12.030  0.7007428  0.0000478
12.050  0.7007482  0.0000476
12.070  0.7008038  0.0000479
12.090  0.7007910  0.0000481
12.110  0.7008038  0.0000473
12.130  0.7007538  0.0000486
12.150  0.7008159  0.0000491
12.170  0.7007961  0.0000481
12.190  0.7007548  0.0000480
12.210  0.7008044  0.0000476
12.230  0.7008168  0.0000479
12.250  0.7007642  0.0000478
12.270  0.7008109  0.0000477
12.290  0.7008004  0.0000483
12.310  0.7007927  0.0000478
12.330  0.7007584  0.0000472
12.350  0.7007896  0.0000482
12.370  0.7007598  0.0000477
12.390  0.7007613  0.0000477
12.410  0.7007860  0.0000478
12.430  0.7007566  0.0000476
12.450  0.7007654  0.0000479
12.470  0.7007691  0.0000478
12.490  0.7007644  0.0000480
12.510  0.7007617  0.0000485
12.530  0.7007893  0.0000485
12.550  0.7007741  0.0000487
12.570  0.7007816  0.0000485
12.590  0.7007544  0.0000486
12.610  0.7008109  0.0000477
12.630  0.7007910  0.0000479
12.650  0.7007778  0.0000480
12.670  0.7007630  0.0000473
12.690  0.7007903  0.0000473
12.710  0.7007825  0.0000485
12.730  0.7007728  0.0000481
12.750  0.7008291  0.0000483
12.770  0.7007989  0.0000484
12.790  0.7007770  0.0000484
12.810  0.7007813  0.0000480
12.830  0.7008041  0.0000479
12.850  0.7008017  0.0000484
12.870  0.7007663  0.0000479
12.890  0.7007404  0.0000483
12.910  0.7007735  0.0000477
12.930  0.7007594  0.0000473
12.950  0.7007945  0.0000485
12.970  0.7007667  0.0000481
12.990  0.7007209  0.0000478
13.010  0.7007345  0.0000481
13.030  0.7007618  0.0000477
13.050  0.7007432  0.0000477
13.070  0.7007638  0.0000484
13.090  0.7008153  0.0000475
13.110  0.7007816  0.0000479
13.130  0.7007727  0.0000475
13.150  0.7007563  0.0000482
13.170  0.7007800  0.0000479
13.190  0.7007867  0.0000476
13.210  0.7008066  0.0000478
13.230  0.7008007  0.0000485
13.250  0.7008315  0.0000481
13.270  0.7007900  0.0000472
13.290  0.7008057  0.0000481
13.310  0.7008001  0.0000471
13.330  0.7007582  0.0000481
13.350  0.7007646  0.0000476
13.370  0.7007684  0.0000476
13.390  0.7007790  0.0000476
13.410  0.7007476  0.0000486
13.430  0.7007841  0.0000479
13.450  0.7007878  0.0000481
13.470  0.7007571  0.0000477
13.490  0.7007949  0.0000477
13.510  0.7007511  0.0000474
13.530  0.7007906  0.0000473
13.550  0.7007380  0.0000488
13.570  0.7008010  0.0000472
13.590  0.7007491  0.0000473
13.610  0.7007730  0.0000480
13.630  0.7008411  0.0000481
13.650  0.7007830  0.0000473
13.670  0.7007526  0.0000478
13.690  0.7007694  0.0000486
13.710  0.7007977  0.0000480
13.730  0.7007793  0.0000482
13.750  0.7007518  0.0000480
13.770  0.7007797  0.0000478
13.790  0.7007531  0.0000482
13.810  0.7007605  0.0000478
13.830  0.7007803  0.0000473
13.850  0.7007654  0.0000474
13.870  0.7007828  0.0000475
13.890  0.7008135  0.0000479
13.910  0.7007936  0.0000485
13.930  0.7007927  0.0000476
13.950  0.7008057  0.0000469
13.970  0.7007839  0.0000477
13.990  0.7007868  0.0000477
14.010  0.7007868  0.0000484
14.030  0.7007803  0.0000482
14.050  0.7007634  0.0000474
14.070  0.7008049  0.0000486
14.090  0.7007856  0.0000480
14.110  0.7007943  0.0000481
14.130  0.7007621  0.0000480
14.150  0.7008102  0.0000479
14.170  0.7007900  0.0000484
14.190  0.7007946  0.0000486
14.210  0.7008075  0.0000475
14.230  0.7008076  0.0000484
14.250  0.7007561  0.0000477
14.270  0.7008058  0.0000483
14.290  0.7008011  0.0000478
14.310  0.7007850  0.0000475
14.330  0.7007949  0.0000483
14.350  0.7007674  0.0000468
14.370  0.7007845  0.0000472
14.390  0.7007479  0.0000482
14.410  0.7007633  0.0000470
14.430  0.7007421  0.0000482
14.450  0.7007761  0.0000474
14.470  0.7007805  0.0000482
14.490  0.7007573  0.0000476
14.510  0.7007623  0.0000484
14.530  0.7008024  0.0000486
14.550  0.7007836  0.0000477
14.570  0.7007845  0.0000477
14.590  0.7008036  0.0000478
14.610  0.7007912  0.0000481
14.630  0.7007604  0.0000477
14.650  0.7007631  0.0000473
14.670  0.7008205  0.0000477
14.690  0.7007810  0.0000478
14.710  0.7008051  0.0000475
14.730  0.7007655  0.0000477
14.750  0.7007439  0.0000482
14.770  0.7007596  0.0000476
14.790  0.7008036  0.0000477
14.810  0.7007569  0.0000483
14.830  0.7007470  0.0000484
14.850  0.7007882  0.0000485
14.870  0.7007812  0.0000487
14.890  0.7007972  0.0000474
14.910  0.7007865  0.0000472
14.930  0.7008333  0.0000486
14.950  0.7008119  0.0000487
14.970  0.7007848  0.0000479
14.990  0.7007571  0.0000476
15.010  0.7007743  0.0000487
15.030  0.7007841  0.0000478
15.050  0.7007444  0.0000482
15.070  0.7007701  0.0000476
15.090  0.7007816  0.0000479
15.110  0.7007759  0.0000483
15.130  0.7007670  0.0000482
15.150  0.7007748  0.0000481
15.170  0.7007752  0.0000491
15.190  0.7007991  0.0000481
15.210  0.7007551  0.0000472
15.230  0.7007675  0.0000479
15.250  0.7007724  0.0000484
15.270  0.7008296  0.0000483
15.290  0.7007897  0.0000476
15.310  0.7008092  0.0000481
15.330  0.7008117  0.0000469
15.350  0.7008027  0.0000479
15.370  0.7007652  0.0000480
15.390  0.7008075  0.0000478
15.410  0.7008281  0.0000464
15.430  0.7007788  0.0000470
15.450  0.7007783  0.0000477
15.470  0.7007992  0.0000481
15.490  0.7007438  0.0000472
15.510  0.7007863  0.0000476
15.530  0.7007703  0.0000480
15.550  0.7007705  0.0000484
15.570  0.7007802  0.0000477
15.590  0.7007766  0.0000476
15.610  0.7008511  0.0000480
15.630  0.7008144  0.0000481
15.650  0.7007696  0.0000478
15.670  0.7008094  0.0000476
15.690  0.7007700  0.0000476
15.710  0.7007791  0.0000484
15.730  0.7007851  0.0000480
15.750  0.7007447  0.0000468
15.770  0.7007856  0.0000477
15.790  0.7007797  0.0000478
15.810  0.7007416  0.0000487
15.830  0.7007635  0.0000471
15.850  0.7007719  0.0000481
15.870  0.7007725  0.0000480
15.890  0.7007978  0.0000467
15.910  0.7007919  0.0000481
15.930  0.7007829  0.0000470
15.950  0.7007953  0.0000476
15.970  0.7007775  0.0000483
15.990  0.7007860  0.0000475
16.010  0.7007586  0.0000476
16.030  0.7007508  0.0000481
16.050  0.7007820  0.0000487
16.070  0.7007926  0.0000484
16.090  0.7007949  0.0000483
16.110  0.7007758  0.0000472
16.130  0.7007998  0.0000480
16.150  0.7008236  0.0000477
16.170  0.7007995  0.0000475
16.190  0.7008118  0.0000477
16.210  0.7007500  0.0000482
16.230  0.7008089  0.0000477
16.250  0.7008015  0.0000479
16.270  0.7008099  0.0000489
16.290  0.7007881  0.0000472
16.310  0.7007871  0.0000481
16.330  0.7007766  0.0000486
16.350  0.7007945  0.0000485
16.370  0.7007854  0.0000488
16.390  0.7008228  0.0000484
16.410  0.7007845  0.0000486
16.430  0.7008288  0.0000482
16.450  0.7007670  0.0000477
16.470  0.7007520  0.0000480
16.490  0.7007546  0.0000475
16.510  0.7007979  0.0000484
16.530  0.7007980  0.0000474
16.550  0.7007522  0.0000471
16.570  0.7007805  0.0000475
16.590  0.7007750  0.0000483
16.610  0.7008016  0.0000484
16.630  0.7008056  0.0000484
16.650  0.7007410  0.0000473
16.670  0.7007919  0.0000479
16.690  0.7007846  0.0000477
16.710  0.7007808  0.0000482
16.730  0.7007926  0.0000485
16.750  0.7007969  0.0000480
16.770  0.7007957  0.0000480
16.790  0.7007902  0.0000476
16.810  0.7007723  0.0000477
16.830  0.7007982  0.0000488
16.850  0.7007444  0.0000480
16.870  0.7007875  0.0000478
16.890  0.7008018  0.0000471
16.910  0.7007599  0.0000478
16.930  0.7007646  0.0000479
16.950  0.7007931  0.0000478
16.970  0.7007507  0.0000469
16.990  0.7007619  0.0000480
17.010  0.7007861  0.0000473
17.030  0.7007873  0.0000467
17.050  0.7007463  0.0000473
17.070  0.7008008  0.0000479
