% Density Profile of Hard Spheres at a Hard Flat Wall: rho(z), rho(z < 0.5) = 0
% Bulk density: rho (95% CI) = 0.88372023(0.00000468)
%
% rho_i is the average density in the interval [z_i-0.01, z_i+0.01]
%
%  z_i    rho_i     95% CI 
 6.830  0.8870564  0.0001048
 6.850  0.8890959  0.0001062
 6.870  0.8910996  0.0001064
 6.890  0.8928889  0.0001072
 6.910  0.8945151  0.0001069
 6.930  0.8958408  0.0001070
 6.950  0.8969067  0.0001078
 6.970  0.8977455  0.0001064
 6.990  0.8982990  0.0001080
 7.010  0.8984172  0.0001063
 7.030  0.8983796  0.0001073
 7.050  0.8980743  0.0001055
 7.070  0.8974814  0.0001073
 7.090  0.8966662  0.0001075
 7.110  0.8956035  0.0001067
 7.130  0.8943647  0.0001062
 7.150  0.8930532  0.0001072
 7.170  0.8915822  0.0001063
 7.190  0.8899053  0.0001055
 7.210  0.8882002  0.0001043
 7.230  0.8864656  0.0001056
 7.250  0.8848263  0.0001059
 7.270  0.8831111  0.0001071
 7.290  0.8814291  0.0001057
 7.310  0.8799250  0.0001049
 7.330  0.8785804  0.0001050
 7.350  0.8772215  0.0001061
 7.370  0.8761391  0.0001052
 7.390  0.8751814  0.0001050
 7.410  0.8744539  0.0001055
 7.430  0.8738510  0.0001059
 7.450  0.8734282  0.0001055
 7.470  0.8733347  0.0001058
 7.490  0.8733172  0.0001055
 7.510  0.8734744  0.0001073
 7.530  0.8738836  0.0001054
 7.550  0.8744459  0.0001066
 7.570  0.8751144  0.0001041
 7.590  0.8759203  0.0001058
 7.610  0.8768986  0.0001040
 7.630  0.8779546  0.0001053
 7.650  0.8790884  0.0001068
 7.670  0.8802809  0.0001060
 7.690  0.8814945  0.0001063
 7.710  0.8826349  0.0001063
 7.730  0.8839567  0.0001055
 7.750  0.8850444  0.0001067
 7.770  0.8861912  0.0001053
 7.790  0.8872509  0.0001075
 7.810  0.8882845  0.0001055
 7.830  0.8890892  0.0001059
 7.850  0.8898020  0.0001047
 7.870  0.8903289  0.0001048
 7.890  0.8908862  0.0001062
 7.910  0.8910415  0.0001053
 7.930  0.8912284  0.0001059
 7.950  0.8912732  0.0001051
 7.970  0.8911604  0.0001034
 7.990  0.8908421  0.0001068
 8.010  0.8904774  0.0001065
 8.030  0.8899798  0.0001089
 8.050  0.8892963  0.0001065
 8.070  0.8887177  0.0001053
 8.090  0.8880099  0.0001060
 8.110  0.8870738  0.0001071
 8.130  0.8863133  0.0001054
 8.150  0.8854073  0.0001066
 8.170  0.8845315  0.0001052
 8.190  0.8835975  0.0001069
 8.210  0.8827861  0.0001047
 8.230  0.8820924  0.0001061
 8.250  0.8813017  0.0001050
 8.270  0.8805631  0.0001034
 8.290  0.8799648  0.0001038
 8.310  0.8795076  0.0001040
 8.330  0.8789532  0.0001033
 8.350  0.8786686  0.0001049
 8.370  0.8785043  0.0001049
 8.390  0.8783953  0.0001055
 8.410  0.8784147  0.0001063
 8.430  0.8784901  0.0001058
 8.450  0.8786270  0.0001046
 8.470  0.8789168  0.0001078
 8.490  0.8791765  0.0001065
 8.510  0.8795842  0.0001057
 8.530  0.8800755  0.0001048
 8.550  0.8806393  0.0001059
 8.570  0.8811910  0.0001059
 8.590  0.8817765  0.0001054
 8.610  0.8823387  0.0001062
 8.630  0.8829999  0.0001043
 8.650  0.8836141  0.0001041
 8.670  0.8842894  0.0001052
 8.690  0.8848782  0.0001059
 8.710  0.8853833  0.0001067
 8.730  0.8858505  0.0001051
 8.750  0.8863849  0.0001064
 8.770  0.8867074  0.0001072
 8.790  0.8870409  0.0001068
 8.810  0.8872830  0.0001064
 8.830  0.8874530  0.0001071
 8.850  0.8875653  0.0001061
 8.870  0.8875960  0.0001062
 8.890  0.8875767  0.0001063
 8.910  0.8874208  0.0001064
 8.930  0.8871713  0.0001053
 8.950  0.8869919  0.0001063
 8.970  0.8867205  0.0001076
 8.990  0.8863440  0.0001066
 9.010  0.8860528  0.0001040
 9.030  0.8855734  0.0001049
 9.050  0.8851445  0.0001046
 9.070  0.8847613  0.0001058
 9.090  0.8842716  0.0001054
 9.110  0.8837893  0.0001044
 9.130  0.8833592  0.0001050
 9.150  0.8829372  0.0001068
 9.170  0.8824841  0.0001063
 9.190  0.8821789  0.0001061
 9.210  0.8819160  0.0001057
 9.230  0.8817273  0.0001031
 9.250  0.8813277  0.0001062
 9.270  0.8813067  0.0001055
 9.290  0.8810772  0.0001027
 9.310  0.8809761  0.0001055
 9.330  0.8809460  0.0001069
 9.350  0.8810054  0.0001044
 9.370  0.8810630  0.0001060
 9.390  0.8811506  0.0001047
 9.410  0.8813896  0.0001064
 9.430  0.8815398  0.0001053
 9.450  0.8818229  0.0001048
 9.470  0.8821514  0.0001049
 9.490  0.8823555  0.0001055
 9.510  0.8826964  0.0001054
 9.530  0.8830728  0.0001060
 9.550  0.8832274  0.0001059
 9.570  0.8836011  0.0001045
 9.590  0.8838997  0.0001056
 9.610  0.8842638  0.0001046
 9.630  0.8845401  0.0001058
 9.650  0.8846654  0.0001058
 9.670  0.8849371  0.0001057
 9.690  0.8850973  0.0001048
 9.710  0.8853438  0.0001046
 9.730  0.8854680  0.0001064
 9.750  0.8855904  0.0001063
 9.770  0.8856599  0.0001076
 9.790  0.8857139  0.0001058
 9.810  0.8856153  0.0001069
 9.830  0.8856591  0.0001038
 9.850  0.8855709  0.0001058
 9.870  0.8854340  0.0001050
 9.890  0.8852682  0.0001057
 9.910  0.8850810  0.0001053
 9.930  0.8849269  0.0001045
 9.950  0.8847156  0.0001041
 9.970  0.8844468  0.0001058
 9.990  0.8842586  0.0001069
10.010  0.8840458  0.0001053
10.030  0.8838060  0.0001061
10.050  0.8835910  0.0001069
10.070  0.8834249  0.0001046
10.090  0.8832022  0.0001052
10.110  0.8830968  0.0001038
10.130  0.8829233  0.0001071
10.150  0.8826838  0.0001058
10.170  0.8825486  0.0001072
10.190  0.8824197  0.0001067
10.210  0.8823277  0.0001055
10.230  0.8822725  0.0001055
10.250  0.8822753  0.0001029
10.270  0.8824075  0.0001058
10.290  0.8824137  0.0001049
10.310  0.8824573  0.0001048
10.330  0.8824886  0.0001063
10.350  0.8826044  0.0001044
10.370  0.8826566  0.0001057
10.390  0.8827228  0.0001067
10.410  0.8830314  0.0001059
10.430  0.8831258  0.0001051
10.450  0.8833200  0.0001056
10.470  0.8835043  0.0001046
10.490  0.8836244  0.0001047
10.510  0.8836930  0.0001074
10.530  0.8838559  0.0001058
10.550  0.8841170  0.0001066
10.570  0.8841622  0.0001069
10.590  0.8843465  0.0001064
10.610  0.8844010  0.0001049
10.630  0.8844596  0.0001059
10.650  0.8846959  0.0001057
10.670  0.8846858  0.0001055
10.690  0.8847615  0.0001054
10.710  0.8847737  0.0001056
10.730  0.8847586  0.0001077
10.750  0.8847740  0.0001064
10.770  0.8847482  0.0001026
10.790  0.8846137  0.0001079
10.810  0.8845646  0.0001076
10.830  0.8844059  0.0001045
10.850  0.8843791  0.0001049
10.870  0.8842915  0.0001061
10.890  0.8841276  0.0001062
10.910  0.8840825  0.0001045
10.930  0.8839270  0.0001065
10.950  0.8838425  0.0001046
10.970  0.8837465  0.0001054
10.990  0.8836186  0.0001067
11.010  0.8835111  0.0001050
11.030  0.8833991  0.0001059
11.050  0.8832740  0.0001055
11.070  0.8832228  0.0001048
11.090  0.8831395  0.0001061
11.110  0.8830146  0.0001044
11.130  0.8830914  0.0001060
11.150  0.8830798  0.0001062
11.170  0.8830059  0.0001050
11.190  0.8830357  0.0001059
11.210  0.8830072  0.0001070
11.230  0.8830345  0.0001067
11.250  0.8831126  0.0001041
11.270  0.8830861  0.0001054
11.290  0.8831665  0.0001057
11.310  0.8831528  0.0001062
11.330  0.8832631  0.0001049
11.350  0.8834120  0.0001050
11.370  0.8834332  0.0001053
11.390  0.8835617  0.0001054
11.410  0.8835557  0.0001047
11.430  0.8837253  0.0001076
11.450  0.8837412  0.0001067
11.470  0.8838757  0.0001059
11.490  0.8838173  0.0001059
11.510  0.8839574  0.0001069
11.530  0.8840443  0.0001070
11.550  0.8841355  0.0001055
11.570  0.8841542  0.0001054
11.590  0.8842014  0.0001056
11.610  0.8842101  0.0001069
11.630  0.8842213  0.0001065
11.650  0.8842918  0.0001048
11.670  0.8842206  0.0001075
11.690  0.8842324  0.0001066
11.710  0.8843189  0.0001058
11.730  0.8842699  0.0001080
11.750  0.8841698  0.0001069
11.770  0.8840990  0.0001066
11.790  0.8841196  0.0001056
11.810  0.8840317  0.0001069
11.830  0.8839755  0.0001054
11.850  0.8838540  0.0001082
11.870  0.8838406  0.0001070
11.890  0.8838018  0.0001071
11.910  0.8836933  0.0001054
11.930  0.8836430  0.0001064
11.950  0.8835828  0.0001069
11.970  0.8835761  0.0001056
11.990  0.8834376  0.0001050
12.010  0.8834081  0.0001060
12.030  0.8834062  0.0001054
12.050  0.8833881  0.0001069
12.070  0.8833447  0.0001055
12.090  0.8833258  0.0001061
12.110  0.8833336  0.0001085
12.130  0.8832850  0.0001067
12.150  0.8833188  0.0001069
12.170  0.8833844  0.0001072
12.190  0.8833862  0.0001052
12.210  0.8833891  0.0001056
12.230  0.8834123  0.0001057
12.250  0.8834644  0.0001081
12.270  0.8835242  0.0001063
12.290  0.8836288  0.0001037
12.310  0.8835557  0.0001052
12.330  0.8836358  0.0001064
12.350  0.8837259  0.0001066
12.370  0.8837552  0.0001038
12.390  0.8838119  0.0001059
12.410  0.8838260  0.0001063
12.430  0.8839716  0.0001050
12.450  0.8839363  0.0001055
12.470  0.8838602  0.0001067
12.490  0.8838916  0.0001054
12.510  0.8839514  0.0001061
12.530  0.8839969  0.0001066
12.550  0.8839258  0.0001081
12.570  0.8840475  0.0001069
12.590  0.8840532  0.0001043
12.610  0.8840339  0.0001070
12.630  0.8839434  0.0001068
12.650  0.8840519  0.0001057
12.670  0.8839589  0.0001062
12.690  0.8839039  0.0001052
12.710  0.8839217  0.0001049
12.730  0.8838469  0.0001066
12.750  0.8838351  0.0001046
12.770  0.8838077  0.0001046
12.790  0.8838320  0.0001055
12.810  0.8836253  0.0001049
12.830  0.8837312  0.0001066
12.850  0.8836387  0.0001066
12.870  0.8835541  0.0001058
12.890  0.8836107  0.0001036
12.910  0.8836151  0.0001063
12.930  0.8835855  0.0001058
12.950  0.8835883  0.0001056
12.970  0.8835376  0.0001050
12.990  0.8836748  0.0001056
13.010  0.8834662  0.0001049
13.030  0.8835629  0.0001034
13.050  0.8835509  0.0001064
13.070  0.8834996  0.0001059
13.090  0.8835173  0.0001053
13.110  0.8835390  0.0001077
13.130  0.8835736  0.0001054
13.150  0.8835983  0.0001048
13.170  0.8836290  0.0001058
13.190  0.8836204  0.0001058
13.210  0.8836112  0.0001061
13.230  0.8836212  0.0001062
13.250  0.8836843  0.0001057
13.270  0.8837159  0.0001058
13.290  0.8837444  0.0001057
13.310  0.8838332  0.0001064
13.330  0.8837086  0.0001061
13.350  0.8837974  0.0001050
13.370  0.8838440  0.0001053
13.390  0.8838739  0.0001074
13.410  0.8838441  0.0001057
13.430  0.8839126  0.0001056
13.450  0.8838580  0.0001050
13.470  0.8837977  0.0001080
13.490  0.8838248  0.0001067
13.510  0.8838973  0.0001044
13.530  0.8838172  0.0001050
13.550  0.8839301  0.0001061
13.570  0.8838710  0.0001060
13.590  0.8837469  0.0001052
13.610  0.8838306  0.0001069
13.630  0.8837100  0.0001059
13.650  0.8837268  0.0001060
13.670  0.8837596  0.0001063
13.690  0.8837781  0.0001054
13.710  0.8837345  0.0001057
13.730  0.8836893  0.0001062
13.750  0.8837640  0.0001041
13.770  0.8836586  0.0001057
13.790  0.8836390  0.0001056
13.810  0.8836778  0.0001072
13.830  0.8836153  0.0001065
13.850  0.8836853  0.0001049
13.870  0.8836715  0.0001066
13.890  0.8836789  0.0001060
13.910  0.8836886  0.0001048
13.930  0.8836186  0.0001078
13.950  0.8836795  0.0001065
13.970  0.8835800  0.0001058
13.990  0.8835991  0.0001058
14.010  0.8837317  0.0001068
14.030  0.8837330  0.0001070
14.050  0.8836486  0.0001069
14.070  0.8835761  0.0001045
14.090  0.8836961  0.0001055
14.110  0.8838049  0.0001067
14.130  0.8837066  0.0001056
14.150  0.8836841  0.0001065
14.170  0.8836138  0.0001038
14.190  0.8836064  0.0001062
14.210  0.8836659  0.0001045
14.230  0.8837620  0.0001074
14.250  0.8837728  0.0001053
14.270  0.8838432  0.0001048
14.290  0.8837261  0.0001056
14.310  0.8836780  0.0001053
14.330  0.8836924  0.0001038
14.350  0.8837417  0.0001050
14.370  0.8837579  0.0001034
14.390  0.8837607  0.0001048
14.410  0.8838064  0.0001060
14.430  0.8838345  0.0001062
14.450  0.8837703  0.0001040
14.470  0.8838186  0.0001049
14.490  0.8837855  0.0001054
14.510  0.8837933  0.0001065
14.530  0.8837718  0.0001056
14.550  0.8837547  0.0001062
14.570  0.8838524  0.0001080
14.590  0.8839153  0.0001058
14.610  0.8838951  0.0001060
14.630  0.8837985  0.0001065
14.650  0.8837858  0.0001040
14.670  0.8836974  0.0001067
14.690  0.8838421  0.0001073
14.710  0.8837443  0.0001064
14.730  0.8837216  0.0001060
14.750  0.8837199  0.0001071
14.770  0.8836758  0.0001066
14.790  0.8836606  0.0001065
14.810  0.8836476  0.0001059
14.830  0.8836166  0.0001048
14.850  0.8836966  0.0001053
14.870  0.8837029  0.0001072
14.890  0.8836190  0.0001056
14.910  0.8836765  0.0001070
14.930  0.8836514  0.0001069
14.950  0.8836604  0.0001082
14.970  0.8836080  0.0001074
14.990  0.8835750  0.0001065
15.010  0.8836173  0.0001072
15.030  0.8836401  0.0001059
15.050  0.8836744  0.0001063
15.070  0.8836413  0.0001044
15.090  0.8837323  0.0001046
15.110  0.8836619  0.0001042
15.130  0.8837288  0.0001061
15.150  0.8837005  0.0001064
15.170  0.8837021  0.0001072
15.190  0.8837373  0.0001069
15.210  0.8838011  0.0001069
15.230  0.8837995  0.0001056
15.250  0.8838101  0.0001052
15.270  0.8837387  0.0001070
15.290  0.8837471  0.0001045
15.310  0.8837624  0.0001050
15.330  0.8837430  0.0001043
15.350  0.8838312  0.0001074
15.370  0.8837463  0.0001055
15.390  0.8837086  0.0001062
15.410  0.8837950  0.0001063
15.430  0.8837406  0.0001058
15.450  0.8837959  0.0001060
15.470  0.8838032  0.0001091
15.490  0.8836884  0.0001050
15.510  0.8838240  0.0001053
15.530  0.8838051  0.0001061
15.550  0.8837828  0.0001072
15.570  0.8837794  0.0001063
15.590  0.8838589  0.0001070
15.610  0.8837563  0.0001089
15.630  0.8837574  0.0001062
15.650  0.8837883  0.0001063
15.670  0.8836678  0.0001055
15.690  0.8836885  0.0001044
15.710  0.8835866  0.0001069
15.730  0.8837239  0.0001054
15.750  0.8836968  0.0001055
15.770  0.8836206  0.0001069
15.790  0.8836926  0.0001062
15.810  0.8836625  0.0001069
15.830  0.8836972  0.0001037
15.850  0.8836620  0.0001069
15.870  0.8836574  0.0001048
15.890  0.8836134  0.0001052
15.910  0.8837273  0.0001061
15.930  0.8836743  0.0001057
15.950  0.8836668  0.0001051
15.970  0.8837314  0.0001066
15.990  0.8837364  0.0001049
16.010  0.8837011  0.0001059
16.030  0.8836628  0.0001058
16.050  0.8837633  0.0001089
16.070  0.8837029  0.0001061
16.090  0.8837434  0.0001049
16.110  0.8837527  0.0001059
16.130  0.8837598  0.0001059
16.150  0.8837666  0.0001058
16.170  0.8836951  0.0001052
16.190  0.8837589  0.0001038
16.210  0.8836323  0.0001058
16.230  0.8837155  0.0001044
16.250  0.8836616  0.0001060
16.270  0.8838041  0.0001053
16.290  0.8837718  0.0001066
16.310  0.8837786  0.0001064
16.330  0.8837452  0.0001048
16.350  0.8837502  0.0001050
16.370  0.8837173  0.0001057
16.390  0.8837153  0.0001070
16.410  0.8836902  0.0001044
16.430  0.8837974  0.0001062
16.450  0.8838025  0.0001054
16.470  0.8837952  0.0001072
16.490  0.8836937  0.0001056
16.510  0.8836893  0.0001067
16.530  0.8837557  0.0001040
16.550  0.8837797  0.0001052
16.570  0.8836498  0.0001052
16.590  0.8836846  0.0001061
16.610  0.8835939  0.0001064
16.630  0.8838140  0.0001055
16.650  0.8837365  0.0001062
16.670  0.8836697  0.0001032
16.690  0.8837141  0.0001051
16.710  0.8836351  0.0001058
16.730  0.8837046  0.0001063
16.750  0.8837410  0.0001076
16.770  0.8837121  0.0001066
16.790  0.8836877  0.0001060
16.810  0.8838768  0.0001058
16.830  0.8837217  0.0001060
16.850  0.8837156  0.0001053
16.870  0.8837344  0.0001044
16.890  0.8837250  0.0001041
16.910  0.8837257  0.0001049
16.930  0.8836883  0.0001051
16.950  0.8836383  0.0001053
16.970  0.8837096  0.0001058
16.990  0.8836489  0.0001053
17.010  0.8836342  0.0001070
17.030  0.8836759  0.0001063
17.050  0.8837535  0.0001059
17.070  0.8837397  0.0001058
