% Density Profile of Hard Spheres at a Hard Flat Wall: rho(z), rho(z < 0.5) = 0
% Bulk density: rho (95% CI) = 0.63805150(0.00000232)
%
% rho_i is the average density in the interval [z_i-0.01, z_i+0.01]
%
%  z_i    rho_i     95% CI 
 2.890  0.6392678  0.0000352
 2.910  0.6350699  0.0000355
 2.930  0.6311766  0.0000355
 2.950  0.6275282  0.0000351
 2.970  0.6242644  0.0000347
 2.990  0.6213845  0.0000349
 3.010  0.6188878  0.0000350
 3.030  0.6167884  0.0000345
 3.050  0.6151001  0.0000347
 3.070  0.6138115  0.0000346
 3.090  0.6129221  0.0000347
 3.110  0.6124725  0.0000346
 3.130  0.6123709  0.0000348
 3.150  0.6126602  0.0000348
 3.170  0.6133223  0.0000347
 3.190  0.6143461  0.0000344
 3.210  0.6156752  0.0000355
 3.230  0.6172461  0.0000348
 3.250  0.6191457  0.0000351
 3.270  0.6212103  0.0000352
 3.290  0.6234512  0.0000350
 3.310  0.6258421  0.0000347
 3.330  0.6282943  0.0000348
 3.350  0.6308318  0.0000360
 3.370  0.6333778  0.0000355
 3.390  0.6359327  0.0000357
 3.410  0.6383353  0.0000364
 3.430  0.6406564  0.0000357
 3.450  0.6428145  0.0000363
 3.470  0.6447904  0.0000358
 3.490  0.6465955  0.0000359
 3.510  0.6481301  0.0000362
 3.530  0.6494633  0.0000365
 3.550  0.6505196  0.0000367
 3.570  0.6512772  0.0000360
 3.590  0.6518301  0.0000361
 3.610  0.6520924  0.0000365
 3.630  0.6520645  0.0000360
 3.650  0.6518880  0.0000358
 3.670  0.6514804  0.0000358
 3.690  0.6508516  0.0000361
 3.710  0.6500887  0.0000363
 3.730  0.6491270  0.0000353
 3.750  0.6480864  0.0000358
 3.770  0.6469360  0.0000360
 3.790  0.6456741  0.0000349
 3.810  0.6443947  0.0000350
 3.830  0.6430849  0.0000349
 3.850  0.6417629  0.0000357
 3.870  0.6404612  0.0000356
 3.890  0.6392260  0.0000351
 3.910  0.6379541  0.0000347
 3.930  0.6368032  0.0000344
 3.950  0.6356995  0.0000347
 3.970  0.6347279  0.0000364
 3.990  0.6338480  0.0000352
 4.010  0.6330523  0.0000362
 4.030  0.6323593  0.0000355
 4.050  0.6318279  0.0000353
 4.070  0.6314019  0.0000351
 4.090  0.6311046  0.0000351
 4.110  0.6309037  0.0000349
 4.130  0.6308508  0.0000352
 4.150  0.6309188  0.0000352
 4.170  0.6310753  0.0000352
 4.190  0.6313110  0.0000350
 4.210  0.6316958  0.0000355
 4.230  0.6321351  0.0000353
 4.250  0.6326396  0.0000353
 4.270  0.6331897  0.0000351
 4.290  0.6338318  0.0000354
 4.310  0.6344625  0.0000357
 4.330  0.6351141  0.0000353
 4.350  0.6358611  0.0000352
 4.370  0.6365479  0.0000352
 4.390  0.6371870  0.0000351
 4.410  0.6378697  0.0000353
 4.430  0.6385014  0.0000357
 4.450  0.6391462  0.0000359
 4.470  0.6396562  0.0000359
 4.490  0.6401638  0.0000359
 4.510  0.6405988  0.0000356
 4.530  0.6409878  0.0000355
 4.550  0.6413218  0.0000360
 4.570  0.6415524  0.0000354
 4.590  0.6417043  0.0000359
 4.610  0.6418386  0.0000356
 4.630  0.6418701  0.0000362
 4.650  0.6418270  0.0000354
 4.670  0.6417495  0.0000356
 4.690  0.6416510  0.0000351
 4.710  0.6414560  0.0000354
 4.730  0.6412203  0.0000356
 4.750  0.6409446  0.0000353
 4.770  0.6406539  0.0000354
 4.790  0.6403125  0.0000349
 4.810  0.6399860  0.0000356
 4.830  0.6396211  0.0000349
 4.850  0.6392769  0.0000351
 4.870  0.6388882  0.0000358
 4.890  0.6385286  0.0000357
 4.910  0.6381911  0.0000359
 4.930  0.6378648  0.0000355
 4.950  0.6375641  0.0000349
 4.970  0.6372660  0.0000348
 4.990  0.6370040  0.0000352
 5.010  0.6367773  0.0000349
 5.030  0.6365931  0.0000350
 5.050  0.6364096  0.0000345
 5.070  0.6362864  0.0000354
 5.090  0.6361423  0.0000348
 5.110  0.6360923  0.0000348
 5.130  0.6360630  0.0000355
 5.150  0.6360588  0.0000352
 5.170  0.6360940  0.0000350
 5.190  0.6361680  0.0000353
 5.210  0.6362663  0.0000358
 5.230  0.6363557  0.0000350
 5.250  0.6365226  0.0000354
 5.270  0.6366470  0.0000352
 5.290  0.6368073  0.0000355
 5.310  0.6369960  0.0000356
 5.330  0.6372089  0.0000355
 5.350  0.6373659  0.0000357
 5.370  0.6375382  0.0000349
 5.390  0.6377351  0.0000356
 5.410  0.6379239  0.0000351
 5.430  0.6380826  0.0000351
 5.450  0.6382936  0.0000360
 5.470  0.6384426  0.0000348
 5.490  0.6385991  0.0000352
 5.510  0.6387116  0.0000351
 5.530  0.6388468  0.0000349
 5.550  0.6388984  0.0000351
 5.570  0.6390177  0.0000351
 5.590  0.6390567  0.0000350
 5.610  0.6390903  0.0000354
 5.630  0.6390931  0.0000353
 5.650  0.6391004  0.0000353
 5.670  0.6390972  0.0000357
 5.690  0.6390629  0.0000351
 5.710  0.6390146  0.0000348
 5.730  0.6389641  0.0000354
 5.750  0.6388869  0.0000352
 5.770  0.6387873  0.0000352
 5.790  0.6387134  0.0000354
 5.810  0.6386554  0.0000347
 5.830  0.6385136  0.0000348
 5.850  0.6384213  0.0000353
 5.870  0.6383250  0.0000359
 5.890  0.6382337  0.0000349
 5.910  0.6381332  0.0000349
 5.930  0.6380130  0.0000355
 5.950  0.6379573  0.0000357
 5.970  0.6378714  0.0000356
 5.990  0.6378005  0.0000358
 6.010  0.6377442  0.0000355
 6.030  0.6376896  0.0000349
 6.050  0.6376281  0.0000354
 6.070  0.6375768  0.0000346
 6.090  0.6375299  0.0000360
 6.110  0.6375112  0.0000365
 6.130  0.6374915  0.0000353
 6.150  0.6374871  0.0000353
 6.170  0.6374853  0.0000354
 6.190  0.6374967  0.0000357
 6.210  0.6375088  0.0000355
 6.230  0.6375586  0.0000346
 6.250  0.6376004  0.0000359
 6.270  0.6376340  0.0000361
 6.290  0.6376578  0.0000355
 6.310  0.6377411  0.0000359
 6.330  0.6377903  0.0000355
 6.350  0.6378361  0.0000360
 6.370  0.6379199  0.0000354
 6.390  0.6379511  0.0000354
 6.410  0.6380013  0.0000353
 6.430  0.6380581  0.0000359
 6.450  0.6381148  0.0000354
 6.470  0.6381574  0.0000356
 6.490  0.6381697  0.0000357
 6.510  0.6382198  0.0000355
 6.530  0.6382537  0.0000349
 6.550  0.6382946  0.0000347
 6.570  0.6383148  0.0000355
 6.590  0.6383393  0.0000354
 6.610  0.6383440  0.0000357
 6.630  0.6383557  0.0000353
 6.650  0.6383739  0.0000347
 6.670  0.6383461  0.0000352
 6.690  0.6383460  0.0000353
 6.710  0.6383204  0.0000355
 6.730  0.6382929  0.0000350
 6.750  0.6383075  0.0000351
 6.770  0.6383002  0.0000351
 6.790  0.6382638  0.0000358
 6.810  0.6382349  0.0000350
 6.830  0.6382032  0.0000356
 6.850  0.6381634  0.0000342
 6.870  0.6381514  0.0000355
 6.890  0.6381378  0.0000350
 6.910  0.6380777  0.0000348
 6.930  0.6380682  0.0000346
 6.950  0.6380469  0.0000351
 6.970  0.6380255  0.0000355
 6.990  0.6379892  0.0000353
 7.010  0.6379744  0.0000358
 7.030  0.6379381  0.0000350
 7.050  0.6379358  0.0000353
 7.070  0.6379247  0.0000351
 7.090  0.6378848  0.0000349
 7.110  0.6379054  0.0000352
 7.130  0.6379126  0.0000349
 7.150  0.6378827  0.0000355
 7.170  0.6378890  0.0000351
 7.190  0.6378857  0.0000349
 7.210  0.6379200  0.0000353
 7.230  0.6378943  0.0000353
 7.250  0.6379374  0.0000354
 7.270  0.6379575  0.0000354
 7.290  0.6379551  0.0000351
 7.310  0.6379456  0.0000347
 7.330  0.6379813  0.0000353
 7.350  0.6379963  0.0000357
 7.370  0.6379868  0.0000355
 7.390  0.6380118  0.0000354
 7.410  0.6380374  0.0000351
 7.430  0.6380501  0.0000352
 7.450  0.6380870  0.0000353
 7.470  0.6380744  0.0000351
 7.490  0.6380614  0.0000349
 7.510  0.6380889  0.0000355
 7.530  0.6380712  0.0000350
 7.550  0.6381310  0.0000351
 7.570  0.6381128  0.0000348
 7.590  0.6381407  0.0000349
 7.610  0.6381223  0.0000355
 7.630  0.6381311  0.0000357
 7.650  0.6381343  0.0000359
 7.670  0.6381024  0.0000346
 7.690  0.6381195  0.0000348
 7.710  0.6381362  0.0000351
 7.730  0.6381382  0.0000352
 7.750  0.6381187  0.0000357
 7.770  0.6380919  0.0000348
 7.790  0.6381286  0.0000347
 7.810  0.6380919  0.0000350
 7.830  0.6381105  0.0000347
 7.850  0.6381112  0.0000354
 7.870  0.6381209  0.0000351
 7.890  0.6380897  0.0000350
 7.910  0.6380777  0.0000343
 7.930  0.6380251  0.0000361
 7.950  0.6380641  0.0000353
 7.970  0.6380483  0.0000353
 7.990  0.6380163  0.0000352
 8.010  0.6380202  0.0000353
 8.030  0.6380163  0.0000356
 8.050  0.6380108  0.0000357
 8.070  0.6380007  0.0000352
 8.090  0.6379924  0.0000347
 8.110  0.6380117  0.0000352
 8.130  0.6380125  0.0000349
 8.150  0.6380144  0.0000350
 8.170  0.6380068  0.0000347
 8.190  0.6380083  0.0000349
 8.210  0.6380006  0.0000349
 8.230  0.6380104  0.0000354
 8.250  0.6379852  0.0000354
 8.270  0.6380106  0.0000355
 8.290  0.6380017  0.0000350
 8.310  0.6380021  0.0000362
 8.330  0.6380154  0.0000353
 8.350  0.6380320  0.0000347
 8.370  0.6380196  0.0000350
 8.390  0.6380509  0.0000350
 8.410  0.6380494  0.0000353
 8.430  0.6380490  0.0000355
 8.450  0.6380706  0.0000358
 8.470  0.6380559  0.0000353
 8.490  0.6380979  0.0000353
 8.510  0.6380675  0.0000360
 8.530  0.6380869  0.0000354
 8.550  0.6380958  0.0000354
 8.570  0.6380689  0.0000354
 8.590  0.6380760  0.0000348
 8.610  0.6381065  0.0000350
 8.630  0.6381083  0.0000357
 8.650  0.6380899  0.0000353
 8.670  0.6380869  0.0000355
 8.690  0.6381037  0.0000351
 8.710  0.6380366  0.0000351
 8.730  0.6380865  0.0000345
 8.750  0.6380780  0.0000355
 8.770  0.6380648  0.0000353
 8.790  0.6380704  0.0000349
 8.810  0.6380758  0.0000352
 8.830  0.6380818  0.0000355
 8.850  0.6380359  0.0000348
 8.870  0.6380803  0.0000353
 8.890  0.6380369  0.0000355
 8.910  0.6380192  0.0000356
 8.930  0.6380051  0.0000350
 8.950  0.6380556  0.0000353
 8.970  0.6380242  0.0000358
 8.990  0.6380292  0.0000351
 9.010  0.6380631  0.0000353
 9.030  0.6380044  0.0000350
 9.050  0.6380374  0.0000352
 9.070  0.6380272  0.0000353
 9.090  0.6380236  0.0000354
 9.110  0.6380134  0.0000348
 9.130  0.6380638  0.0000351
 9.150  0.6380288  0.0000356
 9.170  0.6380336  0.0000353
 9.190  0.6380211  0.0000352
 9.210  0.6380103  0.0000355
 9.230  0.6380243  0.0000349
 9.250  0.6380201  0.0000352
 9.270  0.6380167  0.0000347
 9.290  0.6380333  0.0000353
 9.310  0.6380282  0.0000353
 9.330  0.6380529  0.0000353
 9.350  0.6380699  0.0000352
 9.370  0.6380578  0.0000351
 9.390  0.6380376  0.0000352
 9.410  0.6380521  0.0000347
 9.430  0.6380352  0.0000351
 9.450  0.6380628  0.0000346
 9.470  0.6380584  0.0000353
 9.490  0.6380613  0.0000343
 9.510  0.6380743  0.0000348
 9.530  0.6380797  0.0000355
 9.550  0.6380304  0.0000356
 9.570  0.6380732  0.0000349
 9.590  0.6380632  0.0000353
 9.610  0.6380588  0.0000344
 9.630  0.6380569  0.0000349
 9.650  0.6380654  0.0000349
 9.670  0.6380493  0.0000350
 9.690  0.6380873  0.0000356
 9.710  0.6380701  0.0000354
 9.730  0.6380660  0.0000348
 9.750  0.6380779  0.0000347
 9.770  0.6380446  0.0000353
 9.790  0.6380498  0.0000347
 9.810  0.6380538  0.0000353
 9.830  0.6380981  0.0000348
 9.850  0.6380599  0.0000350
 9.870  0.6380470  0.0000348
 9.890  0.6380572  0.0000343
 9.910  0.6380338  0.0000352
 9.930  0.6380334  0.0000347
 9.950  0.6380341  0.0000349
 9.970  0.6380370  0.0000348
 9.990  0.6380240  0.0000354
10.010  0.6380455  0.0000355
10.030  0.6380347  0.0000346
10.050  0.6380447  0.0000345
10.070  0.6380204  0.0000347
10.090  0.6380328  0.0000346
10.110  0.6380479  0.0000352
10.130  0.6380364  0.0000360
10.150  0.6380537  0.0000356
10.170  0.6380506  0.0000358
10.190  0.6380482  0.0000346
10.210  0.6380353  0.0000350
10.230  0.6380977  0.0000357
10.250  0.6380405  0.0000353
10.270  0.6380562  0.0000352
10.290  0.6380649  0.0000349
10.310  0.6380683  0.0000356
10.330  0.6380402  0.0000352
10.350  0.6380541  0.0000348
10.370  0.6380371  0.0000344
10.390  0.6380477  0.0000352
10.410  0.6380310  0.0000350
10.430  0.6380554  0.0000353
10.450  0.6380375  0.0000352
10.470  0.6380799  0.0000357
10.490  0.6380282  0.0000350
10.510  0.6380634  0.0000351
10.530  0.6380487  0.0000346
10.550  0.6380593  0.0000349
10.570  0.6380445  0.0000352
10.590  0.6380373  0.0000352
10.610  0.6380185  0.0000354
10.630  0.6380305  0.0000354
10.650  0.6380429  0.0000349
10.670  0.6380394  0.0000347
10.690  0.6380721  0.0000346
10.710  0.6380571  0.0000357
10.730  0.6380182  0.0000355
10.750  0.6380314  0.0000351
10.770  0.6380622  0.0000345
10.790  0.6380109  0.0000350
10.810  0.6380419  0.0000351
10.830  0.6380542  0.0000357
10.850  0.6380555  0.0000350
10.870  0.6380521  0.0000351
10.890  0.6380421  0.0000349
10.910  0.6380486  0.0000354
10.930  0.6380450  0.0000347
10.950  0.6380392  0.0000343
10.970  0.6380673  0.0000349
10.990  0.6380576  0.0000352
11.010  0.6380651  0.0000349
11.030  0.6380602  0.0000352
11.050  0.6380610  0.0000352
11.070  0.6380602  0.0000350
11.090  0.6380543  0.0000358
11.110  0.6380513  0.0000349
11.130  0.6380437  0.0000354
11.150  0.6380784  0.0000358
11.170  0.6380565  0.0000347
11.190  0.6380806  0.0000348
11.210  0.6380563  0.0000349
11.230  0.6380892  0.0000353
11.250  0.6380708  0.0000347
11.270  0.6380633  0.0000353
11.290  0.6380524  0.0000352
11.310  0.6380712  0.0000354
11.330  0.6380617  0.0000354
11.350  0.6380737  0.0000352
11.370  0.6380414  0.0000349
11.390  0.6380560  0.0000341
11.410  0.6380705  0.0000350
11.430  0.6380533  0.0000349
11.450  0.6380629  0.0000352
11.470  0.6380557  0.0000351
11.490  0.6380228  0.0000352
11.510  0.6380354  0.0000349
11.530  0.6380454  0.0000347
11.550  0.6380489  0.0000350
11.570  0.6380516  0.0000346
11.590  0.6380768  0.0000353
11.610  0.6380749  0.0000354
11.630  0.6380394  0.0000346
11.650  0.6380788  0.0000347
11.670  0.6380516  0.0000352
11.690  0.6380510  0.0000348
11.710  0.6380214  0.0000344
11.730  0.6380237  0.0000344
11.750  0.6380415  0.0000353
11.770  0.6380213  0.0000350
11.790  0.6380276  0.0000347
11.810  0.6380084  0.0000348
11.830  0.6380683  0.0000352
11.850  0.6380545  0.0000352
11.870  0.6380596  0.0000352
11.890  0.6380620  0.0000354
11.910  0.6380473  0.0000349
11.930  0.6380532  0.0000351
11.950  0.6380640  0.0000353
11.970  0.6380532  0.0000355
11.990  0.6380406  0.0000354
12.010  0.6380452  0.0000356
12.030  0.6380538  0.0000354
12.050  0.6380554  0.0000360
12.070  0.6380180  0.0000353
12.090  0.6380606  0.0000347
12.110  0.6380503  0.0000359
12.130  0.6380632  0.0000351
12.150  0.6380570  0.0000350
12.170  0.6380623  0.0000348
12.190  0.6380487  0.0000347
12.210  0.6380439  0.0000354
12.230  0.6380535  0.0000349
12.250  0.6380904  0.0000348
12.270  0.6380728  0.0000350
12.290  0.6380864  0.0000353
12.310  0.6380388  0.0000355
12.330  0.6380523  0.0000353
12.350  0.6380595  0.0000349
12.370  0.6380275  0.0000356
12.390  0.6380568  0.0000354
12.410  0.6380444  0.0000357
12.430  0.6380433  0.0000357
12.450  0.6380500  0.0000354
12.470  0.6380369  0.0000346
12.490  0.6380475  0.0000353
12.510  0.6380617  0.0000349
12.530  0.6380399  0.0000350
12.550  0.6380444  0.0000358
12.570  0.6380208  0.0000345
12.590  0.6380701  0.0000353
12.610  0.6380808  0.0000349
12.630  0.6380346  0.0000359
12.650  0.6380359  0.0000348
12.670  0.6380843  0.0000353
12.690  0.6380453  0.0000346
12.710  0.6380522  0.0000350
12.730  0.6380376  0.0000348
12.750  0.6380694  0.0000350
12.770  0.6380761  0.0000355
12.790  0.6380628  0.0000350
12.810  0.6380738  0.0000355
12.830  0.6380606  0.0000352
12.850  0.6380771  0.0000352
12.870  0.6380513  0.0000343
12.890  0.6381005  0.0000349
12.910  0.6380726  0.0000354
12.930  0.6380582  0.0000354
12.950  0.6380536  0.0000348
12.970  0.6380718  0.0000346
12.990  0.6380681  0.0000352
13.010  0.6380834  0.0000350
13.030  0.6380617  0.0000350
13.050  0.6380694  0.0000351
13.070  0.6380626  0.0000350
13.090  0.6380575  0.0000344
13.110  0.6380534  0.0000353
13.130  0.6380468  0.0000356
13.150  0.6380823  0.0000351
13.170  0.6380259  0.0000354
13.190  0.6380542  0.0000351
13.210  0.6380566  0.0000354
13.230  0.6380178  0.0000357
13.250  0.6380403  0.0000358
13.270  0.6380594  0.0000352
13.290  0.6380238  0.0000350
13.310  0.6380344  0.0000348
13.330  0.6380411  0.0000346
13.350  0.6380482  0.0000351
13.370  0.6380367  0.0000348
13.390  0.6380495  0.0000352
13.410  0.6380067  0.0000340
13.430  0.6380173  0.0000348
13.450  0.6380290  0.0000353
13.470  0.6380422  0.0000352
13.490  0.6380222  0.0000346
13.510  0.6380428  0.0000348
13.530  0.6380480  0.0000352
13.550  0.6380190  0.0000341
13.570  0.6380767  0.0000352
13.590  0.6380516  0.0000349
13.610  0.6380507  0.0000349
13.630  0.6380584  0.0000350
13.650  0.6380660  0.0000355
13.670  0.6381052  0.0000350
13.690  0.6380726  0.0000349
13.710  0.6380843  0.0000352
13.730  0.6380552  0.0000349
13.750  0.6380562  0.0000348
13.770  0.6380602  0.0000349
13.790  0.6380495  0.0000353
13.810  0.6380551  0.0000357
13.830  0.6380406  0.0000347
13.850  0.6380548  0.0000348
13.870  0.6380606  0.0000347
13.890  0.6380526  0.0000354
13.910  0.6380881  0.0000349
13.930  0.6380600  0.0000349
13.950  0.6380534  0.0000348
13.970  0.6380523  0.0000347
13.990  0.6380591  0.0000350
14.010  0.6380438  0.0000349
14.030  0.6380420  0.0000354
14.050  0.6380387  0.0000350
14.070  0.6380683  0.0000346
14.090  0.6380656  0.0000352
14.110  0.6380258  0.0000351
14.130  0.6380428  0.0000352
14.150  0.6380697  0.0000348
14.170  0.6380509  0.0000348
14.190  0.6380565  0.0000353
14.210  0.6380099  0.0000352
14.230  0.6380524  0.0000352
14.250  0.6380557  0.0000354
14.270  0.6380459  0.0000351
14.290  0.6380727  0.0000349
14.310  0.6380824  0.0000341
14.330  0.6380414  0.0000351
14.350  0.6380515  0.0000354
14.370  0.6380648  0.0000348
14.390  0.6380575  0.0000346
14.410  0.6380474  0.0000344
14.430  0.6380714  0.0000352
14.450  0.6380328  0.0000351
14.470  0.6380918  0.0000346
14.490  0.6380449  0.0000348
14.510  0.6380630  0.0000352
14.530  0.6380826  0.0000360
14.550  0.6380384  0.0000354
14.570  0.6380519  0.0000355
14.590  0.6380802  0.0000348
14.610  0.6380633  0.0000353
14.630  0.6380600  0.0000352
14.650  0.6380593  0.0000351
14.670  0.6380742  0.0000345
14.690  0.6380613  0.0000357
14.710  0.6380632  0.0000354
14.730  0.6380441  0.0000353
14.750  0.6380548  0.0000349
14.770  0.6380691  0.0000353
14.790  0.6380416  0.0000345
14.810  0.6380391  0.0000348
14.830  0.6380378  0.0000351
14.850  0.6380724  0.0000344
14.870  0.6380673  0.0000349
14.890  0.6380290  0.0000353
14.910  0.6380376  0.0000348
14.930  0.6380533  0.0000353
14.950  0.6380424  0.0000345
14.970  0.6380534  0.0000353
14.990  0.6380423  0.0000351
15.010  0.6380450  0.0000348
15.030  0.6380854  0.0000352
15.050  0.6380559  0.0000354
15.070  0.6380234  0.0000349
15.090  0.6380255  0.0000350
15.110  0.6380886  0.0000353
15.130  0.6380674  0.0000357
15.150  0.6380634  0.0000338
15.170  0.6380761  0.0000348
15.190  0.6380480  0.0000348
15.210  0.6380572  0.0000349
15.230  0.6380316  0.0000343
15.250  0.6380802  0.0000351
15.270  0.6380389  0.0000350
15.290  0.6380819  0.0000350
15.310  0.6380686  0.0000349
15.330  0.6380535  0.0000358
15.350  0.6380613  0.0000351
15.370  0.6380681  0.0000352
15.390  0.6380600  0.0000353
15.410  0.6380286  0.0000353
15.430  0.6380372  0.0000350
15.450  0.6380413  0.0000350
15.470  0.6380676  0.0000351
15.490  0.6380525  0.0000351
15.510  0.6380461  0.0000348
15.530  0.6380497  0.0000353
15.550  0.6380521  0.0000351
15.570  0.6380393  0.0000351
15.590  0.6380424  0.0000355
15.610  0.6380601  0.0000346
15.630  0.6380670  0.0000349
15.650  0.6380603  0.0000342
15.670  0.6380527  0.0000358
15.690  0.6380795  0.0000351
15.710  0.6380448  0.0000354
15.730  0.6380651  0.0000354
15.750  0.6380571  0.0000346
15.770  0.6380798  0.0000356
15.790  0.6380486  0.0000351
15.810  0.6380838  0.0000355
15.830  0.6380600  0.0000348
15.850  0.6380571  0.0000356
15.870  0.6380492  0.0000351
15.890  0.6380658  0.0000351
15.910  0.6380441  0.0000347
15.930  0.6380591  0.0000344
15.950  0.6380155  0.0000348
15.970  0.6380630  0.0000353
15.990  0.6380584  0.0000347
16.010  0.6380127  0.0000348
16.030  0.6380420  0.0000353
16.050  0.6380258  0.0000352
16.070  0.6380687  0.0000344
16.090  0.6380572  0.0000353
16.110  0.6380388  0.0000351
16.130  0.6380357  0.0000349
16.150  0.6380224  0.0000354
16.170  0.6380459  0.0000348
16.190  0.6380321  0.0000348
16.210  0.6380526  0.0000350
16.230  0.6380731  0.0000352
16.250  0.6380451  0.0000353
16.270  0.6380646  0.0000352
16.290  0.6380825  0.0000354
16.310  0.6380780  0.0000348
16.330  0.6380686  0.0000352
16.350  0.6380562  0.0000353
16.370  0.6380598  0.0000355
16.390  0.6380584  0.0000346
16.410  0.6380287  0.0000349
16.430  0.6380743  0.0000352
16.450  0.6380720  0.0000353
16.470  0.6380467  0.0000351
16.490  0.6380583  0.0000355
16.510  0.6380788  0.0000351
16.530  0.6380642  0.0000356
16.550  0.6380590  0.0000351
16.570  0.6380930  0.0000347
16.590  0.6380352  0.0000354
16.610  0.6380373  0.0000347
16.630  0.6380444  0.0000345
16.650  0.6380276  0.0000352
16.670  0.6380481  0.0000350
16.690  0.6380535  0.0000354
16.710  0.6380414  0.0000347
16.730  0.6380492  0.0000343
16.750  0.6380368  0.0000348
16.770  0.6380259  0.0000342
16.790  0.6380340  0.0000347
16.810  0.6380344  0.0000347
16.830  0.6380450  0.0000349
16.850  0.6380644  0.0000344
16.870  0.6380372  0.0000354
16.890  0.6380644  0.0000353
16.910  0.6380293  0.0000354
16.930  0.6380856  0.0000348
16.950  0.6380449  0.0000352
16.970  0.6380637  0.0000351
16.990  0.6380567  0.0000357
17.010  0.6380846  0.0000349
17.030  0.6380578  0.0000352
17.050  0.6380529  0.0000349
17.070  0.6380535  0.0000346
