% Density Profile of Hard Spheres at a Hard Flat Wall: rho(z), rho(z < 0.5) = 0
% Bulk density: rho (95% CI) = 0.79231789(0.00000354)
%
% rho_i is the average density in the interval [z_i-0.01, z_i+0.01]
%
%  z_i    rho_i     95% CI 
16.450  0.7923028  0.0000667
16.470  0.7922886  0.0000666
16.490  0.7922180  0.0000677
16.510  0.7923059  0.0000683
16.530  0.7922846  0.0000673
16.550  0.7923024  0.0000661
16.570  0.7922379  0.0000672
16.590  0.7923666  0.0000671
16.610  0.7923755  0.0000673
16.630  0.7923229  0.0000677
16.650  0.7923211  0.0000677
16.670  0.7923338  0.0000680
16.690  0.7923414  0.0000677
16.710  0.7923449  0.0000673
16.730  0.7923636  0.0000681
16.750  0.7923438  0.0000674
16.770  0.7923320  0.0000666
16.790  0.7923743  0.0000680
16.810  0.7923381  0.0000669
16.830  0.7922925  0.0000658
16.850  0.7923377  0.0000670
16.870  0.7923519  0.0000668
16.890  0.7923445  0.0000684
16.910  0.7923359  0.0000669
16.930  0.7923198  0.0000659
16.950  0.7923376  0.0000678
16.970  0.7922677  0.0000675
16.990  0.7923254  0.0000670
17.010  0.7922851  0.0000662
17.030  0.7923372  0.0000668
17.050  0.7923042  0.0000668
17.070  0.7922875  0.0000683
17.090  0.7922707  0.0000672
17.110  0.7923226  0.0000677
17.130  0.7922799  0.0000669
17.150  0.7923318  0.0000679
17.170  0.7923181  0.0000690
17.190  0.7922716  0.0000679
17.210  0.7922786  0.0000679
17.230  0.7923433  0.0000677
17.250  0.7923223  0.0000674
17.270  0.7923552  0.0000669
17.290  0.7923322  0.0000665
17.310  0.7922851  0.0000670
17.330  0.7922739  0.0000662
17.350  0.7922965  0.0000681
17.370  0.7923084  0.0000672
17.390  0.7922572  0.0000658
17.410  0.7922909  0.0000672
17.430  0.7922762  0.0000661
17.450  0.7923321  0.0000672
17.470  0.7923182  0.0000675
17.490  0.7923059  0.0000675
17.510  0.7923217  0.0000682
17.530  0.7923494  0.0000672
17.550  0.7923803  0.0000667
17.570  0.7923048  0.0000670
17.590  0.7923674  0.0000675
17.610  0.7923390  0.0000670
17.630  0.7923411  0.0000676
17.650  0.7924013  0.0000665
17.670  0.7923444  0.0000661
17.690  0.7923487  0.0000679
17.710  0.7923105  0.0000671
17.730  0.7923256  0.0000682
17.750  0.7923235  0.0000671
17.770  0.7923217  0.0000665
17.790  0.7923622  0.0000658
17.810  0.7923731  0.0000665
17.830  0.7923052  0.0000668
17.850  0.7923409  0.0000661
17.870  0.7923555  0.0000672
17.890  0.7923401  0.0000680
17.910  0.7922996  0.0000692
17.930  0.7923183  0.0000676
17.950  0.7922631  0.0000679
17.970  0.7923093  0.0000680
17.990  0.7922975  0.0000676
18.010  0.7923202  0.0000664
18.030  0.7923006  0.0000664
18.050  0.7923513  0.0000683
18.070  0.7923011  0.0000671
18.090  0.7922978  0.0000668
18.110  0.7922513  0.0000672
18.130  0.7923090  0.0000666
18.150  0.7922457  0.0000668
18.170  0.7923060  0.0000670
18.190  0.7922938  0.0000673
18.210  0.7923192  0.0000661
18.230  0.7922498  0.0000659
18.250  0.7922711  0.0000657
18.270  0.7922855  0.0000670
18.290  0.7922853  0.0000670
18.310  0.7923069  0.0000675
18.330  0.7922975  0.0000670
18.350  0.7922853  0.0000673
18.370  0.7923170  0.0000664
18.390  0.7922976  0.0000662
18.410  0.7923022  0.0000671
18.430  0.7923593  0.0000664
18.450  0.7922621  0.0000676
18.470  0.7923137  0.0000678
18.490  0.7923755  0.0000671
18.510  0.7923176  0.0000672
18.530  0.7923570  0.0000684
18.550  0.7924079  0.0000671
18.570  0.7923374  0.0000658
18.590  0.7922996  0.0000690
18.610  0.7923467  0.0000664
18.630  0.7923295  0.0000676
18.650  0.7923264  0.0000670
18.670  0.7923292  0.0000671
18.690  0.7923428  0.0000673
18.710  0.7923815  0.0000663
18.730  0.7923161  0.0000677
18.750  0.7922986  0.0000667
18.770  0.7923409  0.0000665
18.790  0.7924068  0.0000673
18.810  0.7923393  0.0000676
18.830  0.7923384  0.0000681
18.850  0.7923765  0.0000667
18.870  0.7922751  0.0000671
18.890  0.7922926  0.0000677
18.910  0.7923288  0.0000674
18.930  0.7922829  0.0000670
18.950  0.7923017  0.0000676
18.970  0.7923201  0.0000675
18.990  0.7922679  0.0000668
19.010  0.7922916  0.0000670
19.030  0.7922943  0.0000676
19.050  0.7923141  0.0000682
19.070  0.7923635  0.0000686
19.090  0.7923774  0.0000672
19.110  0.7922892  0.0000677
19.130  0.7923045  0.0000673
19.150  0.7922777  0.0000679
19.170  0.7922795  0.0000686
19.190  0.7922822  0.0000674
19.210  0.7922827  0.0000676
19.230  0.7922877  0.0000678
19.250  0.7923158  0.0000678
19.270  0.7922967  0.0000673
19.290  0.7922836  0.0000668
19.310  0.7922649  0.0000677
19.330  0.7922649  0.0000678
19.350  0.7923078  0.0000656
19.370  0.7923723  0.0000662
19.390  0.7923455  0.0000671
19.410  0.7923102  0.0000666
19.430  0.7922927  0.0000669
19.450  0.7923213  0.0000667
19.470  0.7923403  0.0000680
19.490  0.7922824  0.0000683
19.510  0.7923158  0.0000677
19.530  0.7922960  0.0000676
19.550  0.7923560  0.0000675
19.570  0.7923631  0.0000682
19.590  0.7923497  0.0000665
19.610  0.7923564  0.0000668
19.630  0.7923814  0.0000673
19.650  0.7923834  0.0000675
19.670  0.7923782  0.0000671
19.690  0.7923533  0.0000674
19.710  0.7923312  0.0000680
19.730  0.7923240  0.0000675
19.750  0.7923358  0.0000677
19.770  0.7922722  0.0000664
19.790  0.7922811  0.0000674
19.810  0.7922263  0.0000664
19.830  0.7922967  0.0000679
19.850  0.7922152  0.0000669
19.870  0.7923337  0.0000678
19.890  0.7922781  0.0000676
19.910  0.7922521  0.0000663
19.930  0.7922914  0.0000666
19.950  0.7923199  0.0000683
19.970  0.7923063  0.0000675
19.990  0.7922771  0.0000673
20.010  0.7922803  0.0000672
20.030  0.7923575  0.0000666
20.050  0.7923359  0.0000675
20.070  0.7923260  0.0000664
20.090  0.7922514  0.0000674
20.110  0.7923326  0.0000680
20.130  0.7922756  0.0000666
20.150  0.7922698  0.0000664
20.170  0.7922824  0.0000681
20.190  0.7923226  0.0000674
20.210  0.7923238  0.0000665
20.230  0.7923242  0.0000664
20.250  0.7923128  0.0000678
20.270  0.7924031  0.0000671
20.290  0.7923121  0.0000666
20.310  0.7923347  0.0000683
20.330  0.7923813  0.0000667
20.350  0.7922868  0.0000682
20.370  0.7923518  0.0000662
20.390  0.7923110  0.0000678
20.410  0.7923256  0.0000671
20.430  0.7922755  0.0000691
20.450  0.7923875  0.0000681
20.470  0.7923369  0.0000670
20.490  0.7923420  0.0000672
20.510  0.7923349  0.0000675
20.530  0.7923301  0.0000675
20.550  0.7923802  0.0000670
20.570  0.7923398  0.0000673
20.590  0.7923151  0.0000679
20.610  0.7923932  0.0000675
20.630  0.7923969  0.0000673
20.650  0.7923488  0.0000668
20.670  0.7922830  0.0000677
20.690  0.7923377  0.0000658
20.710  0.7923454  0.0000674
20.730  0.7922792  0.0000671
20.750  0.7922885  0.0000665
20.770  0.7922954  0.0000681
20.790  0.7922664  0.0000669
20.810  0.7922515  0.0000665
20.830  0.7923776  0.0000655
20.850  0.7922762  0.0000673
20.870  0.7923551  0.0000680
20.890  0.7922962  0.0000679
20.910  0.7922780  0.0000677
20.930  0.7922980  0.0000667
20.950  0.7923415  0.0000662
20.970  0.7922590  0.0000669
20.990  0.7923518  0.0000676
21.010  0.7923577  0.0000671
21.030  0.7923285  0.0000667
21.050  0.7923074  0.0000679
21.070  0.7922803  0.0000678
21.090  0.7923098  0.0000669
21.110  0.7923240  0.0000674
21.130  0.7922347  0.0000678
21.150  0.7923161  0.0000681
21.170  0.7923450  0.0000670
21.190  0.7922802  0.0000662
21.210  0.7923510  0.0000676
21.230  0.7923130  0.0000684
21.250  0.7922908  0.0000675
21.270  0.7922834  0.0000674
21.290  0.7923442  0.0000683
21.310  0.7923185  0.0000670
21.330  0.7923534  0.0000671
21.350  0.7923486  0.0000679
21.370  0.7922911  0.0000673
21.390  0.7923225  0.0000676
21.410  0.7923192  0.0000675
21.430  0.7923192  0.0000660
21.450  0.7923636  0.0000675
21.470  0.7923666  0.0000664
21.490  0.7923301  0.0000668
21.510  0.7922872  0.0000670
21.530  0.7923187  0.0000679
21.550  0.7923161  0.0000673
21.570  0.7922456  0.0000675
21.590  0.7923058  0.0000677
21.610  0.7922984  0.0000664
21.630  0.7923474  0.0000662
21.650  0.7923236  0.0000682
21.670  0.7923171  0.0000672
21.690  0.7923718  0.0000680
21.710  0.7922902  0.0000672
21.730  0.7923241  0.0000686
21.750  0.7923286  0.0000675
21.770  0.7922502  0.0000669
21.790  0.7923002  0.0000674
21.810  0.7922536  0.0000674
21.830  0.7923128  0.0000672
21.850  0.7922969  0.0000672
21.870  0.7923287  0.0000682
21.890  0.7923271  0.0000670
21.910  0.7923323  0.0000669
21.930  0.7923067  0.0000675
21.950  0.7923024  0.0000682
21.970  0.7923453  0.0000687
21.990  0.7923417  0.0000666
22.010  0.7922708  0.0000672
22.030  0.7923567  0.0000666
22.050  0.7923489  0.0000683
22.070  0.7923483  0.0000666
22.090  0.7923774  0.0000673
22.110  0.7923581  0.0000680
22.130  0.7923036  0.0000671
22.150  0.7923604  0.0000670
22.170  0.7923753  0.0000673
22.190  0.7923256  0.0000677
22.210  0.7923270  0.0000677
22.230  0.7923369  0.0000674
22.250  0.7923346  0.0000678
22.270  0.7923205  0.0000678
22.290  0.7923063  0.0000672
22.310  0.7923259  0.0000672
22.330  0.7922892  0.0000656
22.350  0.7922314  0.0000663
22.370  0.7922544  0.0000669
22.390  0.7922185  0.0000669
22.410  0.7923307  0.0000675
22.430  0.7922767  0.0000672
22.450  0.7922955  0.0000668
22.470  0.7922670  0.0000671
22.490  0.7923333  0.0000684
22.510  0.7923276  0.0000685
22.530  0.7923083  0.0000678
22.550  0.7923354  0.0000666
22.570  0.7922913  0.0000677
22.590  0.7922872  0.0000669
22.610  0.7923725  0.0000670
22.630  0.7923357  0.0000668
22.650  0.7923078  0.0000668
22.670  0.7922840  0.0000674
22.690  0.7923421  0.0000670
22.710  0.7923064  0.0000682
22.730  0.7923125  0.0000675
22.750  0.7923551  0.0000675
22.770  0.7922999  0.0000677
22.790  0.7922586  0.0000665
22.810  0.7923732  0.0000675
22.830  0.7922969  0.0000682
22.850  0.7923115  0.0000676
22.870  0.7923047  0.0000669
22.890  0.7923257  0.0000680
22.910  0.7923353  0.0000669
22.930  0.7923972  0.0000668
22.950  0.7922734  0.0000660
22.970  0.7922851  0.0000690
22.990  0.7923296  0.0000676
23.010  0.7923029  0.0000673
23.030  0.7923191  0.0000675
23.050  0.7923432  0.0000670
23.070  0.7923074  0.0000677
23.090  0.7923522  0.0000669
23.110  0.7923428  0.0000668
23.130  0.7923481  0.0000681
23.150  0.7923623  0.0000670
23.170  0.7923698  0.0000668
23.190  0.7923551  0.0000671
23.210  0.7923437  0.0000650
23.230  0.7922824  0.0000669
23.250  0.7922965  0.0000669
23.270  0.7923311  0.0000661
23.290  0.7923195  0.0000668
23.310  0.7923180  0.0000660
23.330  0.7923563  0.0000667
23.350  0.7923741  0.0000668
23.370  0.7923623  0.0000677
23.390  0.7922950  0.0000677
23.410  0.7923298  0.0000670
23.430  0.7923295  0.0000671
23.450  0.7923296  0.0000669
23.470  0.7922909  0.0000681
23.490  0.7922692  0.0000682
23.510  0.7923509  0.0000667
23.530  0.7922997  0.0000668
23.550  0.7922480  0.0000673
23.570  0.7922514  0.0000663
23.590  0.7922892  0.0000668
23.610  0.7923127  0.0000673
23.630  0.7923415  0.0000670
23.650  0.7923210  0.0000672
23.670  0.7923516  0.0000672
23.690  0.7923176  0.0000671
23.710  0.7922973  0.0000686
23.730  0.7922721  0.0000666
23.750  0.7922670  0.0000686
23.770  0.7923174  0.0000675
23.790  0.7922796  0.0000675
23.810  0.7923096  0.0000670
23.830  0.7922571  0.0000672
23.850  0.7922977  0.0000672
23.870  0.7922657  0.0000671
23.890  0.7923458  0.0000676
23.910  0.7923246  0.0000681
23.930  0.7923058  0.0000675
23.950  0.7923310  0.0000676
23.970  0.7923674  0.0000674
23.990  0.7923794  0.0000683
24.010  0.7923475  0.0000676
24.030  0.7923353  0.0000670
24.050  0.7923010  0.0000661
24.070  0.7923454  0.0000673
24.090  0.7923225  0.0000678
24.110  0.7923244  0.0000674
24.130  0.7923518  0.0000684
24.150  0.7922915  0.0000668
24.170  0.7923090  0.0000672
24.190  0.7924021  0.0000665
24.210  0.7923144  0.0000686
24.230  0.7923458  0.0000675
24.250  0.7923679  0.0000678
24.270  0.7923409  0.0000664
24.290  0.7923314  0.0000670
24.310  0.7923229  0.0000679
24.330  0.7922785  0.0000678
24.350  0.7923346  0.0000663
24.370  0.7923001  0.0000678
24.390  0.7923238  0.0000671
24.410  0.7922939  0.0000668
24.430  0.7923152  0.0000681
24.450  0.7923295  0.0000664
24.470  0.7923227  0.0000672
24.490  0.7922968  0.0000686
24.510  0.7922504  0.0000670
24.530  0.7923347  0.0000670
24.550  0.7923058  0.0000678
24.570  0.7922678  0.0000684
24.590  0.7923831  0.0000677
24.610  0.7923519  0.0000675
24.630  0.7923510  0.0000681
24.650  0.7922858  0.0000668
24.670  0.7922729  0.0000667
24.690  0.7923741  0.0000675
24.710  0.7923189  0.0000684
24.730  0.7922617  0.0000674
24.750  0.7923329  0.0000669
24.770  0.7923306  0.0000662
24.790  0.7923681  0.0000675
24.810  0.7922751  0.0000667
24.830  0.7923021  0.0000675
24.850  0.7923140  0.0000663
24.870  0.7923299  0.0000669
24.890  0.7922797  0.0000672
24.910  0.7923494  0.0000678
24.930  0.7923418  0.0000672
24.950  0.7923501  0.0000665
24.970  0.7923408  0.0000677
24.990  0.7922937  0.0000663
25.010  0.7923083  0.0000667
25.030  0.7923192  0.0000685
25.050  0.7923165  0.0000680
25.070  0.7923352  0.0000671
25.090  0.7923045  0.0000674
25.110  0.7923774  0.0000675
25.130  0.7923273  0.0000681
25.150  0.7923187  0.0000676
25.170  0.7922872  0.0000669
25.190  0.7922535  0.0000667
25.210  0.7923006  0.0000685
25.230  0.7923031  0.0000668
25.250  0.7923075  0.0000673
25.270  0.7922867  0.0000661
25.290  0.7923642  0.0000672
25.310  0.7923339  0.0000663
25.330  0.7923687  0.0000670
25.350  0.7923456  0.0000668
25.370  0.7923610  0.0000675
25.390  0.7923738  0.0000671
25.410  0.7923132  0.0000687
25.430  0.7923144  0.0000665
25.450  0.7923448  0.0000677
25.470  0.7923151  0.0000679
25.490  0.7922990  0.0000675
25.510  0.7923806  0.0000672
25.530  0.7923709  0.0000686
25.550  0.7922681  0.0000676
25.570  0.7923300  0.0000673
25.590  0.7922892  0.0000664
25.610  0.7923393  0.0000677
25.630  0.7922361  0.0000674
25.650  0.7923115  0.0000674
25.670  0.7922843  0.0000661
25.690  0.7923129  0.0000661
25.710  0.7923022  0.0000673
25.730  0.7923470  0.0000669
25.750  0.7922892  0.0000678
25.770  0.7923244  0.0000670
25.790  0.7922941  0.0000668
25.810  0.7923479  0.0000669
25.830  0.7922478  0.0000673
25.850  0.7923056  0.0000680
25.870  0.7923330  0.0000671
25.890  0.7923322  0.0000665
25.910  0.7922525  0.0000676
25.930  0.7922691  0.0000685
25.950  0.7922962  0.0000674
25.970  0.7922393  0.0000668
25.990  0.7923369  0.0000676
26.010  0.7923474  0.0000668
26.030  0.7923186  0.0000674
26.050  0.7923091  0.0000680
26.070  0.7923369  0.0000675
26.090  0.7922834  0.0000678
26.110  0.7923859  0.0000673
26.130  0.7923181  0.0000678
26.150  0.7923409  0.0000677
26.170  0.7923604  0.0000684
26.190  0.7923427  0.0000679
26.210  0.7923099  0.0000665
26.230  0.7923715  0.0000668
26.250  0.7923207  0.0000682
26.270  0.7923805  0.0000672
26.290  0.7923606  0.0000682
26.310  0.7923519  0.0000682
26.330  0.7923247  0.0000675
26.350  0.7922836  0.0000671
26.370  0.7923163  0.0000676
26.390  0.7923332  0.0000685
26.410  0.7923124  0.0000687
26.430  0.7922839  0.0000675
26.450  0.7923473  0.0000669
26.470  0.7923269  0.0000679
26.490  0.7923337  0.0000668
26.510  0.7923544  0.0000682
26.530  0.7923160  0.0000671
26.550  0.7922986  0.0000673
26.570  0.7923579  0.0000665
26.590  0.7923550  0.0000675
26.610  0.7923417  0.0000664
26.630  0.7923050  0.0000664
26.650  0.7923135  0.0000668
26.670  0.7923291  0.0000668
26.690  0.7923121  0.0000670
26.710  0.7923209  0.0000674
26.730  0.7923058  0.0000671
26.750  0.7922720  0.0000680
26.770  0.7922912  0.0000685
26.790  0.7923130  0.0000684
26.810  0.7922891  0.0000668
26.830  0.7923183  0.0000669
26.850  0.7922562  0.0000686
26.870  0.7922983  0.0000680
26.890  0.7923151  0.0000669
26.910  0.7923324  0.0000681
26.930  0.7923154  0.0000672
26.950  0.7923033  0.0000672
26.970  0.7923678  0.0000666
26.990  0.7923432  0.0000675
27.010  0.7922987  0.0000666
27.030  0.7923289  0.0000687
27.050  0.7923505  0.0000675
27.070  0.7923152  0.0000674
27.090  0.7923459  0.0000672
27.110  0.7923120  0.0000687
27.130  0.7923590  0.0000681
27.150  0.7922973  0.0000682
27.170  0.7922757  0.0000684
27.190  0.7923271  0.0000674
27.210  0.7923219  0.0000665
27.230  0.7923657  0.0000669
27.250  0.7923083  0.0000676
27.270  0.7923518  0.0000669
27.290  0.7923474  0.0000675
27.310  0.7923460  0.0000677
27.330  0.7923476  0.0000680
27.350  0.7923532  0.0000679
27.370  0.7923136  0.0000673
27.390  0.7923389  0.0000676
27.410  0.7923016  0.0000671
27.430  0.7922978  0.0000683
27.450  0.7923305  0.0000670
27.470  0.7922946  0.0000674
27.490  0.7923555  0.0000679
27.510  0.7923448  0.0000671
27.530  0.7923222  0.0000664
27.550  0.7923039  0.0000676
27.570  0.7923182  0.0000668
27.590  0.7923199  0.0000672
27.610  0.7923725  0.0000678
27.630  0.7923260  0.0000662
27.650  0.7923190  0.0000662
27.670  0.7922777  0.0000669
27.690  0.7923134  0.0000670
27.710  0.7923892  0.0000685
27.730  0.7922734  0.0000670
27.750  0.7922920  0.0000673
27.770  0.7923253  0.0000680
27.790  0.7922966  0.0000680
27.810  0.7922990  0.0000676
27.830  0.7922809  0.0000687
27.850  0.7922964  0.0000678
27.870  0.7922965  0.0000684
27.890  0.7923506  0.0000676
27.910  0.7923447  0.0000684
27.930  0.7922576  0.0000693
27.950  0.7922816  0.0000684
27.970  0.7922555  0.0000678
27.990  0.7922834  0.0000685
28.010  0.7923202  0.0000682
28.030  0.7923694  0.0000678
28.050  0.7923365  0.0000675
28.070  0.7923607  0.0000673
28.090  0.7922926  0.0000674
28.110  0.7922562  0.0000672
28.130  0.7923192  0.0000688
28.150  0.7923156  0.0000674
28.170  0.7922994  0.0000678
28.190  0.7923439  0.0000679
28.210  0.7922895  0.0000666
28.230  0.7923579  0.0000683
28.250  0.7923315  0.0000658
28.270  0.7923391  0.0000676
28.290  0.7923621  0.0000687
28.310  0.7923659  0.0000668
28.330  0.7923694  0.0000685
28.350  0.7923391  0.0000677
28.370  0.7923524  0.0000675
28.390  0.7923579  0.0000668
28.410  0.7922766  0.0000667
28.430  0.7923469  0.0000674
28.450  0.7922734  0.0000684
28.470  0.7923486  0.0000673
28.490  0.7923310  0.0000687
28.510  0.7923202  0.0000669
28.530  0.7923228  0.0000671
28.550  0.7923226  0.0000666
28.570  0.7923647  0.0000678
28.590  0.7922996  0.0000677
28.610  0.7923055  0.0000673
28.630  0.7923334  0.0000673
28.650  0.7923692  0.0000683
28.670  0.7923198  0.0000682
28.690  0.7922930  0.0000674
28.710  0.7923227  0.0000675
28.730  0.7922808  0.0000681
28.750  0.7922756  0.0000676
28.770  0.7923081  0.0000679
28.790  0.7922822  0.0000679
28.810  0.7922879  0.0000681
28.830  0.7922656  0.0000688
28.850  0.7922968  0.0000680
28.870  0.7922926  0.0000686
28.890  0.7923105  0.0000691
28.910  0.7923342  0.0000678
28.930  0.7922815  0.0000676
28.950  0.7923268  0.0000679
28.970  0.7923510  0.0000681
28.990  0.7923651  0.0000672
29.010  0.7923409  0.0000665
29.030  0.7923439  0.0000678
29.050  0.7923113  0.0000670
29.070  0.7923191  0.0000673
29.090  0.7922327  0.0000692
29.110  0.7923092  0.0000674
29.130  0.7923284  0.0000675
29.150  0.7923439  0.0000676
29.170  0.7923045  0.0000667
29.190  0.7923446  0.0000677
29.210  0.7922866  0.0000677
29.230  0.7922791  0.0000675
29.250  0.7923269  0.0000675
29.270  0.7922941  0.0000659
29.290  0.7923394  0.0000674
29.310  0.7923481  0.0000664
29.330  0.7923409  0.0000661
29.350  0.7923567  0.0000661
29.370  0.7923231  0.0000678
29.390  0.7923624  0.0000675
29.410  0.7923635  0.0000683
29.430  0.7923875  0.0000678
29.450  0.7923695  0.0000674
29.470  0.7923091  0.0000683
29.490  0.7923835  0.0000673
29.510  0.7923587  0.0000671
29.530  0.7923579  0.0000668
29.550  0.7923101  0.0000667
29.570  0.7922883  0.0000679
29.590  0.7923063  0.0000664
29.610  0.7922677  0.0000672
29.630  0.7922697  0.0000661
29.650  0.7923033  0.0000677
29.670  0.7923151  0.0000678
29.690  0.7922822  0.0000668
29.710  0.7922803  0.0000665
29.730  0.7922931  0.0000681
29.750  0.7923091  0.0000659
29.770  0.7922798  0.0000671
29.790  0.7922465  0.0000674
29.810  0.7922393  0.0000667
29.830  0.7922151  0.0000671
29.850  0.7923322  0.0000675
29.870  0.7922728  0.0000679
29.890  0.7922994  0.0000689
29.910  0.7923428  0.0000678
29.930  0.7923338  0.0000678
29.950  0.7923331  0.0000680
29.970  0.7923014  0.0000670
29.990  0.7922672  0.0000685
30.010  0.7922848  0.0000680
30.030  0.7923526  0.0000677
30.050  0.7923326  0.0000677
30.070  0.7922874  0.0000685
30.090  0.7923705  0.0000680
30.110  0.7923727  0.0000685
30.130  0.7923470  0.0000676
30.150  0.7923203  0.0000682
30.170  0.7923570  0.0000668
30.190  0.7923512  0.0000670
30.210  0.7923105  0.0000688
30.230  0.7923564  0.0000672
30.250  0.7923429  0.0000675
30.270  0.7923750  0.0000672
30.290  0.7923177  0.0000686
30.310  0.7923423  0.0000684
30.330  0.7923221  0.0000678
30.350  0.7923040  0.0000676
30.370  0.7923497  0.0000664
30.390  0.7922730  0.0000676
30.410  0.7923663  0.0000677
30.430  0.7922995  0.0000676
30.450  0.7923171  0.0000672
30.470  0.7923300  0.0000689
30.490  0.7923198  0.0000678
30.510  0.7922881  0.0000675
30.530  0.7922876  0.0000678
30.550  0.7923151  0.0000681
30.570  0.7922733  0.0000669
30.590  0.7922677  0.0000680
30.610  0.7923487  0.0000682
30.630  0.7922979  0.0000669
30.650  0.7922821  0.0000664
30.670  0.7922904  0.0000669
30.690  0.7922726  0.0000672
30.710  0.7923455  0.0000670
30.730  0.7923384  0.0000679
30.750  0.7923200  0.0000675
30.770  0.7923595  0.0000687
30.790  0.7922589  0.0000682
30.810  0.7923667  0.0000674
30.830  0.7923483  0.0000684
30.850  0.7923638  0.0000682
30.870  0.7923554  0.0000681
30.890  0.7923306  0.0000688
30.910  0.7923286  0.0000681
30.930  0.7923437  0.0000693
30.950  0.7922971  0.0000679
30.970  0.7923378  0.0000689
30.990  0.7923071  0.0000680
31.010  0.7922514  0.0000671
31.030  0.7923222  0.0000669
31.050  0.7923201  0.0000675
31.070  0.7923410  0.0000676
31.090  0.7922922  0.0000671
31.110  0.7922862  0.0000668
31.130  0.7923302  0.0000683
31.150  0.7923170  0.0000665
31.170  0.7923853  0.0000671
31.190  0.7923029  0.0000680
31.210  0.7922816  0.0000682
31.230  0.7923110  0.0000681
31.250  0.7923258  0.0000678
31.270  0.7922887  0.0000670
31.290  0.7923441  0.0000678
31.310  0.7923308  0.0000693
31.330  0.7923352  0.0000683
31.350  0.7923371  0.0000698
31.370  0.7923293  0.0000680
31.390  0.7922840  0.0000691
31.410  0.7923509  0.0000691
31.430  0.7923423  0.0000685
31.450  0.7923181  0.0000679
31.470  0.7923347  0.0000681
31.490  0.7923137  0.0000680
31.510  0.7923120  0.0000682
31.530  0.7923538  0.0000670
31.550  0.7923053  0.0000668
31.570  0.7923178  0.0000676
31.590  0.7923134  0.0000654
31.610  0.7923234  0.0000657
31.630  0.7923149  0.0000668
31.650  0.7922830  0.0000665
31.670  0.7923282  0.0000671
31.690  0.7922745  0.0000674
31.710  0.7923126  0.0000666
31.730  0.7923198  0.0000689
31.750  0.7923244  0.0000691
31.770  0.7923337  0.0000679
31.790  0.7923448  0.0000678
31.810  0.7922981  0.0000712
31.830  0.7923476  0.0000696
31.850  0.7923032  0.0000703
31.870  0.7922959  0.0000701
31.890  0.7922839  0.0000698
31.910  0.7923229  0.0000692
31.930  0.7922655  0.0000694
31.950  0.7923261  0.0000691
31.970  0.7923219  0.0000676
31.990  0.7922848  0.0000671
32.010  0.7922480  0.0000658
32.030  0.7923209  0.0000665
32.050  0.7923332  0.0000652
32.070  0.7923603  0.0000650
32.090  0.7923124  0.0000627
32.110  0.7923331  0.0000643
32.130  0.7923078  0.0000639
32.150  0.7922676  0.0000649
32.170  0.7923284  0.0000663
32.190  0.7923502  0.0000668
32.210  0.7923371  0.0000674
32.230  0.7923191  0.0000690
32.250  0.7923203  0.0000694
32.270  0.7923525  0.0000703
32.290  0.7923678  0.0000721
32.310  0.7923084  0.0000714
32.330  0.7923068  0.0000730
32.350  0.7922416  0.0000694
32.370  0.7923400  0.0000707
32.390  0.7923545  0.0000694
32.410  0.7923182  0.0000681
32.430  0.7922835  0.0000676
32.450  0.7923284  0.0000670
32.470  0.7922720  0.0000660
32.490  0.7922715  0.0000649
32.510  0.7923104  0.0000647
32.530  0.7923036  0.0000650
32.550  0.7923075  0.0000625
32.570  0.7923144  0.0000627
32.590  0.7922817  0.0000631
32.610  0.7922892  0.0000632
32.630  0.7923222  0.0000627
32.650  0.7923340  0.0000627
32.670  0.7923159  0.0000644
32.690  0.7923274  0.0000663
32.710  0.7923479  0.0000678
32.730  0.7923266  0.0000689
32.750  0.7923262  0.0000726
32.770  0.7923356  0.0000636
