% Density Profile of Hard Spheres at a Hard Flat Wall: rho(z), rho(z < 0.5) = 0
% Bulk density: rho (95% CI) = 0.05151651(0.00000003)
%
% rho_i is the average density in the interval [z_i-0.01, z_i+0.01]
%
%  z_i    rho_i     95% CI 
10.790  0.0515162  0.0000004
10.810  0.0515163  0.0000004
10.830  0.0515162  0.0000005
10.850  0.0515162  0.0000005
10.870  0.0515166  0.0000004
10.890  0.0515166  0.0000005
10.910  0.0515164  0.0000004
10.930  0.0515166  0.0000004
10.950  0.0515164  0.0000005
10.970  0.0515162  0.0000004
10.990  0.0515166  0.0000005
11.010  0.0515164  0.0000004
11.030  0.0515166  0.0000005
11.050  0.0515164  0.0000004
11.070  0.0515165  0.0000005
11.090  0.0515162  0.0000004
11.110  0.0515163  0.0000005
11.130  0.0515166  0.0000005
11.150  0.0515166  0.0000005
11.170  0.0515164  0.0000004
11.190  0.0515165  0.0000004
11.210  0.0515164  0.0000004
11.230  0.0515165  0.0000005
11.250  0.0515160  0.0000005
11.270  0.0515161  0.0000004
11.290  0.0515165  0.0000004
11.310  0.0515163  0.0000005
11.330  0.0515163  0.0000005
11.350  0.0515166  0.0000005
11.370  0.0515165  0.0000005
11.390  0.0515165  0.0000005
11.410  0.0515165  0.0000005
11.430  0.0515167  0.0000004
11.450  0.0515163  0.0000005
11.470  0.0515165  0.0000004
11.490  0.0515164  0.0000005
11.510  0.0515165  0.0000005
11.530  0.0515167  0.0000004
11.550  0.0515161  0.0000004
11.570  0.0515168  0.0000004
11.590  0.0515162  0.0000004
11.610  0.0515163  0.0000005
11.630  0.0515164  0.0000005
11.650  0.0515166  0.0000004
11.670  0.0515166  0.0000005
11.690  0.0515159  0.0000005
11.710  0.0515166  0.0000004
11.730  0.0515166  0.0000005
11.750  0.0515165  0.0000005
11.770  0.0515168  0.0000004
11.790  0.0515167  0.0000005
11.810  0.0515166  0.0000004
11.830  0.0515166  0.0000005
11.850  0.0515168  0.0000004
11.870  0.0515168  0.0000004
11.890  0.0515165  0.0000004
11.910  0.0515163  0.0000005
11.930  0.0515166  0.0000004
11.950  0.0515168  0.0000004
11.970  0.0515162  0.0000004
11.990  0.0515164  0.0000005
12.010  0.0515165  0.0000005
12.030  0.0515165  0.0000005
12.050  0.0515166  0.0000004
12.070  0.0515164  0.0000005
12.090  0.0515166  0.0000004
12.110  0.0515166  0.0000004
12.130  0.0515163  0.0000005
12.150  0.0515163  0.0000005
12.170  0.0515164  0.0000005
12.190  0.0515162  0.0000004
12.210  0.0515165  0.0000005
12.230  0.0515164  0.0000005
12.250  0.0515163  0.0000004
12.270  0.0515162  0.0000004
12.290  0.0515165  0.0000005
12.310  0.0515161  0.0000004
12.330  0.0515167  0.0000004
12.350  0.0515161  0.0000004
12.370  0.0515164  0.0000004
12.390  0.0515162  0.0000005
12.410  0.0515163  0.0000004
12.430  0.0515166  0.0000005
12.450  0.0515162  0.0000004
12.470  0.0515166  0.0000004
12.490  0.0515163  0.0000005
12.510  0.0515166  0.0000005
12.530  0.0515165  0.0000005
12.550  0.0515166  0.0000004
12.570  0.0515166  0.0000005
12.590  0.0515168  0.0000004
12.610  0.0515166  0.0000004
12.630  0.0515164  0.0000004
12.650  0.0515166  0.0000005
12.670  0.0515166  0.0000004
12.690  0.0515165  0.0000004
12.710  0.0515166  0.0000005
12.730  0.0515165  0.0000004
12.750  0.0515165  0.0000005
12.770  0.0515164  0.0000004
12.790  0.0515166  0.0000005
12.810  0.0515166  0.0000005
12.830  0.0515162  0.0000005
12.850  0.0515166  0.0000004
12.870  0.0515161  0.0000005
12.890  0.0515164  0.0000005
12.910  0.0515165  0.0000004
12.930  0.0515164  0.0000004
12.950  0.0515162  0.0000004
12.970  0.0515163  0.0000004
12.990  0.0515164  0.0000004
13.010  0.0515164  0.0000005
13.030  0.0515165  0.0000004
13.050  0.0515161  0.0000004
13.070  0.0515161  0.0000005
13.090  0.0515166  0.0000004
13.110  0.0515164  0.0000004
13.130  0.0515165  0.0000004
13.150  0.0515166  0.0000005
13.170  0.0515165  0.0000005
13.190  0.0515161  0.0000004
13.210  0.0515167  0.0000004
13.230  0.0515162  0.0000005
13.250  0.0515164  0.0000005
13.270  0.0515160  0.0000004
13.290  0.0515162  0.0000004
13.310  0.0515165  0.0000004
13.330  0.0515165  0.0000005
13.350  0.0515166  0.0000004
13.370  0.0515163  0.0000005
13.390  0.0515161  0.0000004
13.410  0.0515164  0.0000004
13.430  0.0515162  0.0000004
13.450  0.0515164  0.0000005
13.470  0.0515162  0.0000004
13.490  0.0515168  0.0000004
13.510  0.0515167  0.0000005
13.530  0.0515165  0.0000004
13.550  0.0515166  0.0000005
13.570  0.0515166  0.0000004
13.590  0.0515165  0.0000004
13.610  0.0515163  0.0000005
13.630  0.0515162  0.0000004
13.650  0.0515161  0.0000005
13.670  0.0515163  0.0000004
13.690  0.0515164  0.0000005
13.710  0.0515160  0.0000004
13.730  0.0515162  0.0000005
13.750  0.0515165  0.0000004
13.770  0.0515165  0.0000005
13.790  0.0515163  0.0000004
13.810  0.0515164  0.0000005
13.830  0.0515164  0.0000005
13.850  0.0515165  0.0000005
13.870  0.0515163  0.0000004
13.890  0.0515165  0.0000005
13.910  0.0515162  0.0000004
13.930  0.0515164  0.0000004
13.950  0.0515163  0.0000005
13.970  0.0515163  0.0000004
13.990  0.0515161  0.0000004
14.010  0.0515169  0.0000004
14.030  0.0515162  0.0000004
14.050  0.0515160  0.0000004
14.070  0.0515162  0.0000004
14.090  0.0515162  0.0000004
14.110  0.0515163  0.0000004
14.130  0.0515163  0.0000004
14.150  0.0515166  0.0000004
14.170  0.0515164  0.0000004
14.190  0.0515160  0.0000004
14.210  0.0515161  0.0000005
14.230  0.0515164  0.0000004
14.250  0.0515160  0.0000005
14.270  0.0515165  0.0000005
14.290  0.0515163  0.0000004
14.310  0.0515159  0.0000004
14.330  0.0515165  0.0000004
14.350  0.0515165  0.0000004
14.370  0.0515164  0.0000005
14.390  0.0515161  0.0000004
14.410  0.0515161  0.0000004
14.430  0.0515161  0.0000005
14.450  0.0515165  0.0000005
14.470  0.0515165  0.0000005
14.490  0.0515167  0.0000005
14.510  0.0515163  0.0000005
14.530  0.0515168  0.0000005
14.550  0.0515169  0.0000005
14.570  0.0515168  0.0000004
14.590  0.0515165  0.0000005
14.610  0.0515164  0.0000004
14.630  0.0515164  0.0000004
14.650  0.0515163  0.0000004
14.670  0.0515166  0.0000005
14.690  0.0515166  0.0000005
14.710  0.0515162  0.0000005
14.730  0.0515170  0.0000005
14.750  0.0515167  0.0000005
14.770  0.0515166  0.0000004
14.790  0.0515163  0.0000004
14.810  0.0515166  0.0000005
14.830  0.0515166  0.0000004
14.850  0.0515166  0.0000005
14.870  0.0515165  0.0000005
14.890  0.0515166  0.0000004
14.910  0.0515169  0.0000004
14.930  0.0515164  0.0000004
14.950  0.0515165  0.0000005
14.970  0.0515164  0.0000004
14.990  0.0515165  0.0000004
15.010  0.0515168  0.0000005
15.030  0.0515163  0.0000004
15.050  0.0515167  0.0000004
15.070  0.0515167  0.0000004
15.090  0.0515166  0.0000005
15.110  0.0515165  0.0000004
15.130  0.0515169  0.0000005
15.150  0.0515167  0.0000005
15.170  0.0515164  0.0000005
15.190  0.0515168  0.0000004
15.210  0.0515163  0.0000005
15.230  0.0515162  0.0000004
15.250  0.0515165  0.0000004
15.270  0.0515165  0.0000004
15.290  0.0515163  0.0000004
15.310  0.0515163  0.0000005
15.330  0.0515164  0.0000005
15.350  0.0515163  0.0000005
15.370  0.0515168  0.0000004
15.390  0.0515167  0.0000005
15.410  0.0515166  0.0000005
15.430  0.0515164  0.0000005
15.450  0.0515163  0.0000005
15.470  0.0515161  0.0000004
15.490  0.0515164  0.0000005
15.510  0.0515164  0.0000005
15.530  0.0515161  0.0000004
15.550  0.0515164  0.0000004
15.570  0.0515163  0.0000005
15.590  0.0515164  0.0000005
15.610  0.0515164  0.0000004
15.630  0.0515161  0.0000004
15.650  0.0515166  0.0000004
15.670  0.0515163  0.0000004
15.690  0.0515163  0.0000004
15.710  0.0515166  0.0000005
15.730  0.0515163  0.0000004
15.750  0.0515162  0.0000005
15.770  0.0515163  0.0000004
15.790  0.0515163  0.0000005
15.810  0.0515165  0.0000005
15.830  0.0515163  0.0000004
15.850  0.0515165  0.0000005
15.870  0.0515167  0.0000005
15.890  0.0515163  0.0000005
15.910  0.0515164  0.0000004
15.930  0.0515162  0.0000005
15.950  0.0515164  0.0000004
15.970  0.0515167  0.0000004
15.990  0.0515162  0.0000004
16.010  0.0515163  0.0000005
16.030  0.0515165  0.0000005
16.050  0.0515165  0.0000005
16.070  0.0515166  0.0000004
16.090  0.0515162  0.0000004
16.110  0.0515163  0.0000005
16.130  0.0515162  0.0000004
16.150  0.0515167  0.0000004
16.170  0.0515162  0.0000004
16.190  0.0515165  0.0000004
16.210  0.0515164  0.0000004
16.230  0.0515164  0.0000004
16.250  0.0515164  0.0000005
16.270  0.0515166  0.0000004
16.290  0.0515168  0.0000005
16.310  0.0515169  0.0000005
16.330  0.0515169  0.0000005
16.350  0.0515163  0.0000004
16.370  0.0515167  0.0000005
16.390  0.0515168  0.0000004
16.410  0.0515167  0.0000004
16.430  0.0515168  0.0000004
16.450  0.0515165  0.0000005
16.470  0.0515169  0.0000005
16.490  0.0515166  0.0000004
16.510  0.0515170  0.0000004
16.530  0.0515168  0.0000004
16.550  0.0515166  0.0000004
16.570  0.0515167  0.0000005
16.590  0.0515166  0.0000004
16.610  0.0515165  0.0000004
16.630  0.0515168  0.0000005
16.650  0.0515167  0.0000005
16.670  0.0515168  0.0000005
16.690  0.0515167  0.0000005
16.710  0.0515167  0.0000004
16.730  0.0515166  0.0000005
16.750  0.0515166  0.0000004
16.770  0.0515166  0.0000004
16.790  0.0515166  0.0000005
16.810  0.0515164  0.0000004
16.830  0.0515171  0.0000004
16.850  0.0515167  0.0000004
16.870  0.0515170  0.0000004
16.890  0.0515167  0.0000005
16.910  0.0515165  0.0000004
16.930  0.0515166  0.0000005
16.950  0.0515166  0.0000004
16.970  0.0515168  0.0000005
16.990  0.0515167  0.0000005
17.010  0.0515167  0.0000005
17.030  0.0515166  0.0000004
17.050  0.0515166  0.0000004
17.070  0.0515165  0.0000005
